,rep,lv,alp,num_cell,error
0,0,1,0.001,50,987.2862167365511
1,0,1,0.001,100,831.1839459680491
2,0,1,0.001,200,460.7873326207356
3,0,1,0.001,300,276.8907728152417
4,0,1,0.001,500,165.6348288198536
5,0,1,0.01,50,763.6433246328234
6,0,1,0.01,100,514.0384836700613
7,0,1,0.01,200,314.70781994441893
8,0,1,0.01,300,298.0483065916818
9,0,1,0.01,500,176.63688665068076
10,0,1,0.1,50,229.94696897065694
11,0,1,0.1,100,195.2670804559949
12,0,1,0.1,200,124.78763096767975
13,0,1,0.1,300,95.83649705131238
14,0,1,0.1,500,69.03810527120574
15,0,1,1.0,50,136.52575986546265
16,0,1,1.0,100,134.61474001320502
17,0,1,1.0,200,131.84382410203753
18,0,1,1.0,300,120.01077536576035
19,0,1,1.0,500,104.17048981990183
20,0,1,10.0,50,145.42535207638528
21,0,1,10.0,100,147.34286061248295
22,0,1,10.0,200,147.37287479838537
23,0,1,10.0,300,138.14113595746076
24,0,1,10.0,500,111.44288053734607
25,0,1,100.0,50,144.24051402684248
26,0,1,100.0,100,145.99668716186747
27,0,1,100.0,200,137.78639446933224
28,0,1,100.0,300,130.16933320570868
29,0,1,100.0,500,108.57152157879095
30,0,1,1000.0,50,143.81337172353918
31,0,1,1000.0,100,144.48527010660445
32,0,1,1000.0,200,144.67608498123428
33,0,1,1000.0,300,144.72465540283827
34,0,1,1000.0,500,145.5737021985666
35,0,2,0.001,50,2880.154817595617
36,0,2,0.001,100,550.9016908790597
37,0,2,0.001,200,194.8227453612358
38,0,2,0.001,300,78.00832531327326
39,0,2,0.001,500,70.94162853276246
40,0,2,0.01,50,1093.3396220431832
41,0,2,0.01,100,207.62988348275613
42,0,2,0.01,200,78.52378824468643
43,0,2,0.01,300,57.22548967885188
44,0,2,0.01,500,45.828268934330374
45,0,2,0.1,50,169.2451933166075
46,0,2,0.1,100,109.06711652838037
47,0,2,0.1,200,56.92330258780062
48,0,2,0.1,300,44.72691614530738
49,0,2,0.1,500,30.519314592363074
50,0,2,1.0,50,129.43305322700064
51,0,2,1.0,100,126.43300211582284
52,0,2,1.0,200,107.46144616281866
53,0,2,1.0,300,68.16417425750883
54,0,2,1.0,500,35.772787436196
55,0,2,10.0,50,145.43953249704612
56,0,2,10.0,100,146.45850349629328
57,0,2,10.0,200,121.80327391452637
58,0,2,10.0,300,86.89509696526032
59,0,2,10.0,500,39.885758458190544
60,0,2,100.0,50,145.92119945833812
61,0,2,100.0,100,137.81255464978014
62,0,2,100.0,200,117.01790267745231
63,0,2,100.0,300,76.3587955728356
64,0,2,100.0,500,57.64572506535689
65,0,2,1000.0,50,146.80038907751404
66,0,2,1000.0,100,143.4997405659266
67,0,2,1000.0,200,144.6874279304599
68,0,2,1000.0,300,143.84692873193623
69,0,2,1000.0,500,145.5217808160845
70,0,4,0.001,50,265.82272918185043
71,0,4,0.001,100,57.2536475318585
72,0,4,0.001,200,46.63920486159561
73,0,4,0.001,300,44.192974706017665
74,0,4,0.001,500,37.118329653271594
75,0,4,0.01,50,61.87195679763965
76,0,4,0.01,100,74.5081296299446
77,0,4,0.01,200,37.94626017416764
78,0,4,0.01,300,38.70106439826663
79,0,4,0.01,500,34.970245213751234
80,0,4,0.1,50,45.445741659616495
81,0,4,0.1,100,43.82696030769566
82,0,4,0.1,200,31.491106259778086
83,0,4,0.1,300,26.4703848852457
84,0,4,0.1,500,24.907270184106434
85,0,4,1.0,50,114.35957287628095
86,0,4,1.0,100,90.37499158163001
87,0,4,1.0,200,70.85829715805309
88,0,4,1.0,300,41.77142646517363
89,0,4,1.0,500,28.39115985138865
90,0,4,10.0,50,135.6646571321127
91,0,4,10.0,100,115.54366312165887
92,0,4,10.0,200,78.01883784583832
93,0,4,10.0,300,56.48593419932716
94,0,4,10.0,500,27.79274716067829
95,0,4,100.0,50,145.1683267423191
96,0,4,100.0,100,117.73445117964201
97,0,4,100.0,200,86.79358831639304
98,0,4,100.0,300,65.09754541069825
99,0,4,100.0,500,44.28413875012861
100,0,4,1000.0,50,139.1254826455759
101,0,4,1000.0,100,134.8364741826012
102,0,4,1000.0,200,132.6763232723679
103,0,4,1000.0,300,127.17727670173377
104,0,4,1000.0,500,126.64245081338753
105,1,1,0.001,50,777.7684016080567
106,1,1,0.001,100,769.4300635611237
107,1,1,0.001,200,608.8258140762151
108,1,1,0.001,300,349.5173124902087
109,1,1,0.001,500,162.40144868433066
110,1,1,0.01,50,643.6553790651283
111,1,1,0.01,100,559.5945500850064
112,1,1,0.01,200,326.5290699202744
113,1,1,0.01,300,219.5284903548928
114,1,1,0.01,500,142.82228955436625
115,1,1,0.1,50,237.42733248784813
116,1,1,0.1,100,174.44237557572302
117,1,1,0.1,200,138.66157139839592
118,1,1,0.1,300,108.54498832656459
119,1,1,0.1,500,82.02198973619844
120,1,1,1.0,50,135.9114325817274
121,1,1,1.0,100,133.0825173763884
122,1,1,1.0,200,134.09243051078008
123,1,1,1.0,300,126.85148409726654
124,1,1,1.0,500,108.91359824121204
125,1,1,10.0,50,145.80745601380872
126,1,1,10.0,100,147.3882008446175
127,1,1,10.0,200,141.80732677158537
128,1,1,10.0,300,136.7558518163118
129,1,1,10.0,500,117.19263371839865
130,1,1,100.0,50,146.6585433681654
131,1,1,100.0,100,147.16314613027498
132,1,1,100.0,200,140.49818313332767
133,1,1,100.0,300,125.89455936324275
134,1,1,100.0,500,109.87825178082402
135,1,1,1000.0,50,143.3478326612594
136,1,1,1000.0,100,141.08800156141362
137,1,1,1000.0,200,144.21677982873135
138,1,1,1000.0,300,144.92027174668837
139,1,1,1000.0,500,145.74526717744973
140,1,2,0.001,50,1117.0534412396817
141,1,2,0.001,100,816.3969382589993
142,1,2,0.001,200,93.8912236432926
143,1,2,0.001,300,96.91833313007336
144,1,2,0.001,500,58.08990537915871
145,1,2,0.01,50,554.8218238364836
146,1,2,0.01,100,310.89124503395425
147,1,2,0.01,200,112.63604086057416
148,1,2,0.01,300,66.67777321607359
149,1,2,0.01,500,38.46475065984556
150,1,2,0.1,50,171.2481888797932
151,1,2,0.1,100,99.37975633641562
152,1,2,0.1,200,57.7814420104248
153,1,2,0.1,300,50.93923622283978
154,1,2,0.1,500,35.9822629586913
155,1,2,1.0,50,128.9372551278166
156,1,2,1.0,100,124.91455738767247
157,1,2,1.0,200,108.40330788095596
158,1,2,1.0,300,74.2900176917751
159,1,2,1.0,500,43.057942067085285
160,1,2,10.0,50,145.17750507381655
161,1,2,10.0,100,137.57221450868855
162,1,2,10.0,200,119.48026998457559
163,1,2,10.0,300,90.645960810535
164,1,2,10.0,500,40.12835823771809
165,1,2,100.0,50,152.32459950262472
166,1,2,100.0,100,145.3004786441603
167,1,2,100.0,200,120.7939217567279
168,1,2,100.0,300,94.6339905832116
169,1,2,100.0,500,65.7931638793756
170,1,2,1000.0,50,146.63927490148893
171,1,2,1000.0,100,144.6885867622827
172,1,2,1000.0,200,144.61811711720085
173,1,2,1000.0,300,143.84887235600385
174,1,2,1000.0,500,143.9747014113763
175,1,4,0.001,50,1338.4001994800483
176,1,4,0.001,100,73.69228431066185
177,1,4,0.001,200,47.4288469227639
178,1,4,0.001,300,44.715264805180105
179,1,4,0.001,500,35.87137771661614
180,1,4,0.01,50,94.01843292404574
181,1,4,0.01,100,45.291278785282394
182,1,4,0.01,200,38.089768843814994
183,1,4,0.01,300,34.476343058843966
184,1,4,0.01,500,24.76121067021572
185,1,4,0.1,50,41.323326158793584
186,1,4,0.1,100,34.79731489066855
187,1,4,0.1,200,29.727301312035387
188,1,4,0.1,300,26.90733775137206
189,1,4,0.1,500,25.50717026216153
190,1,4,1.0,50,108.42292154533627
191,1,4,1.0,100,78.16430050374602
192,1,4,1.0,200,56.27607171790273
193,1,4,1.0,300,37.02046496037935
194,1,4,1.0,500,26.912647966428885
195,1,4,10.0,50,138.54708754514186
196,1,4,10.0,100,125.9907579530077
197,1,4,10.0,200,90.45116883179533
198,1,4,10.0,300,47.95295159608982
199,1,4,10.0,500,27.27312478211072
200,1,4,100.0,50,137.89307501684237
201,1,4,100.0,100,111.2538805611953
202,1,4,100.0,200,79.56925949670378
203,1,4,100.0,300,60.98955092558153
204,1,4,100.0,500,34.87324002317969
205,1,4,1000.0,50,139.1908478717327
206,1,4,1000.0,100,136.27259045372094
207,1,4,1000.0,200,129.88311674335344
208,1,4,1000.0,300,129.602170308312
209,1,4,1000.0,500,127.99125702098802
210,2,1,0.001,50,672.577365641773
211,2,1,0.001,100,845.933877027639
212,2,1,0.001,200,674.7839372388114
213,2,1,0.001,300,344.0119016816809
214,2,1,0.001,500,204.90916583624139
215,2,1,0.01,50,773.4728007300876
216,2,1,0.01,100,578.9782364807943
217,2,1,0.01,200,438.7238215079271
218,2,1,0.01,300,284.8946943173613
219,2,1,0.01,500,151.26674142017913
220,2,1,0.1,50,271.3209753847083
221,2,1,0.1,100,183.57140411005923
222,2,1,0.1,200,120.285004443751
223,2,1,0.1,300,109.00500770745634
224,2,1,0.1,500,70.73910738285717
225,2,1,1.0,50,137.9791675172883
226,2,1,1.0,100,136.17070357494075
227,2,1,1.0,200,132.81424526684427
228,2,1,1.0,300,128.01463661215166
229,2,1,1.0,500,108.72381517146059
230,2,1,10.0,50,146.95912588414998
231,2,1,10.0,100,144.8680963867851
232,2,1,10.0,200,143.2787282369256
233,2,1,10.0,300,130.82873026831237
234,2,1,10.0,500,111.44135357423833
235,2,1,100.0,50,149.9950381386822
236,2,1,100.0,100,147.82245023064598
237,2,1,100.0,200,137.36028235633313
238,2,1,100.0,300,129.1170906093858
239,2,1,100.0,500,113.6170656092464
240,2,1,1000.0,50,146.63007333253077
241,2,1,1000.0,100,143.2864244990105
242,2,1,1000.0,200,144.25810670426807
243,2,1,1000.0,300,145.51523539963515
244,2,1,1000.0,500,145.13054100736665
245,2,2,0.001,50,1814.7047805600027
246,2,2,0.001,100,434.2278554158826
247,2,2,0.001,200,200.52162599789466
248,2,2,0.001,300,101.29012080152562
249,2,2,0.001,500,47.90596254959223
250,2,2,0.01,50,544.1056880566576
251,2,2,0.01,100,187.80572920850207
252,2,2,0.01,200,128.96616260538093
253,2,2,0.01,300,58.58546889469076
254,2,2,0.01,500,46.34083340428195
255,2,2,0.1,50,151.43542420596287
256,2,2,0.1,100,81.10073015406374
257,2,2,0.1,200,53.99351363508405
258,2,2,0.1,300,52.515384085783175
259,2,2,0.1,500,31.169638402255774
260,2,2,1.0,50,135.6201978160849
261,2,2,1.0,100,117.12350614624576
262,2,2,1.0,200,93.53601848923834
263,2,2,1.0,300,69.70168059482867
264,2,2,1.0,500,41.30513156317566
265,2,2,10.0,50,152.59202476638418
266,2,2,10.0,100,146.94203831801482
267,2,2,10.0,200,113.18240058570954
268,2,2,10.0,300,86.8663628789774
269,2,2,10.0,500,55.567971138788494
270,2,2,100.0,50,148.6898546365888
271,2,2,100.0,100,131.8924958293715
272,2,2,100.0,200,121.16998667276681
273,2,2,100.0,300,96.37009742314139
274,2,2,100.0,500,48.83824075258298
275,2,2,1000.0,50,145.37621127004874
276,2,2,1000.0,100,143.7718909998771
277,2,2,1000.0,200,145.2975745594439
278,2,2,1000.0,300,144.61498727871853
279,2,2,1000.0,500,144.95960917713583
280,2,4,0.001,50,63.456826365812226
281,2,4,0.001,100,52.628878820244914
282,2,4,0.001,200,59.54297478527704
283,2,4,0.001,300,42.25530557988578
