,rep,lv,alp,num_cell,error
161,8,4,0.01,500,26.33915284997657
162,9,1,0.001,100,119.25053739254973
163,9,1,0.001,300,75.38740505551604
164,9,1,0.001,500,47.39103847195118
165,9,1,0.01,100,118.46308530551958
166,9,1,0.01,300,78.5515201543852
167,9,1,0.01,500,46.3208999761016
168,9,2,0.001,100,77.02737581666364
169,9,2,0.001,300,33.34943719635683
170,9,2,0.001,500,25.45211252775238
171,9,2,0.01,100,83.6626312754631
172,9,2,0.01,300,38.52256467212167
173,9,2,0.01,500,23.770472019052377
174,9,4,0.001,100,38.37382712216596
175,9,4,0.001,300,33.871275093388114
176,9,4,0.001,500,28.55261886230907
177,9,4,0.01,100,47.0038846753131
178,9,4,0.01,300,32.920350896044106
179,9,4,0.01,500,25.853520576314786
180,10,1,0.001,100,116.71388725366499
181,10,1,0.001,300,72.36479685211339
182,10,1,0.001,500,59.10404651442385
183,10,1,0.01,100,117.24517574370859
184,10,1,0.01,300,82.5786157649794
185,10,1,0.01,500,54.03065783520292
186,10,2,0.001,100,69.7486276314875
187,10,2,0.001,300,29.304861135179813
188,10,2,0.001,500,32.43232511871252
189,10,2,0.01,100,79.33022575078486
190,10,2,0.01,300,34.184080267910915
191,10,2,0.01,500,24.339342932254016
192,10,4,0.001,100,45.304916414757386
193,10,4,0.001,300,28.64408880869583
194,10,4,0.001,500,24.35495767872096
195,10,4,0.01,100,43.39397356933216
196,10,4,0.01,300,31.124942204376094
197,10,4,0.01,500,28.759400849721555
198,11,1,0.001,100,121.49017560543626
199,11,1,0.001,300,80.01171767671516
200,11,1,0.001,500,51.92517039068227
201,11,1,0.01,100,121.99213118877095
202,11,1,0.01,300,83.34561853026504
203,11,1,0.01,500,48.367152604394306
204,11,2,0.001,100,65.5280280580565
205,11,2,0.001,300,30.015363423964626
206,11,2,0.001,500,23.75931553682095
207,11,2,0.01,100,71.46623700116126
208,11,2,0.01,300,33.50949173682027
209,11,2,0.01,500,26.071380992189592
210,11,4,0.001,100,41.01254733142168
211,11,4,0.001,300,34.773932002879995
212,11,4,0.001,500,27.06181640594971
213,11,4,0.01,100,47.40597814865658
214,11,4,0.01,300,31.822121481640377
215,11,4,0.01,500,24.751797390175202
216,12,1,0.001,100,116.82645424403927
217,12,1,0.001,300,72.40543644028027
218,12,1,0.001,500,49.00363280420302
219,12,1,0.01,100,112.07476169674027
220,12,1,0.01,300,75.79139544346855
221,12,1,0.01,500,56.66702974489734
222,12,2,0.001,100,74.39086758227086
223,12,2,0.001,300,28.933278406104357
224,12,2,0.001,500,24.152457187911537
225,12,2,0.01,100,72.49363135035473
226,12,2,0.01,300,31.8028542494847
227,12,2,0.01,500,25.028413625914418
228,12,4,0.001,100,41.01487452147957
229,12,4,0.001,300,36.481113026324714
230,12,4,0.001,500,26.174345585335686
231,12,4,0.01,100,40.803047340217496
232,12,4,0.01,300,38.845161463801126
233,12,4,0.01,500,28.184138357208212
234,13,1,0.001,100,114.37357107008947
235,13,1,0.001,300,71.7736222535746
236,13,1,0.001,500,52.37680795854303
237,13,1,0.01,100,119.1887502889149
238,13,1,0.01,300,76.26910441196759
239,13,1,0.01,500,62.292856108922365
240,13,2,0.001,100,84.75926925756777
241,13,2,0.001,300,32.63887530509539
242,13,2,0.001,500,24.959110779495045
243,13,2,0.01,100,75.4473997834414
244,13,2,0.01,300,40.10186828415829
