,rep,lv,alp,num_cell,cell_size,sparse_freq,error
13022,4,4,1000.0,50,8,4,34.01235664698286
13023,4,4,1000.0,50,8,6,48.63271072907468
13024,4,4,1000.0,50,8,8,38.727158166176075
13025,4,4,1000.0,100,1,1,100.12924994749892
13026,4,4,1000.0,100,1,2,78.21656250337918
13027,4,4,1000.0,100,1,4,67.47855239046231
13028,4,4,1000.0,100,1,6,74.27006620055884
13029,4,4,1000.0,100,1,8,78.63906718307923
13030,4,4,1000.0,100,2,1,98.13194824148937
13031,4,4,1000.0,100,2,2,50.06360187386633
13032,4,4,1000.0,100,2,4,52.06690806231043
13033,4,4,1000.0,100,2,6,52.99288670644485
13034,4,4,1000.0,100,2,8,73.95716410862936
13035,4,4,1000.0,100,4,1,70.87102216439595
13036,4,4,1000.0,100,4,2,50.33773579773995
13037,4,4,1000.0,100,4,4,31.448209861426808
13038,4,4,1000.0,100,4,6,52.03415181011215
13039,4,4,1000.0,100,4,8,30.53552424043946
13040,4,4,1000.0,100,6,1,61.740523101733416
13041,4,4,1000.0,100,6,2,49.14097713990181
13042,4,4,1000.0,100,6,4,33.153803861644384
13043,4,4,1000.0,100,6,6,30.799826664324883
13044,4,4,1000.0,100,6,8,32.285933523951634
13045,4,4,1000.0,100,8,1,72.55670290778174
13046,4,4,1000.0,100,8,2,37.476423328929485
13047,4,4,1000.0,100,8,4,34.0303951776171
13048,4,4,1000.0,100,8,6,43.64120464275166
13049,4,4,1000.0,100,8,8,33.92605032451176
13050,4,4,1000.0,200,1,1,82.10313811786162
13051,4,4,1000.0,200,1,2,55.81844051089681
13052,4,4,1000.0,200,1,4,51.10860277755567
13053,4,4,1000.0,200,1,6,42.466185565918074
13054,4,4,1000.0,200,1,8,65.57501623457753
13055,4,4,1000.0,200,2,1,76.1037190765756
13056,4,4,1000.0,200,2,2,45.68610620301285
13057,4,4,1000.0,200,2,4,37.99053829287238
13058,4,4,1000.0,200,2,6,33.32038316137737
13059,4,4,1000.0,200,2,8,35.43935387274634
13060,4,4,1000.0,200,4,1,72.45492877717966
13061,4,4,1000.0,200,4,2,32.678448936470936
13062,4,4,1000.0,200,4,4,32.657703175969154
13063,4,4,1000.0,200,4,6,30.560624742520567
13064,4,4,1000.0,200,4,8,30.803783225615746
13065,4,4,1000.0,200,6,1,80.93053292683496
13066,4,4,1000.0,200,6,2,40.84141726074252
13067,4,4,1000.0,200,6,4,34.602620283892534
13068,4,4,1000.0,200,6,6,32.811048818857934
13069,4,4,1000.0,200,6,8,30.46876810685488
13070,4,4,1000.0,200,8,1,78.15389742185708
13071,4,4,1000.0,200,8,2,47.44038368710925
13072,4,4,1000.0,200,8,4,32.28430613220241
13073,4,4,1000.0,200,8,6,32.31842455211747
13074,4,4,1000.0,200,8,8,32.279873582817395
13075,4,4,1000.0,300,1,1,71.5567143314085
13076,4,4,1000.0,300,1,2,48.84674952366233
13077,4,4,1000.0,300,1,4,51.03989317058583
13078,4,4,1000.0,300,1,6,45.15182582510138
13079,4,4,1000.0,300,1,8,49.8069670578612
13080,4,4,1000.0,300,2,1,62.578255191937295
13081,4,4,1000.0,300,2,2,40.25739127410553
13082,4,4,1000.0,300,2,4,33.39214039022306
13083,4,4,1000.0,300,2,6,37.30523008963265
13084,4,4,1000.0,300,2,8,32.15196591411926
13085,4,4,1000.0,300,4,1,61.092194466872584
13086,4,4,1000.0,300,4,2,37.679877002380074
13087,4,4,1000.0,300,4,4,34.03209596886494
13088,4,4,1000.0,300,4,6,29.92331560864859
13089,4,4,1000.0,300,4,8,31.72296258115061
13090,4,4,1000.0,300,6,1,64.89258971079177
13091,4,4,1000.0,300,6,2,37.019349255682464
13092,4,4,1000.0,300,6,4,31.267704497590604
13093,4,4,1000.0,300,6,6,31.298683756679004
13094,4,4,1000.0,300,6,8,31.584264392341762
13095,4,4,1000.0,300,8,1,65.75225456284241
13096,4,4,1000.0,300,8,2,34.8139742332656
13097,4,4,1000.0,300,8,4,31.095269323954433
13098,4,4,1000.0,300,8,6,30.417983333212028
13099,4,4,1000.0,300,8,8,33.42855947489967
13100,4,4,1000.0,500,1,1,68.69664367240905
13101,4,4,1000.0,500,1,2,49.30006114054241
13102,4,4,1000.0,500,1,4,46.104225673465386
13103,4,4,1000.0,500,1,6,34.84121075404477
13104,4,4,1000.0,500,1,8,42.98149064900277
13105,4,4,1000.0,500,2,1,51.336389048626344
13106,4,4,1000.0,500,2,2,40.6708284163914
13107,4,4,1000.0,500,2,4,34.401944632664225
13108,4,4,1000.0,500,2,6,30.39251813539631
13109,4,4,1000.0,500,2,8,30.796661745936564
13110,4,4,1000.0,500,4,1,65.03946279311337
13111,4,4,1000.0,500,4,2,35.77347557634444
13112,4,4,1000.0,500,4,4,31.120572229661207
13113,4,4,1000.0,500,4,6,30.97652974546157
13114,4,4,1000.0,500,4,8,32.62995350309355
13115,4,4,1000.0,500,6,1,69.96159442800133
13116,4,4,1000.0,500,6,2,33.827655677383305
13117,4,4,1000.0,500,6,4,31.68571081849748
13118,4,4,1000.0,500,6,6,30.884122747698065
13119,4,4,1000.0,500,6,8,30.810085397949834
13120,4,4,1000.0,500,8,1,78.00191160726908
13121,4,4,1000.0,500,8,2,38.98926943992832
13122,4,4,1000.0,500,8,4,31.264156105405426
13123,4,4,1000.0,500,8,6,31.102344132155874
13124,4,4,1000.0,500,8,8,34.4390015650565
13125,5,1,0.001,50,1,1,3529.542394874863
13126,5,1,0.001,50,1,2,6608.173265008391
13127,5,1,0.001,50,1,4,6780.506510063465
13128,5,1,0.001,50,1,6,7743.347331848859
13129,5,1,0.001,50,1,8,6658.938929999765
13130,5,1,0.001,50,2,1,1890.5379971079572
13131,5,1,0.001,50,2,2,7201.649694317462
13132,5,1,0.001,50,2,4,11929.289674125106
13133,5,1,0.001,50,2,6,15595.117344759929
13134,5,1,0.001,50,2,8,14586.79334437584
13135,5,1,0.001,50,4,1,1172.83666757912
13136,5,1,0.001,50,4,2,3328.022030128396
13137,5,1,0.001,50,4,4,23832.44095990246
13138,5,1,0.001,50,4,6,28721.59962429224
13139,5,1,0.001,50,4,8,46173.780008015834
13140,5,1,0.001,50,6,1,427.9574271224688
13141,5,1,0.001,50,6,2,1687.3796836115039
13142,5,1,0.001,50,6,4,25341.99285768705
13143,5,1,0.001,50,6,6,42503.233908092036
13144,5,1,0.001,50,6,8,114794.70117168644
13145,5,1,0.001,50,8,1,473.28498097616506
13146,5,1,0.001,50,8,2,1941.144524725557
13147,5,1,0.001,50,8,4,25215.385502470588
13148,5,1,0.001,50,8,6,59867.54533768207
13149,5,1,0.001,50,8,8,79185.75627923198
13150,5,1,0.001,100,1,1,1205.686172576886
13151,5,1,0.001,100,1,2,2299.719809753502
13152,5,1,0.001,100,1,4,2844.6877997797424
13153,5,1,0.001,100,1,6,3527.0913090968397
13154,5,1,0.001,100,1,8,4760.436448626947
13155,5,1,0.001,100,2,1,500.7814888348443
13156,5,1,0.001,100,2,2,5315.334540437212
13157,5,1,0.001,100,2,4,15072.931583497793
13158,5,1,0.001,100,2,6,11335.617712733523
13159,5,1,0.001,100,2,8,9927.90783223627
13160,5,1,0.001,100,4,1,463.87192607185676
13161,5,1,0.001,100,4,2,1930.3016438388656
13162,5,1,0.001,100,4,4,18419.89900352842
13163,5,1,0.001,100,4,6,58806.95564567171
13164,5,1,0.001,100,4,8,51737.64319798585
13165,5,1,0.001,100,6,1,310.39065863666923
13166,5,1,0.001,100,6,2,2368.4045308630084
13167,5,1,0.001,100,6,4,40185.15899486579
13168,5,1,0.001,100,6,6,51596.36168088258
13169,5,1,0.001,100,6,8,75852.52674343892
13170,5,1,0.001,100,8,1,338.733214353563
13171,5,1,0.001,100,8,2,2202.0937437474536
13172,5,1,0.001,100,8,4,30072.224085331258
13173,5,1,0.001,100,8,6,65574.69950633486
13174,5,1,0.001,100,8,8,103192.90112380701
13175,5,1,0.001,200,1,1,1126.2252360557297
13176,5,1,0.001,200,1,2,1140.43112348211
13177,5,1,0.001,200,1,4,1934.143915917282
13178,5,1,0.001,200,1,6,1296.0133545596577
13179,5,1,0.001,200,1,8,2085.318403587201
13180,5,1,0.001,200,2,1,533.5613106141492
13181,5,1,0.001,200,2,2,1550.6152313628345
13182,5,1,0.001,200,2,4,7339.529564759635
13183,5,1,0.001,200,2,6,9439.67819061658
13184,5,1,0.001,200,2,8,11759.021751092332
13185,5,1,0.001,200,4,1,308.80072394187476
13186,5,1,0.001,200,4,2,2231.4422255867103
13187,5,1,0.001,200,4,4,21322.3522771067
13188,5,1,0.001,200,4,6,47705.75764064288
13189,5,1,0.001,200,4,8,43232.5172548538
13190,5,1,0.001,200,6,1,339.88541007567324
13191,5,1,0.001,200,6,2,2735.1831952474026
13192,5,1,0.001,200,6,4,34132.132820642306
13193,5,1,0.001,200,6,6,58944.06885230124
13194,5,1,0.001,200,6,8,77272.60672864251
13195,5,1,0.001,200,8,1,292.43684121523006
13196,5,1,0.001,200,8,2,2716.401154282342
13197,5,1,0.001,200,8,4,46835.37166750069
13198,5,1,0.001,200,8,6,87292.79485235173
13199,5,1,0.001,200,8,8,130191.07275032144
13200,5,1,0.001,300,1,1,299.59245769526115
13201,5,1,0.001,300,1,2,674.087264878813
13202,5,1,0.001,300,1,4,819.5303909856342
13203,5,1,0.001,300,1,6,1172.3417094264573
13204,5,1,0.001,300,1,8,1498.0231348939901
13205,5,1,0.001,300,2,1,276.70140733640454
13206,5,1,0.001,300,2,2,1460.9887150499126
13207,5,1,0.001,300,2,4,5960.777224029792
13208,5,1,0.001,300,2,6,7190.7783534554965
13209,5,1,0.001,300,2,8,9282.830851209499
13210,5,1,0.001,300,4,1,284.27118498454126
13211,5,1,0.001,300,4,2,2197.936244262092
13212,5,1,0.001,300,4,4,22448.41928082838
13213,5,1,0.001,300,4,6,22912.53101422818
13214,5,1,0.001,300,4,8,32910.56299884937
13215,5,1,0.001,300,6,1,265.4477432527079
13216,5,1,0.001,300,6,2,2312.5370177875066
13217,5,1,0.001,300,6,4,20970.13380382461
13218,5,1,0.001,300,6,6,49529.91406453383
13219,5,1,0.001,300,6,8,79410.84123297312
13220,5,1,0.001,300,8,1,313.2861830412705
13221,5,1,0.001,300,8,2,2277.334811792973
13222,5,1,0.001,300,8,4,28178.908571935728
13223,5,1,0.001,300,8,6,69207.06855836883
13224,5,1,0.001,300,8,8,90210.90111644096
13225,5,1,0.001,500,1,1,222.0271695659798
13226,5,1,0.001,500,1,2,485.74366878423524
13227,5,1,0.001,500,1,4,753.6582561484186
13228,5,1,0.001,500,1,6,658.0034827159523
13229,5,1,0.001,500,1,8,668.1388483480205
13230,5,1,0.001,500,2,1,250.79359044544228
13231,5,1,0.001,500,2,2,982.751366800708
13232,5,1,0.001,500,2,4,2209.077802880532
13233,5,1,0.001,500,2,6,3122.010991231933
13234,5,1,0.001,500,2,8,2749.107856560505
13235,5,1,0.001,500,4,1,248.93377023542007
13236,5,1,0.001,500,4,2,1440.6038192721103
13237,5,1,0.001,500,4,4,6120.160777670482
13238,5,1,0.001,500,4,6,10081.758497403705
13239,5,1,0.001,500,4,8,13539.151032009706
13240,5,1,0.001,500,6,1,225.35580109472315
13241,5,1,0.001,500,6,2,1715.1858764805654
13242,5,1,0.001,500,6,4,7232.493693125077
13243,5,1,0.001,500,6,6,16019.980277955981
13244,5,1,0.001,500,6,8,28316.79337591604
13245,5,1,0.001,500,8,1,225.2763137722588
13246,5,1,0.001,500,8,2,1528.0052492237703
13247,5,1,0.001,500,8,4,11491.082502153562
13248,5,1,0.001,500,8,6,15674.701553208872
13249,5,1,0.001,500,8,8,22687.86432906331
13250,5,1,0.01,50,1,1,1778.3886251545512
13251,5,1,0.01,50,1,2,2808.590156387842
13252,5,1,0.01,50,1,4,3455.22429172134
13253,5,1,0.01,50,1,6,4840.903749556765
13254,5,1,0.01,50,1,8,4825.945056057245
13255,5,1,0.01,50,2,1,1489.6146725701785
13256,5,1,0.01,50,2,2,3886.7434897024386
13257,5,1,0.01,50,2,4,8839.158644920833
13258,5,1,0.01,50,2,6,9585.050177073612
13259,5,1,0.01,50,2,8,27626.69448388622
13260,5,1,0.01,50,4,1,313.1676428290392
13261,5,1,0.01,50,4,2,1116.7512182343369
13262,5,1,0.01,50,4,4,7270.1720624021955
13263,5,1,0.01,50,4,6,20785.866807089642
13264,5,1,0.01,50,4,8,26674.627277319614
13265,5,1,0.01,50,6,1,343.56220813476534
13266,5,1,0.01,50,6,2,907.9991762305892
13267,5,1,0.01,50,6,4,12887.946156932787
13268,5,1,0.01,50,6,6,12805.86824289674
13269,5,1,0.01,50,6,8,38038.85254476378
13270,5,1,0.01,50,8,1,376.72685159173454
13271,5,1,0.01,50,8,2,1330.8059567475523
13272,5,1,0.01,50,8,4,7087.409152802676
13273,5,1,0.01,50,8,6,35579.73504984771
13274,5,1,0.01,50,8,8,31484.27993001024
13275,5,1,0.01,100,1,1,767.6159118149295
13276,5,1,0.01,100,1,2,2131.9161028613216
13277,5,1,0.01,100,1,4,2411.316516518601
13278,5,1,0.01,100,1,6,3576.1369309720753
13279,5,1,0.01,100,1,8,2465.485556853777
13280,5,1,0.01,100,2,1,880.4432234679977
13281,5,1,0.01,100,2,2,1371.9532113314067
13282,5,1,0.01,100,2,4,5192.785960989181
13283,5,1,0.01,100,2,6,6331.339372761072
13284,5,1,0.01,100,2,8,6586.663505422063
13285,5,1,0.01,100,4,1,437.77590984907437
13286,5,1,0.01,100,4,2,1842.0714380634288
13287,5,1,0.01,100,4,4,14168.886410528712
13288,5,1,0.01,100,4,6,19406.5484574553
13289,5,1,0.01,100,4,8,44679.38199877487
13290,5,1,0.01,100,6,1,311.9116849455365
13291,5,1,0.01,100,6,2,1772.5550595130228
13292,5,1,0.01,100,6,4,15236.97359581056
13293,5,1,0.01,100,6,6,35030.52599493301
13294,5,1,0.01,100,6,8,56116.29929039471
13295,5,1,0.01,100,8,1,331.34453578148185
13296,5,1,0.01,100,8,2,1414.7441524870483
13297,5,1,0.01,100,8,4,15019.3251559015
13298,5,1,0.01,100,8,6,42755.10343451697
13299,5,1,0.01,100,8,8,36953.00605232748
13300,5,1,0.01,200,1,1,327.3767892309343
13301,5,1,0.01,200,1,2,962.9352476323311
13302,5,1,0.01,200,1,4,1097.8239468653524
13303,5,1,0.01,200,1,6,1022.8522328731804
13304,5,1,0.01,200,1,8,1035.822872511865
13305,5,1,0.01,200,2,1,411.8453878348875
13306,5,1,0.01,200,2,2,1192.617140911225
13307,5,1,0.01,200,2,4,4587.078204573759
13308,5,1,0.01,200,2,6,6896.187288521281
13309,5,1,0.01,200,2,8,5478.940413022013
13310,5,1,0.01,200,4,1,313.8174426406187
13311,5,1,0.01,200,4,2,1759.699513159557
13312,5,1,0.01,200,4,4,7404.159015478956
13313,5,1,0.01,200,4,6,13777.428181638268
13314,5,1,0.01,200,4,8,22598.27516787659
13315,5,1,0.01,200,6,1,325.0737313701416
13316,5,1,0.01,200,6,2,1379.5070593818227
13317,5,1,0.01,200,6,4,13851.693642332517
13318,5,1,0.01,200,6,6,20601.628155869315
13319,5,1,0.01,200,6,8,35360.50864572937
13320,5,1,0.01,200,8,1,299.9029451407999
13321,5,1,0.01,200,8,2,1999.3016799770028
13322,5,1,0.01,200,8,4,13037.353142372647
13323,5,1,0.01,200,8,6,28608.95815857257
13324,5,1,0.01,200,8,8,80591.50334494421
13325,5,1,0.01,300,1,1,394.6678533712157
13326,5,1,0.01,300,1,2,654.3894721335344
13327,5,1,0.01,300,1,4,767.574329399026
13328,5,1,0.01,300,1,6,1169.614219897042
13329,5,1,0.01,300,1,8,929.0374996776238
13330,5,1,0.01,300,2,1,259.588070059928
13331,5,1,0.01,300,2,2,901.1029121728766
13332,5,1,0.01,300,2,4,3463.237504104788
13333,5,1,0.01,300,2,6,3310.7837972754082
13334,5,1,0.01,300,2,8,4354.617036714119
13335,5,1,0.01,300,4,1,252.20637863907075
13336,5,1,0.01,300,4,2,1191.4312620340713
13337,5,1,0.01,300,4,4,6813.605980083687
13338,5,1,0.01,300,4,6,12856.472350720129
13339,5,1,0.01,300,4,8,12979.132819121816
13340,5,1,0.01,300,6,1,232.82747054307256
13341,5,1,0.01,300,6,2,1365.6487067092899
13342,5,1,0.01,300,6,4,6136.954850257909
13343,5,1,0.01,300,6,6,18186.361482802164
13344,5,1,0.01,300,6,8,34696.83868432596
13345,5,1,0.01,300,8,1,237.8315278700025
13346,5,1,0.01,300,8,2,969.7130270868745
13347,5,1,0.01,300,8,4,17141.238868818615
13348,5,1,0.01,300,8,6,15467.192315375129
13349,5,1,0.01,300,8,8,18461.386306774828
13350,5,1,0.01,500,1,1,172.69719766267906
13351,5,1,0.01,500,1,2,369.81313405642504
13352,5,1,0.01,500,1,4,463.463313647612
13353,5,1,0.01,500,1,6,548.8552349391574
13354,5,1,0.01,500,1,8,650.0702216451955
13355,5,1,0.01,500,2,1,200.79837112624975
13356,5,1,0.01,500,2,2,708.0902061843069
13357,5,1,0.01,500,2,4,1527.1041653940947
13358,5,1,0.01,500,2,6,1983.9817976735387
13359,5,1,0.01,500,2,8,2082.007392713608
13360,5,1,0.01,500,4,1,181.318760723238
13361,5,1,0.01,500,4,2,862.1280204459704
13362,5,1,0.01,500,4,4,4834.175649356998
13363,5,1,0.01,500,4,6,6049.02609324761
13364,5,1,0.01,500,4,8,8740.250307336544
13365,5,1,0.01,500,6,1,155.46698853517051
13366,5,1,0.01,500,6,2,923.916900259807
13367,5,1,0.01,500,6,4,3357.004281881073
13368,5,1,0.01,500,6,6,7357.241940023213
13369,5,1,0.01,500,6,8,15478.982614038212
13370,5,1,0.01,500,8,1,164.88402586495923
13371,5,1,0.01,500,8,2,756.1866813742757
13372,5,1,0.01,500,8,4,4383.367366085653
13373,5,1,0.01,500,8,6,6693.945508146402
13374,5,1,0.01,500,8,8,8721.006560474816
13375,5,1,0.1,50,1,1,764.9988198516227
13376,5,1,0.1,50,1,2,960.4233046828451
13377,5,1,0.1,50,1,4,740.1259837691528
13378,5,1,0.1,50,1,6,1835.305754484162
13379,5,1,0.1,50,1,8,1151.090072966289
13380,5,1,0.1,50,2,1,660.7159403831391
13381,5,1,0.1,50,2,2,1490.2108880350538
13382,5,1,0.1,50,2,4,1538.1280172097904
13383,5,1,0.1,50,2,6,2840.860731862363
13384,5,1,0.1,50,2,8,2607.158821762362
13385,5,1,0.1,50,4,1,244.2400685647294
13386,5,1,0.1,50,4,2,681.9104082178362
13387,5,1,0.1,50,4,4,2341.1208385730747
13388,5,1,0.1,50,4,6,5563.75606467361
13389,5,1,0.1,50,4,8,8248.400316754241
13390,5,1,0.1,50,6,1,263.5757260479732
13391,5,1,0.1,50,6,2,489.9837206079492
13392,5,1,0.1,50,6,4,4436.587990533219
13393,5,1,0.1,50,6,6,3782.20294835071
13394,5,1,0.1,50,6,8,16983.613418088353
13395,5,1,0.1,50,8,1,220.57151996380838
13396,5,1,0.1,50,8,2,840.6161428774956
13397,5,1,0.1,50,8,4,3811.405135841442
13398,5,1,0.1,50,8,6,8039.530225392822
13399,5,1,0.1,50,8,8,15232.156836056638
13400,5,1,0.1,100,1,1,494.29004286738444
13401,5,1,0.1,100,1,2,1015.021252898894
13402,5,1,0.1,100,1,4,618.2414065299768
13403,5,1,0.1,100,1,6,936.3306396333452
13404,5,1,0.1,100,1,8,660.0537235907974
13405,5,1,0.1,100,2,1,336.57556301769705
13406,5,1,0.1,100,2,2,594.2498079101314
13407,5,1,0.1,100,2,4,2801.2153110100976
13408,5,1,0.1,100,2,6,1842.9524395698925
13409,5,1,0.1,100,2,8,2088.89485556909
13410,5,1,0.1,100,4,1,235.75612051660374
13411,5,1,0.1,100,4,2,768.6593571656082
13412,5,1,0.1,100,4,4,3052.076859501401
13413,5,1,0.1,100,4,6,4614.649486591646
13414,5,1,0.1,100,4,8,6688.822066034133
13415,5,1,0.1,100,6,1,233.22380208937858
13416,5,1,0.1,100,6,2,688.4050231881291
13417,5,1,0.1,100,6,4,3943.4700434975252
13418,5,1,0.1,100,6,6,5630.697980076088
13419,5,1,0.1,100,6,8,7594.923710366466
13420,5,1,0.1,100,8,1,197.5800636287315
13421,5,1,0.1,100,8,2,740.2387663165907
13422,5,1,0.1,100,8,4,2941.867516474207
13423,5,1,0.1,100,8,6,3871.4070048573744
13424,5,1,0.1,100,8,8,6424.462648624589
13425,5,1,0.1,200,1,1,200.85477594457092
13426,5,1,0.1,200,1,2,563.9710069055212
13427,5,1,0.1,200,1,4,441.31302906289335
13428,5,1,0.1,200,1,6,394.2582409854857
13429,5,1,0.1,200,1,8,345.1492430419111
13430,5,1,0.1,200,2,1,222.94478390546712
13431,5,1,0.1,200,2,2,474.8599421388983
13432,5,1,0.1,200,2,4,1174.8189317702847
13433,5,1,0.1,200,2,6,1368.0300294987712
13434,5,1,0.1,200,2,8,1371.605537971264
13435,5,1,0.1,200,4,1,159.95580564311973
13436,5,1,0.1,200,4,2,449.8128761799207
13437,5,1,0.1,200,4,4,1245.5827485586194
13438,5,1,0.1,200,4,6,3692.6151544123486
13439,5,1,0.1,200,4,8,4170.976161243989
13440,5,1,0.1,200,6,1,157.5576236350015
13441,5,1,0.1,200,6,2,436.5765198484697
13442,5,1,0.1,200,6,4,1615.1405666103813
13443,5,1,0.1,200,6,6,3928.0518625229047
13444,5,1,0.1,200,6,8,4672.70616100994
13445,5,1,0.1,200,8,1,161.26317866250236
13446,5,1,0.1,200,8,2,492.8192682067422
13447,5,1,0.1,200,8,4,933.0760046019092
13448,5,1,0.1,200,8,6,3329.903296677672
13449,5,1,0.1,200,8,8,1743.396367117308
13450,5,1,0.1,300,1,1,135.042493155753
13451,5,1,0.1,300,1,2,172.13295586721475
13452,5,1,0.1,300,1,4,229.6290336854467
13453,5,1,0.1,300,1,6,265.37405316111557
13454,5,1,0.1,300,1,8,251.10763170478472
13455,5,1,0.1,300,2,1,127.58389226507845
13456,5,1,0.1,300,2,2,252.96173385923808
13457,5,1,0.1,300,2,4,869.7864641856524
13458,5,1,0.1,300,2,6,748.3606143175394
13459,5,1,0.1,300,2,8,1138.5410029956256
13460,5,1,0.1,300,4,1,141.3383212295329
13461,5,1,0.1,300,4,2,392.7102647781619
13462,5,1,0.1,300,4,4,1616.3364095249344
13463,5,1,0.1,300,4,6,3382.7069107910543
13464,5,1,0.1,300,4,8,4427.232031148427
13465,5,1,0.1,300,6,1,99.29441967383734
13466,5,1,0.1,300,6,2,372.3254245936997
13467,5,1,0.1,300,6,4,1008.7334732633265
13468,5,1,0.1,300,6,6,2859.0933354502135
13469,5,1,0.1,300,6,8,2916.7075407894736
13470,5,1,0.1,300,8,1,130.41041478415585
13471,5,1,0.1,300,8,2,331.4559840047993
13472,5,1,0.1,300,8,4,604.8136192230105
13473,5,1,0.1,300,8,6,724.4781079529469
13474,5,1,0.1,300,8,8,1679.6317171289525
13475,5,1,0.1,500,1,1,66.25730828003717
13476,5,1,0.1,500,1,2,79.28592385977717
13477,5,1,0.1,500,1,4,138.1555229542392
13478,5,1,0.1,500,1,6,131.72789493218596
13479,5,1,0.1,500,1,8,114.5357834952656
13480,5,1,0.1,500,2,1,39.38177942396179
13481,5,1,0.1,500,2,2,99.83913921955003
13482,5,1,0.1,500,2,4,500.4955903960436
13483,5,1,0.1,500,2,6,454.7876687667366
13484,5,1,0.1,500,2,8,686.3277997378526
13485,5,1,0.1,500,4,1,45.42517857850286
13486,5,1,0.1,500,4,2,182.22644327288305
13487,5,1,0.1,500,4,4,955.5342873754943
13488,5,1,0.1,500,4,6,1560.3099953608355
13489,5,1,0.1,500,4,8,1644.8211457037298
13490,5,1,0.1,500,6,1,51.23536198849266
13491,5,1,0.1,500,6,2,194.4677296645711
13492,5,1,0.1,500,6,4,318.9967842619547
13493,5,1,0.1,500,6,6,655.4412445644024
13494,5,1,0.1,500,6,8,1233.282337462045
13495,5,1,0.1,500,8,1,31.78805959463533
13496,5,1,0.1,500,8,2,99.3755281392293
13497,5,1,0.1,500,8,4,156.2835054084249
13498,5,1,0.1,500,8,6,290.0063891792137
13499,5,1,0.1,500,8,8,391.47558935084857
13500,5,1,1.0,50,1,1,148.63723108184203
13501,5,1,1.0,50,1,2,231.83619420665784
13502,5,1,1.0,50,1,4,138.36488470004562
13503,5,1,1.0,50,1,6,372.2115486986298
13504,5,1,1.0,50,1,8,244.48219815399463
13505,5,1,1.0,50,2,1,206.9251255084134
13506,5,1,1.0,50,2,2,278.9178895765017
13507,5,1,1.0,50,2,4,850.7111149665851
13508,5,1,1.0,50,2,6,570.4050027718365
13509,5,1,1.0,50,2,8,240.08510249008657
13510,5,1,1.0,50,4,1,150.85942408336285
13511,5,1,1.0,50,4,2,226.44613311390944
13512,5,1,1.0,50,4,4,595.1153214306153
13513,5,1,1.0,50,4,6,607.7751629587854
13514,5,1,1.0,50,4,8,787.2459645947166
13515,5,1,1.0,50,6,1,166.40113048211154
13516,5,1,1.0,50,6,2,184.73828797194216
13517,5,1,1.0,50,6,4,428.0205549589407
13518,5,1,1.0,50,6,6,311.3444753595604
13519,5,1,1.0,50,6,8,816.5805518316321
13520,5,1,1.0,50,8,1,163.8207279429475
13521,5,1,1.0,50,8,2,170.0859330043474
13522,5,1,1.0,50,8,4,214.53063070272188
13523,5,1,1.0,50,8,6,441.71895702296916
13524,5,1,1.0,50,8,8,755.2123177015688
13525,5,1,1.0,100,1,1,125.97127247166596
13526,5,1,1.0,100,1,2,166.34317335658594
13527,5,1,1.0,100,1,4,153.84656629460102
13528,5,1,1.0,100,1,6,171.79519878930884
13529,5,1,1.0,100,1,8,172.62583928475397
13530,5,1,1.0,100,2,1,148.494638155352
13531,5,1,1.0,100,2,2,183.22773620936297
13532,5,1,1.0,100,2,4,230.27122094042815
13533,5,1,1.0,100,2,6,401.75469212765563
13534,5,1,1.0,100,2,8,162.36006033705604
13535,5,1,1.0,100,4,1,135.73472983510501
13536,5,1,1.0,100,4,2,137.66408575070298
13537,5,1,1.0,100,4,4,181.26474273310833
13538,5,1,1.0,100,4,6,296.78411524032515
13539,5,1,1.0,100,4,8,242.40154971598625
13540,5,1,1.0,100,6,1,129.63054190727755
13541,5,1,1.0,100,6,2,134.27107186056537
13542,5,1,1.0,100,6,4,96.0571685484833
13543,5,1,1.0,100,6,6,706.2703280566991
13544,5,1,1.0,100,6,8,402.43214091720176
13545,5,1,1.0,100,8,1,131.13420489308183
13546,5,1,1.0,100,8,2,128.17754552433703
13547,5,1,1.0,100,8,4,102.12662778248804
13548,5,1,1.0,100,8,6,132.86036645135871
13549,5,1,1.0,100,8,8,251.82754838349283
13550,5,1,1.0,200,1,1,107.36289320318242
13551,5,1,1.0,200,1,2,84.64409683218891
13552,5,1,1.0,200,1,4,90.6491401830268
13553,5,1,1.0,200,1,6,106.98991029851163
13554,5,1,1.0,200,1,8,94.11511720518611
13555,5,1,1.0,200,2,1,112.96698025450091
13556,5,1,1.0,200,2,2,87.63092754777941
13557,5,1,1.0,200,2,4,65.23170826450487
13558,5,1,1.0,200,2,6,196.56545074010378
13559,5,1,1.0,200,2,8,78.01052649130146
13560,5,1,1.0,200,4,1,79.57777159414151
13561,5,1,1.0,200,4,2,50.66236793436299
13562,5,1,1.0,200,4,4,344.5592622975661
13563,5,1,1.0,200,4,6,398.500206605347
13564,5,1,1.0,200,4,8,146.20537780328968
13565,5,1,1.0,200,6,1,102.50345689267603
13566,5,1,1.0,200,6,2,48.406779989615494
13567,5,1,1.0,200,6,4,46.95049382782122
13568,5,1,1.0,200,6,6,394.23077058712795
13569,5,1,1.0,200,6,8,338.45424243960235
13570,5,1,1.0,200,8,1,101.98715938272993
13571,5,1,1.0,200,8,2,49.65830857247001
13572,5,1,1.0,200,8,4,50.729493902712804
13573,5,1,1.0,200,8,6,93.43747626807892
