,rep,lv,alp,num_cell,cell_size,sparse_freq,error
577,5,2,0.001,100,1,3,672.5360290018093
578,5,2,0.001,100,2,1,150.59491797976517
579,5,2,0.001,100,2,3,1496.9013807834483
580,5,2,0.001,100,4,1,157.83055486509548
581,5,2,0.001,100,4,3,1584.6695278480709
582,5,2,0.001,300,1,1,93.27330287099308
583,5,2,0.001,300,1,3,359.8246373624903
584,5,2,0.001,300,2,1,109.02166477638274
585,5,2,0.001,300,2,3,1113.5193338417246
586,5,2,0.001,300,4,1,100.70779924345857
587,5,2,0.001,300,4,3,1341.7229218579143
588,5,2,0.001,500,1,1,94.71394077646931
589,5,2,0.001,500,1,3,227.84629130635733
590,5,2,0.001,500,2,1,83.2805418605849
591,5,2,0.001,500,2,3,819.8612394821448
592,5,2,0.001,500,4,1,97.75138249660819
593,5,2,0.001,500,4,3,999.445738326636
594,5,2,0.01,100,1,1,263.72522583106075
595,5,2,0.01,100,1,3,981.0669519452164
596,5,2,0.01,100,2,1,189.60847008886563
597,5,2,0.01,100,2,3,553.2929198055092
598,5,2,0.01,100,4,1,184.127928779903
599,5,2,0.01,100,4,3,967.2074342797442
600,5,2,0.01,300,1,1,80.54540900931961
601,5,2,0.01,300,1,3,228.77910077085068
602,5,2,0.01,300,2,1,95.0182423350947
603,5,2,0.01,300,2,3,752.0878414684496
604,5,2,0.01,300,4,1,121.24764986779194
605,5,2,0.01,300,4,3,941.9764705704398
606,5,2,0.01,500,1,1,58.40279374230422
607,5,2,0.01,500,1,3,177.013320660518
608,5,2,0.01,500,2,1,93.38367105997264
609,5,2,0.01,500,2,3,430.19726358275096
610,5,2,0.01,500,4,1,84.50455415491156
611,5,2,0.01,500,4,3,814.1921534059085
612,5,4,0.001,100,1,1,180.3118390039513
613,5,4,0.001,100,1,3,140.76900168441162
614,5,4,0.001,100,2,1,50.49270205126471
615,5,4,0.001,100,2,3,238.59462437603
616,5,4,0.001,100,4,1,54.53710128846804
617,5,4,0.001,100,4,3,221.18512265956733
618,5,4,0.001,300,1,1,54.5104969284107
619,5,4,0.001,300,1,3,129.29922790449757
620,5,4,0.001,300,2,1,60.42435938942718
621,5,4,0.001,300,2,3,162.878882276172
622,5,4,0.001,300,4,1,51.602068274122026
623,5,4,0.001,300,4,3,311.0750459059291
624,5,4,0.001,500,1,1,49.181026475738385
625,5,4,0.001,500,1,3,89.6657530953573
626,5,4,0.001,500,2,1,49.870086318528315
627,5,4,0.001,500,2,3,141.25339169563838
628,5,4,0.001,500,4,1,44.21312076350429
629,5,4,0.001,500,4,3,236.0522754192836
630,5,4,0.01,100,1,1,48.35975142883498
631,5,4,0.01,100,1,3,63.211468047760505
632,5,4,0.01,100,2,1,52.62214847059749
633,5,4,0.01,100,2,3,125.57726133217297
634,5,4,0.01,100,4,1,55.340836907739295
635,5,4,0.01,100,4,3,141.15836474811556
636,5,4,0.01,300,1,1,38.88127860603192
637,5,4,0.01,300,1,3,63.070414180833076
638,5,4,0.01,300,2,1,48.30978339963224
639,5,4,0.01,300,2,3,151.3454235518498
640,5,4,0.01,300,4,1,53.975732233030826
641,5,4,0.01,300,4,3,134.92107170809768
642,5,4,0.01,500,1,1,30.225190994533396
643,5,4,0.01,500,1,3,50.423647696608924
644,5,4,0.01,500,2,1,42.09744881327194
645,5,4,0.01,500,2,3,87.18245068137996
646,5,4,0.01,500,4,1,33.37350931610091
647,5,4,0.01,500,4,3,94.55879459475325
648,6,1,0.001,100,1,1,3024.975031174767
649,6,1,0.001,100,1,3,2129.0816499037855
650,6,1,0.001,100,2,1,508.46916987306315
651,6,1,0.001,100,2,3,2332.3235326050703
652,6,1,0.001,100,4,1,340.2150790581929
653,6,1,0.001,100,4,3,4083.1553731072313
654,6,1,0.001,300,1,1,406.3999199296047
655,6,1,0.001,300,1,3,648.5390280375702
656,6,1,0.001,300,2,1,247.839512068298
657,6,1,0.001,300,2,3,1519.318141661213
658,6,1,0.001,300,4,1,237.77579629162858
659,6,1,0.001,300,4,3,3364.6497311202884
660,6,1,0.001,500,1,1,187.41170374675215
661,6,1,0.001,500,1,3,452.95375289056193
662,6,1,0.001,500,2,1,218.3446818450714
663,6,1,0.001,500,2,3,1070.4210596202106
664,6,1,0.001,500,4,1,188.2471264100219
665,6,1,0.001,500,4,3,1751.2816828479715
666,6,1,0.01,100,1,1,1047.4793723597813
667,6,1,0.01,100,1,3,4961.885842022502
668,6,1,0.01,100,2,1,415.2683472289972
669,6,1,0.01,100,2,3,1593.4714035373686
670,6,1,0.01,100,4,1,296.16788468793146
671,6,1,0.01,100,4,3,2703.160005901829
672,6,1,0.01,300,1,1,200.9901466816836
673,6,1,0.01,300,1,3,640.8768771870883
674,6,1,0.01,300,2,1,223.61754062192026
675,6,1,0.01,300,2,3,1214.3493465739493
676,6,1,0.01,300,4,1,280.5595196257348
677,6,1,0.01,300,4,3,2496.4296109788097
678,6,1,0.01,500,1,1,160.81371144500824
679,6,1,0.01,500,1,3,413.0847594679197
680,6,1,0.01,500,2,1,177.02064016654285
681,6,1,0.01,500,2,3,1027.0930714045294
682,6,1,0.01,500,4,1,186.86243082981665
683,6,1,0.01,500,4,3,1487.3065676008287
684,6,2,0.001,100,1,1,359.7688999117401
685,6,2,0.001,100,1,3,929.0378782008113
686,6,2,0.001,100,2,1,351.86763645842154
687,6,2,0.001,100,2,3,751.6780319992973
688,6,2,0.001,100,4,1,167.00232577180302
689,6,2,0.001,100,4,3,1603.796718061598
690,6,2,0.001,300,1,1,109.65058717740527
691,6,2,0.001,300,1,3,302.26897604950653
692,6,2,0.001,300,2,1,133.2414587738241
693,6,2,0.001,300,2,3,1074.800359243411
694,6,2,0.001,300,4,1,131.34158571614685
695,6,2,0.001,300,4,3,1592.6188798713567
696,6,2,0.001,500,1,1,103.58085813624025
697,6,2,0.001,500,1,3,317.57563796399074
698,6,2,0.001,500,2,1,93.20752960940702
699,6,2,0.001,500,2,3,692.4931428392317
700,6,2,0.001,500,4,1,122.73791139049399
701,6,2,0.001,500,4,3,1117.9392466985857
702,6,2,0.01,100,1,1,417.19222276701737
703,6,2,0.01,100,1,3,387.0066080167152
704,6,2,0.01,100,2,1,182.2773161196146
705,6,2,0.01,100,2,3,700.6343992633491
706,6,2,0.01,100,4,1,136.34583940764668
707,6,2,0.01,100,4,3,1097.134867662971
708,6,2,0.01,300,1,1,74.08197437604221
709,6,2,0.01,300,1,3,233.00329646781103
710,6,2,0.01,300,2,1,127.21390323045463
711,6,2,0.01,300,2,3,714.3981094567808
712,6,2,0.01,300,4,1,111.97754191777676
713,6,2,0.01,300,4,3,1398.0440066140075
714,6,2,0.01,500,1,1,61.874524927781366
715,6,2,0.01,500,1,3,184.74394380566943
716,6,2,0.01,500,2,1,100.19249156934221
717,6,2,0.01,500,2,3,620.2461588692145
718,6,2,0.01,500,4,1,108.01188346585181
719,6,2,0.01,500,4,3,782.8102848411648
720,6,4,0.001,100,1,1,151.1373150268899
721,6,4,0.001,100,1,3,88.61456138094258
722,6,4,0.001,100,2,1,62.358544236056034
723,6,4,0.001,100,2,3,183.8354313498257
724,6,4,0.001,100,4,1,51.852967150499666
725,6,4,0.001,100,4,3,250.7969697319704
726,6,4,0.001,300,1,1,49.06013124941591
727,6,4,0.001,300,1,3,92.09032177467718
728,6,4,0.001,300,2,1,47.04713449031632
729,6,4,0.001,300,2,3,285.1434633422126
730,6,4,0.001,300,4,1,51.197528379906345
731,6,4,0.001,300,4,3,334.2703813731634
732,6,4,0.001,500,1,1,39.13111139931362
733,6,4,0.001,500,1,3,88.72503554700975
734,6,4,0.001,500,2,1,56.26288712202479
735,6,4,0.001,500,2,3,201.30990508639616
736,6,4,0.001,500,4,1,47.97672451483426
737,6,4,0.001,500,4,3,247.32316309732147
738,6,4,0.01,100,1,1,78.20541121206415
739,6,4,0.01,100,1,3,117.33783115050774
740,6,4,0.01,100,2,1,54.5257303020917
741,6,4,0.01,100,2,3,65.19392964570812
742,6,4,0.01,100,4,1,52.77150848057424
743,6,4,0.01,100,4,3,88.98599047171842
744,6,4,0.01,300,1,1,40.922394459588986
745,6,4,0.01,300,1,3,59.4064563423407
746,6,4,0.01,300,2,1,46.24196717866543
747,6,4,0.01,300,2,3,117.52452477129563
748,6,4,0.01,300,4,1,40.35718717443908
749,6,4,0.01,300,4,3,108.82290141021075
750,6,4,0.01,500,1,1,29.061445092894242
751,6,4,0.01,500,1,3,57.13817070573209
752,6,4,0.01,500,2,1,31.206410509165927
753,6,4,0.01,500,2,3,83.32806101577054
754,6,4,0.01,500,4,1,41.1348682962601
755,6,4,0.01,500,4,3,147.39418335774835
756,7,1,0.001,100,1,1,2323.0761488410094
757,7,1,0.001,100,1,3,4176.140158056173
758,7,1,0.001,100,2,1,604.3643770416451
759,7,1,0.001,100,2,3,2206.4278041038797
760,7,1,0.001,100,4,1,319.16974223893243
761,7,1,0.001,100,4,3,5746.598096379645
762,7,1,0.001,300,1,1,424.3641458774758
763,7,1,0.001,300,1,3,738.5668007327885
764,7,1,0.001,300,2,1,296.2708774985807
765,7,1,0.001,300,2,3,1542.256869054099
766,7,1,0.001,300,4,1,238.25551420379807
767,7,1,0.001,300,4,3,2517.842573004362
768,7,1,0.001,500,1,1,208.56511171763114
769,7,1,0.001,500,1,3,442.3121243950482
770,7,1,0.001,500,2,1,228.55457386125266
771,7,1,0.001,500,2,3,1163.8129471141463
772,7,1,0.001,500,4,1,227.63932041363387
773,7,1,0.001,500,4,3,1758.3237237634687
774,7,1,0.01,100,1,1,1929.6829259375374
775,7,1,0.01,100,1,3,3086.9596336459904
776,7,1,0.01,100,2,1,344.22409466751304
777,7,1,0.01,100,2,3,1426.922252966931
778,7,1,0.01,100,4,1,283.16247356737455
779,7,1,0.01,100,4,3,3785.3702541919183
780,7,1,0.01,300,1,1,283.3274714327557
781,7,1,0.01,300,1,3,594.7753506822369
782,7,1,0.01,300,2,1,240.0516515584776
783,7,1,0.01,300,2,3,1386.3366796995736
784,7,1,0.01,300,4,1,278.76459152462456
785,7,1,0.01,300,4,3,1800.5792956067196
786,7,1,0.01,500,1,1,154.43065539566456
787,7,1,0.01,500,1,3,344.36197820212533
788,7,1,0.01,500,2,1,195.57972040171623
789,7,1,0.01,500,2,3,1071.8356823597996
790,7,1,0.01,500,4,1,178.00492978121054
791,7,1,0.01,500,4,3,1465.2836754831355
792,7,2,0.001,100,1,1,463.8605741493503
793,7,2,0.001,100,1,3,797.903113067456
794,7,2,0.001,100,2,1,238.72184507740405
795,7,2,0.001,100,2,3,947.692428676773
796,7,2,0.001,100,4,1,166.25988551894224
797,7,2,0.001,100,4,3,2113.828652602258
798,7,2,0.001,300,1,1,117.85684775443792
799,7,2,0.001,300,1,3,269.37432995112675
800,7,2,0.001,300,2,1,109.1034533275917
801,7,2,0.001,300,2,3,928.0373489916481
802,7,2,0.001,300,4,1,121.71564372374876
803,7,2,0.001,300,4,3,1988.1455550001945
804,7,2,0.001,500,1,1,76.83313894822268
805,7,2,0.001,500,1,3,223.1645068228251
806,7,2,0.001,500,2,1,83.7102441515492
807,7,2,0.001,500,2,3,827.6284733829863
808,7,2,0.001,500,4,1,104.14514106157223
809,7,2,0.001,500,4,3,1235.1428825815397
810,7,2,0.01,100,1,1,189.87995707466655
811,7,2,0.01,100,1,3,575.6741372830248
812,7,2,0.01,100,2,1,312.3383577348213
813,7,2,0.01,100,2,3,560.6179741644468
814,7,2,0.01,100,4,1,170.8973267095515
815,7,2,0.01,100,4,3,1808.085242462916
816,7,2,0.01,300,1,1,104.8929942583248
817,7,2,0.01,300,1,3,211.94077997583514
818,7,2,0.01,300,2,1,93.68428616766779
819,7,2,0.01,300,2,3,986.2974777467134
820,7,2,0.01,300,4,1,116.22406383636762
821,7,2,0.01,300,4,3,1209.9381450221001
822,7,2,0.01,500,1,1,62.22816497623454
823,7,2,0.01,500,1,3,178.19449486084082
824,7,2,0.01,500,2,1,71.16303272754418
825,7,2,0.01,500,2,3,505.7109607353003
826,7,2,0.01,500,4,1,92.48197929486801
827,7,2,0.01,500,4,3,803.4048156877349
828,7,4,0.001,100,1,1,85.86959917417786
829,7,4,0.001,100,1,3,139.6090711100728
830,7,4,0.001,100,2,1,59.54473378258736
831,7,4,0.001,100,2,3,147.67436485494713
832,7,4,0.001,100,4,1,58.74404278218558
833,7,4,0.001,100,4,3,357.0882414695423
834,7,4,0.001,300,1,1,49.81939962223192
835,7,4,0.001,300,1,3,113.5379621910097
836,7,4,0.001,300,2,1,54.40454129060908
837,7,4,0.001,300,2,3,222.13750943901098
838,7,4,0.001,300,4,1,46.76145652347101
839,7,4,0.001,300,4,3,263.64266763065245
840,7,4,0.001,500,1,1,50.27810679260164
841,7,4,0.001,500,1,3,78.8777038537714
842,7,4,0.001,500,2,1,47.7035625495632
843,7,4,0.001,500,2,3,132.45728611972234
844,7,4,0.001,500,4,1,45.279180995771995
845,7,4,0.001,500,4,3,212.73927838880655
846,7,4,0.01,100,1,1,45.53288710532544
847,7,4,0.01,100,1,3,51.316452263737965
848,7,4,0.01,100,2,1,56.443947036347375
849,7,4,0.01,100,2,3,92.50535339424856
850,7,4,0.01,100,4,1,51.2284279317395
851,7,4,0.01,100,4,3,143.06772336532515
852,7,4,0.01,300,1,1,46.04579441840395
853,7,4,0.01,300,1,3,72.72010003413426
854,7,4,0.01,300,2,1,41.615276977987925
855,7,4,0.01,300,2,3,122.6775823670877
856,7,4,0.01,300,4,1,40.5186158913043
857,7,4,0.01,300,4,3,152.35834472993665
858,7,4,0.01,500,1,1,29.2200606356706
859,7,4,0.01,500,1,3,66.31856619829712
860,7,4,0.01,500,2,1,38.59395079637476
861,7,4,0.01,500,2,3,100.0578272226025
862,7,4,0.01,500,4,1,40.85808097063922
863,7,4,0.01,500,4,3,135.12262798517122
864,8,1,0.001,100,1,1,1310.2575594681816
865,8,1,0.001,100,1,3,1507.339493373217
866,8,1,0.001,100,2,1,464.3226636796493
867,8,1,0.001,100,2,3,4228.312172566906
868,8,1,0.001,100,4,1,295.98541910535573
869,8,1,0.001,100,4,3,3869.4744553835385
870,8,1,0.001,300,1,1,379.3451889911448
871,8,1,0.001,300,1,3,733.599279287798
872,8,1,0.001,300,2,1,320.8930137417528
873,8,1,0.001,300,2,3,1790.617271418105
874,8,1,0.001,300,4,1,264.82056098017586
875,8,1,0.001,300,4,3,3408.209765731089
876,8,1,0.001,500,1,1,178.67358142872587
877,8,1,0.001,500,1,3,491.7618374444292
878,8,1,0.001,500,2,1,213.27318151578484
879,8,1,0.001,500,2,3,910.8684022217975
880,8,1,0.001,500,4,1,202.63531515964144
881,8,1,0.001,500,4,3,1939.8407682485256
882,8,1,0.01,100,1,1,1205.621830623107
883,8,1,0.01,100,1,3,3616.6590786786555
884,8,1,0.01,100,2,1,539.525894042976
885,8,1,0.01,100,2,3,2673.139151164722
886,8,1,0.01,100,4,1,260.23052095392853
887,8,1,0.01,100,4,3,2771.9744809500266
888,8,1,0.01,300,1,1,238.74422620291432
889,8,1,0.01,300,1,3,581.7951682328544
890,8,1,0.01,300,2,1,231.05585067830543
891,8,1,0.01,300,2,3,1269.8848345346782
892,8,1,0.01,300,4,1,260.7363183728796
893,8,1,0.01,300,4,3,2261.3953540147863
894,8,1,0.01,500,1,1,129.86034125053806
895,8,1,0.01,500,1,3,421.44815992451987
896,8,1,0.01,500,2,1,174.54194511660117
897,8,1,0.01,500,2,3,841.241662806336
898,8,1,0.01,500,4,1,176.4629336229235
899,8,1,0.01,500,4,3,1476.9477088771753
900,8,2,0.001,100,1,1,465.4515717000782
901,8,2,0.001,100,1,3,447.4111044471523
902,8,2,0.001,100,2,1,227.69056527120878
903,8,2,0.001,100,2,3,933.2201251138629
904,8,2,0.001,100,4,1,173.20845694156526
905,8,2,0.001,100,4,3,1930.9154093889035
906,8,2,0.001,300,1,1,108.81755707708946
907,8,2,0.001,300,1,3,472.74617149666483
908,8,2,0.001,300,2,1,105.13338133876262
909,8,2,0.001,300,2,3,1003.578395897803
910,8,2,0.001,300,4,1,140.74578213399448
911,8,2,0.001,300,4,3,1770.8401439209044
912,8,2,0.001,500,1,1,101.53851422695945
913,8,2,0.001,500,1,3,224.99520562841374
914,8,2,0.001,500,2,1,107.59858880095499
915,8,2,0.001,500,2,3,700.5659501633023
916,8,2,0.001,500,4,1,96.91173358782028
917,8,2,0.001,500,4,3,1116.8745200468084
918,8,2,0.01,100,1,1,185.29376707355314
919,8,2,0.01,100,1,3,482.74743374859065
920,8,2,0.01,100,2,1,140.39039101775157
921,8,2,0.01,100,2,3,481.69037446649753
922,8,2,0.01,100,4,1,132.12868416593113
923,8,2,0.01,100,4,3,1172.3792739567668
924,8,2,0.01,300,1,1,64.10196722531678
925,8,2,0.01,300,1,3,253.22382345120818
926,8,2,0.01,300,2,1,84.45767126548505
927,8,2,0.01,300,2,3,637.2408531603786
928,8,2,0.01,300,4,1,135.98737618433523
929,8,2,0.01,300,4,3,1119.3066588622269
930,8,2,0.01,500,1,1,66.81759734343356
931,8,2,0.01,500,1,3,178.05480371094328
932,8,2,0.01,500,2,1,72.29222117177365
933,8,2,0.01,500,2,3,565.092659916656
934,8,2,0.01,500,4,1,97.04777205236405
935,8,2,0.01,500,4,3,840.2761357437715
936,8,4,0.001,100,1,1,98.43047916090033
937,8,4,0.001,100,1,3,96.98398275978525
938,8,4,0.001,100,2,1,68.32337996072992
939,8,4,0.001,100,2,3,149.9780745939962
940,8,4,0.001,100,4,1,52.35915952045601
941,8,4,0.001,100,4,3,242.52141960028382
942,8,4,0.001,300,1,1,65.3100059767182
943,8,4,0.001,300,1,3,106.40886937135133
944,8,4,0.001,300,2,1,54.3841822345255
945,8,4,0.001,300,2,3,225.8138586129861
946,8,4,0.001,300,4,1,48.29191232096966
947,8,4,0.001,300,4,3,230.16150453489115
948,8,4,0.001,500,1,1,48.90028891253796
949,8,4,0.001,500,1,3,88.25911094210859
950,8,4,0.001,500,2,1,47.857003579283564
951,8,4,0.001,500,2,3,184.1330841785767
952,8,4,0.001,500,4,1,42.7380936417431
953,8,4,0.001,500,4,3,246.12628338387017
954,8,4,0.01,100,1,1,53.71839408376413
955,8,4,0.01,100,1,3,69.84868810217658
956,8,4,0.01,100,2,1,56.73821256785552
957,8,4,0.01,100,2,3,103.67238972247901
958,8,4,0.01,100,4,1,56.33360699858846
959,8,4,0.01,100,4,3,84.99879423077307
960,8,4,0.01,300,1,1,47.53138791368302
961,8,4,0.01,300,1,3,72.71609757401148
962,8,4,0.01,300,2,1,42.891092129700986
963,8,4,0.01,300,2,3,112.89970830153769
964,8,4,0.01,300,4,1,45.66572247541456
965,8,4,0.01,300,4,3,124.77600645973992
966,8,4,0.01,500,1,1,28.88273284112846
967,8,4,0.01,500,1,3,56.297739362993184
968,8,4,0.01,500,2,1,43.8346123813287
969,8,4,0.01,500,2,3,75.68167352155295
970,8,4,0.01,500,4,1,42.31695403071355
971,8,4,0.01,500,4,3,143.46532003647346
972,9,1,0.001,100,1,1,1996.76170121873
973,9,1,0.001,100,1,3,2699.9799951585173
974,9,1,0.001,100,2,1,410.76399104139244
975,9,1,0.001,100,2,3,2178.3719308707255
976,9,1,0.001,100,4,1,270.3499429643524
977,9,1,0.001,100,4,3,3867.0672323487784
978,9,1,0.001,300,1,1,342.72342938328904
979,9,1,0.001,300,1,3,760.4746415891532
980,9,1,0.001,300,2,1,289.0190770166404
981,9,1,0.001,300,2,3,1589.3367516067096
982,9,1,0.001,300,4,1,264.771475860694
983,9,1,0.001,300,4,3,2668.1153332439144
984,9,1,0.001,500,1,1,157.13002864638403
985,9,1,0.001,500,1,3,442.86047908333813
986,9,1,0.001,500,2,1,194.82785893763486
987,9,1,0.001,500,2,3,1145.3382940874633
988,9,1,0.001,500,4,1,219.69675074859245
989,9,1,0.001,500,4,3,2005.411568422818
990,9,1,0.01,100,1,1,1313.2991404386469
991,9,1,0.01,100,1,3,4271.608959315419
992,9,1,0.01,100,2,1,721.5222124444693
993,9,1,0.01,100,2,3,2012.1844520425511
994,9,1,0.01,100,4,1,289.016533772909
995,9,1,0.01,100,4,3,2978.114474993114
996,9,1,0.01,300,1,1,291.6037020939522
997,9,1,0.01,300,1,3,682.3379023990723
998,9,1,0.01,300,2,1,245.5194737000205
999,9,1,0.01,300,2,3,1575.5334363528548
1000,9,1,0.01,300,4,1,273.57140959189104
1001,9,1,0.01,300,4,3,2253.997826119624
1002,9,1,0.01,500,1,1,162.6715680670184
1003,9,1,0.01,500,1,3,413.3807727199168
1004,9,1,0.01,500,2,1,170.2423637118992
1005,9,1,0.01,500,2,3,767.438278409708
1006,9,1,0.01,500,4,1,170.0877280693338
1007,9,1,0.01,500,4,3,1411.4003020792609
1008,9,2,0.001,100,1,1,599.17999314409
1009,9,2,0.001,100,1,3,657.7536953330267
1010,9,2,0.001,100,2,1,314.11738487461304
1011,9,2,0.001,100,2,3,841.166347698119
1012,9,2,0.001,100,4,1,140.0631601193287
1013,9,2,0.001,100,4,3,2188.3201851648455
1014,9,2,0.001,300,1,1,87.94882824715992
1015,9,2,0.001,300,1,3,338.4746590266476
1016,9,2,0.001,300,2,1,111.48122492843234
1017,9,2,0.001,300,2,3,986.209253120003
1018,9,2,0.001,300,4,1,152.76519631774414
1019,9,2,0.001,300,4,3,1816.8962361934641
1020,9,2,0.001,500,1,1,88.50747967203931
1021,9,2,0.001,500,1,3,222.8452222193802
1022,9,2,0.001,500,2,1,94.06882980233632
1023,9,2,0.001,500,2,3,647.164044519527
1024,9,2,0.001,500,4,1,103.02949091144615
1025,9,2,0.001,500,4,3,1336.63969418708
1026,9,2,0.01,100,1,1,326.79999890389666
1027,9,2,0.01,100,1,3,371.46739824824874
1028,9,2,0.01,100,2,1,237.69135296376905
1029,9,2,0.01,100,2,3,584.7543575656582
1030,9,2,0.01,100,4,1,162.60897451619334
1031,9,2,0.01,100,4,3,1024.6456127092968
1032,9,2,0.01,300,1,1,111.68235829332535
1033,9,2,0.01,300,1,3,209.44744321694563
1034,9,2,0.01,300,2,1,129.41838953196586
1035,9,2,0.01,300,2,3,715.4356340664108
1036,9,2,0.01,300,4,1,101.02158738252284
1037,9,2,0.01,300,4,3,1246.047666909323
1038,9,2,0.01,500,1,1,67.30261826315362
1039,9,2,0.01,500,1,3,151.91724947288307
1040,9,2,0.01,500,2,1,77.10115037528638
1041,9,2,0.01,500,2,3,619.6475304843981
1042,9,2,0.01,500,4,1,73.82919560389453
1043,9,2,0.01,500,4,3,927.6565968311014
1044,9,4,0.001,100,1,1,86.98135716132518
1045,9,4,0.001,100,1,3,131.73794181887732
1046,9,4,0.001,100,2,1,102.7452184284316
1047,9,4,0.001,100,2,3,111.5825473550141
1048,9,4,0.001,100,4,1,69.38114779101903
1049,9,4,0.001,100,4,3,296.37395016812843
1050,9,4,0.001,300,1,1,54.77548598305635
1051,9,4,0.001,300,1,3,116.17317765379329
1052,9,4,0.001,300,2,1,50.63080739644361
1053,9,4,0.001,300,2,3,202.91728021490968
1054,9,4,0.001,300,4,1,48.13695853678986
1055,9,4,0.001,300,4,3,199.527306776733
1056,9,4,0.001,500,1,1,49.55187016772766
1057,9,4,0.001,500,1,3,108.02665091689408
1058,9,4,0.001,500,2,1,45.374101173718394
1059,9,4,0.001,500,2,3,200.15289744874016
1060,9,4,0.001,500,4,1,46.43489004745366
1061,9,4,0.001,500,4,3,258.3904184552471
1062,9,4,0.01,100,1,1,49.45684594785446
1063,9,4,0.01,100,1,3,58.47604630000647
1064,9,4,0.01,100,2,1,52.76353040769884
1065,9,4,0.01,100,2,3,118.16376683817249
1066,9,4,0.01,100,4,1,56.27485016742419
1067,9,4,0.01,100,4,3,195.0803575708195
1068,9,4,0.01,300,1,1,47.44935588738289
1069,9,4,0.01,300,1,3,64.67123360458149
1070,9,4,0.01,300,2,1,40.728013536748335
1071,9,4,0.01,300,2,3,85.75098707044519
1072,9,4,0.01,300,4,1,43.550499083615136
1073,9,4,0.01,300,4,3,137.56996876681478
1074,9,4,0.01,500,1,1,35.122911583009575
1075,9,4,0.01,500,1,3,56.57736357201733
1076,9,4,0.01,500,2,1,39.71125057092328
1077,9,4,0.01,500,2,3,92.5916664162205
1078,9,4,0.01,500,4,1,39.29391523994606
1079,9,4,0.01,500,4,3,86.95700050757664
1080,10,1,0.001,100,1,1,2062.3212898306674
1081,10,1,0.001,100,1,3,2567.898606404121
1082,10,1,0.001,100,2,1,471.5736367998197
1083,10,1,0.001,100,2,3,2970.264172213077
1084,10,1,0.001,100,4,1,323.72947269352323
1085,10,1,0.001,100,4,3,3675.996262411209
1086,10,1,0.001,300,1,1,337.4230148424382
1087,10,1,0.001,300,1,3,877.8846730545002
1088,10,1,0.001,300,2,1,279.2910840687768
1089,10,1,0.001,300,2,3,1611.0360106755536
1090,10,1,0.001,300,4,1,295.81785786569895
1091,10,1,0.001,300,4,3,2629.740842560358
1092,10,1,0.001,500,1,1,182.3857962150974
1093,10,1,0.001,500,1,3,477.36828505759235
1094,10,1,0.001,500,2,1,228.55199924857635
1095,10,1,0.001,500,2,3,1061.9753861444203
1096,10,1,0.001,500,4,1,199.3283756470481
1097,10,1,0.001,500,4,3,1951.3708607160504
1098,10,1,0.01,100,1,1,830.4441776214504
1099,10,1,0.01,100,1,3,1544.301213648865
1100,10,1,0.01,100,2,1,547.8670961234081
1101,10,1,0.01,100,2,3,1801.5826723819457
1102,10,1,0.01,100,4,1,293.5223271278935
1103,10,1,0.01,100,4,3,2631.625319117506
1104,10,1,0.01,300,1,1,254.9480628401405
1105,10,1,0.01,300,1,3,676.6606110710568
1106,10,1,0.01,300,2,1,222.0937133392648
1107,10,1,0.01,300,2,3,1436.349214465546
1108,10,1,0.01,300,4,1,206.70642536300917
1109,10,1,0.01,300,4,3,1956.4690055701503
1110,10,1,0.01,500,1,1,177.48627217561923
1111,10,1,0.01,500,1,3,409.7147763616848
1112,10,1,0.01,500,2,1,152.39377224145386
1113,10,1,0.01,500,2,3,874.6231847383501
1114,10,1,0.01,500,4,1,169.41813980702634
1115,10,1,0.01,500,4,3,1130.3492114836897
1116,10,2,0.001,100,1,1,369.1606723017325
1117,10,2,0.001,100,1,3,746.9682288259202
1118,10,2,0.001,100,2,1,484.69853501117046
1119,10,2,0.001,100,2,3,731.7530152339654
1120,10,2,0.001,100,4,1,155.8263924485228
1121,10,2,0.001,100,4,3,2099.4737792477226
1122,10,2,0.001,300,1,1,97.47442082497082
1123,10,2,0.001,300,1,3,319.32549757089805
1124,10,2,0.001,300,2,1,130.56768881502038
1125,10,2,0.001,300,2,3,1043.1684900329574
1126,10,2,0.001,300,4,1,132.75029617951657
1127,10,2,0.001,300,4,3,1540.7607016267996
1128,10,2,0.001,500,1,1,71.31773360423439
1129,10,2,0.001,500,1,3,237.27768817607983
1130,10,2,0.001,500,2,1,118.25933890041937
1131,10,2,0.001,500,2,3,694.0626004007204
1132,10,2,0.001,500,4,1,106.36770456279314
1133,10,2,0.001,500,4,3,971.5281875514362
1134,10,2,0.01,100,1,1,293.23861841073233
1135,10,2,0.01,100,1,3,398.92414636188454
1136,10,2,0.01,100,2,1,156.44963223416028
1137,10,2,0.01,100,2,3,595.3772960540458
1138,10,2,0.01,100,4,1,150.67648563028615
1139,10,2,0.01,100,4,3,1218.3878587118488
1140,10,2,0.01,300,1,1,103.61438589400527
1141,10,2,0.01,300,1,3,216.27049271563814
1142,10,2,0.01,300,2,1,89.6844289532394
1143,10,2,0.01,300,2,3,741.5962804342252
1144,10,2,0.01,300,4,1,154.40493772824428
1145,10,2,0.01,300,4,3,955.7729824532001
1146,10,2,0.01,500,1,1,62.622770725047786
1147,10,2,0.01,500,1,3,160.88490860171007
1148,10,2,0.01,500,2,1,90.17154087674625
1149,10,2,0.01,500,2,3,640.4184510073088
