,classical_samp,alpha,repetition,error
143,500,0.001,5,17.39965110310569
144,50,0.01,5,36.019788139988805
145,100,0.01,5,29.68943633518089
146,200,0.01,5,25.93272221025259
147,500,0.01,5,17.940915321897865
148,50,0.1,5,35.25554727039028
149,100,0.1,5,37.22919247436723
150,200,0.1,5,27.065372858088207
151,500,0.1,5,17.707584876336295
152,50,1.0,5,38.64876497504502
153,100,1.0,5,27.942540729629577
154,200,1.0,5,24.21824510087492
155,500,1.0,5,15.723462640840713
156,50,10.0,5,36.22475601950752
157,100,10.0,5,33.55367874962895
158,200,10.0,5,25.427883676531255
159,500,10.0,5,17.632847465197
160,50,100.0,5,36.073081958454104
161,100,100.0,5,28.979848619772373
162,200,100.0,5,26.028682857650555
163,500,100.0,5,24.45089085929721
164,50,1000.0,5,44.58596025490369
165,100,1000.0,5,48.782854759828446
166,200,1000.0,5,51.19769731330876
167,500,1000.0,5,50.64507534539503
168,50,0.001,6,35.4526845368854
169,100,0.001,6,33.68481021872197
170,200,0.001,6,29.606659906391165
171,500,0.001,6,18.256339010178465
172,50,0.01,6,36.24656905254055
173,100,0.01,6,34.995378671329966
174,200,0.01,6,28.873565566553033
175,500,0.01,6,18.86069530577445
176,50,0.1,6,36.74176452630933
177,100,0.1,6,28.193112362658034
178,200,0.1,6,24.827964324426343
179,500,0.1,6,16.036780020775964
180,50,1.0,6,33.30942704868517
181,100,1.0,6,26.62034853880555
182,200,1.0,6,22.53116283074527
183,500,1.0,6,16.231336869254037
184,50,10.0,6,36.760184246721984
185,100,10.0,6,31.456942244218357
186,200,10.0,6,25.89986647245415
187,500,10.0,6,17.538421878688602
188,50,100.0,6,39.74990978129229
189,100,100.0,6,31.434338843786886
190,200,100.0,6,25.516807503013222
191,500,100.0,6,24.783644893800368
192,50,1000.0,6,48.5674269749074
193,100,1000.0,6,51.87696595114536
194,200,1000.0,6,49.385740932048435
195,500,1000.0,6,50.09123882883519
196,50,0.001,7,38.849958090181865
197,100,0.001,7,34.27961225215697
198,200,0.001,7,25.706196191616307
199,500,0.001,7,18.03739170808527
200,50,0.01,7,40.66993238332007
201,100,0.01,7,30.845072392158173
202,200,0.01,7,27.01375530398002
203,500,0.01,7,19.078403980730492
204,50,0.1,7,34.030952559570636
205,100,0.1,7,33.48081517773116
206,200,0.1,7,24.543624654920276
207,500,0.1,7,18.21195105246185
208,50,1.0,7,27.268266115518845
209,100,1.0,7,27.247792016407363
210,200,1.0,7,21.09766309401659
211,500,1.0,7,15.841390147000421
212,50,10.0,7,37.06733916674661
213,100,10.0,7,35.403126352148156
214,200,10.0,7,25.06922119674026
215,500,10.0,7,18.24369874480256
216,50,100.0,7,35.582462575390764
217,100,100.0,7,29.84305535775195
218,200,100.0,7,26.673406503701305
219,500,100.0,7,25.101358242660705
220,50,1000.0,7,50.289570231550734
221,100,1000.0,7,51.221416057767875
222,200,1000.0,7,50.555571037848644
223,500,1000.0,7,50.83676126875409
224,50,0.001,8,37.67435821124829
225,100,0.001,8,29.916515864743722
226,200,0.001,8,24.756978446325398
227,500,0.001,8,18.01838169666382
228,50,0.01,8,41.237213345680175
229,100,0.01,8,32.55297320226503
230,200,0.01,8,25.328100897234716
231,500,0.01,8,16.890958473850944
232,50,0.1,8,41.9793914091769
233,100,0.1,8,31.91162207864661
234,200,0.1,8,24.20214957962011
235,500,0.1,8,18.31160155543467
236,50,1.0,8,30.480609125279784
237,100,1.0,8,28.750461851395805
238,200,1.0,8,22.64629658637552
239,500,1.0,8,16.24800342012872
240,50,10.0,8,34.76956370142887
241,100,10.0,8,27.82968083929895
242,200,10.0,8,24.856442965451336
243,500,10.0,8,18.456220218462047
244,50,100.0,8,41.59626950478182
245,100,100.0,8,33.29718562725155
246,200,100.0,8,27.595548545321336
247,500,100.0,8,24.47231440038633
248,50,1000.0,8,49.867691463028955
249,100,1000.0,8,49.95958129291078
250,200,1000.0,8,48.68763790928024
251,500,1000.0,8,49.0637370804171
252,50,0.001,9,38.73664075170974
253,100,0.001,9,36.62246821014331
254,200,0.001,9,25.341112341955025
255,500,0.001,9,16.877825379902877
256,50,0.01,9,39.75559338233304
257,100,0.01,9,33.83206996444223
258,200,0.01,9,24.731181544864434
259,500,0.01,9,18.54219033026445
260,50,0.1,9,31.159011994133085
261,100,0.1,9,30.740256225445023
262,200,0.1,9,26.84426209022157
263,500,0.1,9,18.04710829195543
264,50,1.0,9,35.05872800835343
265,100,1.0,9,27.773611798303143
266,200,1.0,9,21.238710732910878
267,500,1.0,9,16.236538108084105
268,50,10.0,9,39.82817593287939
269,100,10.0,9,29.19410803966137
270,200,10.0,9,24.35115194742581
271,500,10.0,9,16.626600898190244
272,50,100.0,9,36.855277568293346
273,100,100.0,9,28.793155530823814
274,200,100.0,9,26.724440216232797
275,500,100.0,9,24.120664730243764
276,50,1000.0,9,56.597122685665695
277,100,1000.0,9,47.90507079013041
278,200,1000.0,9,49.08618032678924
279,500,1000.0,9,49.585563986425015
280,50,0.001,10,38.62926461976652
281,100,0.001,10,36.14459974585275
282,200,0.001,10,27.2711876188118
283,500,0.001,10,20.14278208879821
284,50,0.01,10,39.0815504650512
285,100,0.01,10,34.62201913546637
286,200,0.01,10,25.463369579024995
287,500,0.01,10,19.032166034578825
288,50,0.1,10,34.80401934606122
289,100,0.1,10,31.917127874641817
290,200,0.1,10,26.63763634848845
291,500,0.1,10,18.32688116562406
292,50,1.0,10,29.603628673485126
293,100,1.0,10,27.22715163255549
294,200,1.0,10,25.319361326017923
295,500,1.0,10,15.64357017081183
296,50,10.0,10,36.5856852907669
297,100,10.0,10,29.700882882551817
298,200,10.0,10,26.550801037094207
299,500,10.0,10,16.532141039004678
300,50,100.0,10,38.3850167522278
301,100,100.0,10,30.290079023805834
302,200,100.0,10,26.90810738948157
303,500,100.0,10,23.983089489442012
304,50,1000.0,10,48.50433733946625
305,100,1000.0,10,51.07929811867323
306,200,1000.0,10,50.87372547316068
307,500,1000.0,10,51.48658106370657
308,50,0.001,11,34.667698297745694
309,100,0.001,11,32.108018130912214
310,200,0.001,11,25.65102930434802
311,500,0.001,11,17.65256176432565
312,50,0.01,11,37.775740419044226
313,100,0.01,11,35.649969571814175
314,200,0.01,11,28.557331635262027
315,500,0.01,11,18.432438566153472
316,50,0.1,11,39.217589811893724
317,100,0.1,11,32.19815776042133
318,200,0.1,11,24.26369111819117
319,500,0.1,11,18.397141141721807
320,50,1.0,11,39.21564950416123
321,100,1.0,11,29.19537955881247
322,200,1.0,11,23.76546920555576
323,500,1.0,11,16.873255986144578
324,50,10.0,11,38.18427172360055
325,100,10.0,11,30.8065207932714
326,200,10.0,11,23.53284129566233
327,500,10.0,11,16.541663117458096
328,50,100.0,11,42.68590255333233
329,100,100.0,11,29.928712547952024
330,200,100.0,11,24.88658124331765
331,500,100.0,11,23.880610709035
332,50,1000.0,11,51.99403883210144
333,100,1000.0,11,51.29604475402957
334,200,1000.0,11,52.07340064399124
335,500,1000.0,11,50.38645526844012
336,50,0.001,12,40.59809081971205
337,100,0.001,12,35.7494094085217
338,200,0.001,12,27.677150546765315
339,500,0.001,12,17.96221736512161
340,50,0.01,12,32.679380016292654
341,100,0.01,12,38.36858885395672
342,200,0.01,12,23.591030723594336
343,500,0.01,12,21.048877655057016
344,50,0.1,12,40.93098049493221
345,100,0.1,12,31.50369995868546
346,200,0.1,12,23.571886121960805
347,500,0.1,12,18.22452394854353
348,50,1.0,12,39.43305203204895
349,100,1.0,12,29.788934294955276
350,200,1.0,12,23.842908016582236
351,500,1.0,12,15.625021879722969
352,50,10.0,12,37.64505350586685
353,100,10.0,12,29.226793029188375
354,200,10.0,12,25.66244115629966
355,500,10.0,12,17.450711044487818
356,50,100.0,12,33.25509954353563
357,100,100.0,12,34.12617776089581
358,200,100.0,12,25.772892430447182
359,500,100.0,12,24.470244355921352
360,50,1000.0,12,47.53653830554001
361,100,1000.0,12,52.007831319124584
362,200,1000.0,12,51.01853385090848
363,500,1000.0,12,52.48751280348778
364,50,0.001,13,39.67051544920154
365,100,0.001,13,34.53796653792775
366,200,0.001,13,25.610705684143905
367,500,0.001,13,18.685853106351285
368,50,0.01,13,41.985343269414514
369,100,0.01,13,29.88944969775794
370,200,0.01,13,31.3976974427135
371,500,0.01,13,18.197705895621006
372,50,0.1,13,34.68746866117194
373,100,0.1,13,32.96649402754162
374,200,0.1,13,27.057554870714725
375,500,0.1,13,17.208365489339176
376,50,1.0,13,39.094029144408424
377,100,1.0,13,27.837243811743438
378,200,1.0,13,22.323783559660093
379,500,1.0,13,16.78945335880731
380,50,10.0,13,32.357927274936166
381,100,10.0,13,33.32528987513997
382,200,10.0,13,25.137168518438095
383,500,10.0,13,19.85780058400746
384,50,100.0,13,34.858654181954016
385,100,100.0,13,30.362092910907055
386,200,100.0,13,25.932774262029163
387,500,100.0,13,24.791274553879912
388,50,1000.0,13,53.49207819509004
389,100,1000.0,13,53.60583163411591
390,200,1000.0,13,52.94798408361282
391,500,1000.0,13,50.58894517653113
392,50,0.001,14,33.272574390621244
393,100,0.001,14,32.28758846598359
394,200,0.001,14,25.825134957779163
395,500,0.001,14,17.52877719989144
396,50,0.01,14,38.60369688402095
397,100,0.01,14,32.47437227150211
398,200,0.01,14,26.865589367147425
399,500,0.01,14,17.486189271757556
400,50,0.1,14,36.40247057214841
401,100,0.1,14,36.71860606129293
402,200,0.1,14,24.645432816816434
403,500,0.1,14,19.73274841942185
404,50,1.0,14,35.73804306481409
405,100,1.0,14,29.49022307786076
406,200,1.0,14,23.039988945372397
407,500,1.0,14,17.021955756201624
408,50,10.0,14,35.73393706475132
409,100,10.0,14,31.861501129802214
410,200,10.0,14,24.642929375135513
411,500,10.0,14,19.407062038338463
412,50,100.0,14,44.55587085620402
413,100,100.0,14,30.6147119240127
414,200,100.0,14,25.440111667445485
415,500,100.0,14,24.19583001975609
416,50,1000.0,14,49.67154099869648
417,100,1000.0,14,51.00504241594009
418,200,1000.0,14,51.41843839915216
419,500,1000.0,14,51.369440248141764
420,50,0.001,15,36.768208510477685
421,100,0.001,15,31.827580728482545
422,200,0.001,15,27.31647359008833
423,500,0.001,15,19.7909727779113
424,50,0.01,15,38.31028257117523
425,100,0.01,15,33.68539954664661
426,200,0.01,15,26.851120067078575
427,500,0.01,15,20.031314807572837
428,50,0.1,15,34.1353541036319
429,100,0.1,15,29.720365679110554
430,200,0.1,15,26.6861325663876
431,500,0.1,15,18.56376560740534
432,50,1.0,15,32.60915579478193
433,100,1.0,15,30.50877777679742
434,200,1.0,15,23.730048647103168
435,500,1.0,15,16.54145449858587
436,50,10.0,15,37.207169746907205
437,100,10.0,15,27.88218853272024
438,200,10.0,15,27.110056671348904
439,500,10.0,15,15.787983939968097
440,50,100.0,15,38.694446253227724
441,100,100.0,15,28.835387873835952
442,200,100.0,15,26.88006816345501
443,500,100.0,15,23.589122886356954
444,50,1000.0,15,50.18366784640715
445,100,1000.0,15,51.391210518127664
446,200,1000.0,15,51.119855532167016
447,500,1000.0,15,52.56838496733634
448,50,0.001,16,40.13374953882528
449,100,0.001,16,32.054518403948
450,200,0.001,16,28.05752389159718
451,500,0.001,16,18.698334331303307
452,50,0.01,16,38.681002677204816
453,100,0.01,16,31.175651055615994
454,200,0.01,16,27.74375905526706
455,500,0.01,16,18.758463439425388
456,50,0.1,16,37.383080410891196
457,100,0.1,16,30.94910116856899
458,200,0.1,16,27.64707254669728
459,500,0.1,16,17.34995085677061
460,50,1.0,16,30.334751892784382
461,100,1.0,16,27.776710808139125
462,200,1.0,16,23.928450620350404
463,500,1.0,16,16.776054068169927
464,50,10.0,16,36.22330194201878
465,100,10.0,16,28.784181328526895
466,200,10.0,16,23.74810222213021
467,500,10.0,16,17.190308033402758
468,50,100.0,16,37.19509154835962
469,100,100.0,16,31.18419256040393
470,200,100.0,16,24.82654183903981
471,500,100.0,16,23.908468496614507
472,50,1000.0,16,48.40365260169096
473,100,1000.0,16,50.1176246074801
474,200,1000.0,16,51.09619239093897
475,500,1000.0,16,49.42587570478831
476,50,0.001,17,34.8168913509325
477,100,0.001,17,28.361559967202517
478,200,0.001,17,26.035145184366733
479,500,0.001,17,18.564792295952852
480,50,0.01,17,44.48601450264854
481,100,0.01,17,34.4350839862644
482,200,0.01,17,28.82615421213951
483,500,0.01,17,20.317242043387832
484,50,0.1,17,41.940568762519106
485,100,0.1,17,35.024617244341535
486,200,0.1,17,27.846546770382698
487,500,0.1,17,16.623920438477732
488,50,1.0,17,34.89573573931064
489,100,1.0,17,31.961779682219788
490,200,1.0,17,22.382202428596603
491,500,1.0,17,14.880517915024067
492,50,10.0,17,42.65383344313522
493,100,10.0,17,30.02753766033338
494,200,10.0,17,24.618087221056978
495,500,10.0,17,18.10798855079982
496,50,100.0,17,39.13177104230296
497,100,100.0,17,31.895462664495053
498,200,100.0,17,27.08356188163032
499,500,100.0,17,24.83968586674052
500,50,1000.0,17,47.378310399340904
501,100,1000.0,17,44.91005661525249
502,200,1000.0,17,48.9900986500409
503,500,1000.0,17,50.09519554548858
504,50,0.001,18,37.87679206404632
505,100,0.001,18,30.070076891709725
506,200,0.001,18,26.549207334277074
507,500,0.001,18,17.536494265766887
508,50,0.01,18,36.55026178568399
509,100,0.01,18,34.830292766268705
510,200,0.01,18,26.947067964717643
511,500,0.01,18,18.76709771920436
512,50,0.1,18,35.68614530301765
513,100,0.1,18,30.035603632165575
514,200,0.1,18,26.568838888205555
515,500,0.1,18,16.46859822574628
516,50,1.0,18,36.395726359941726
517,100,1.0,18,27.281010717488588
518,200,1.0,18,22.596478198347754
519,500,1.0,18,17.61561528149236
520,50,10.0,18,39.853968324132325
521,100,10.0,18,28.10691677110454
522,200,10.0,18,24.62349990824507
523,500,10.0,18,17.268748752804754
524,50,100.0,18,39.79827745973323
525,100,100.0,18,30.280976622659423
526,200,100.0,18,25.932969403900607
527,500,100.0,18,24.386322749055463
528,50,1000.0,18,50.809898714791856
529,100,1000.0,18,46.553792859762005
530,200,1000.0,18,49.063737080417084
531,500,1000.0,18,48.06373094440648
532,50,0.001,19,33.27657541040777
533,100,0.001,19,29.000860118710634
534,200,0.001,19,25.879802749300275
535,500,0.001,19,17.325952387125476
536,50,0.01,19,37.74060163802794
537,100,0.01,19,34.44964441545529
538,200,0.01,19,27.235544219741872
539,500,0.01,19,17.00149118055948
540,50,0.1,19,38.92065189976494
541,100,0.1,19,29.438899078752527
542,200,0.1,19,25.901279463650063
543,500,0.1,19,16.991789872516605
544,50,1.0,19,30.833503604684687
545,100,1.0,19,25.004477543077446
546,200,1.0,19,24.615681060424247
547,500,1.0,19,15.450662737127345
548,50,10.0,19,42.3716168346339
549,100,10.0,19,30.422363170545292
550,200,10.0,19,25.482123054096526
551,500,10.0,19,17.340619176921678
552,50,100.0,19,38.738542483741575
553,100,100.0,19,29.823072925721487
554,200,100.0,19,25.197527308540632
555,500,100.0,19,24.337734924279847
556,50,1000.0,19,43.5543592202832
557,100,1000.0,19,52.049232961224796
558,200,1000.0,19,50.90399314904989
559,500,1000.0,19,48.74346504651407
