,classical_samp,alpha,repetition,error
215,500,10.0,7,28.733756067583062
216,50,100.0,7,51.8457383528987
217,100,100.0,7,45.20944648386751
218,200,100.0,7,41.88933895941472
219,500,100.0,7,36.592220066027515
220,50,1000.0,7,57.39568921740325
221,100,1000.0,7,57.92787197758821
222,200,1000.0,7,59.015765776487086
223,500,1000.0,7,57.984461683633306
224,50,0.001,8,58.82660206380737
225,100,0.001,8,49.45202898023353
226,200,0.001,8,42.84810769315407
227,500,0.001,8,34.35524804190518
228,50,0.01,8,53.26696870390763
229,100,0.01,8,56.12083313978326
230,200,0.01,8,44.7523640502256
231,500,0.01,8,33.01435852955115
232,50,0.1,8,57.88031265670454
233,100,0.1,8,49.61651444246454
234,200,0.1,8,39.50184313010666
235,500,0.1,8,26.9744980519816
236,50,1.0,8,52.33342665282766
237,100,1.0,8,38.85598809434428
238,200,1.0,8,38.238777326767725
239,500,1.0,8,28.410312560886954
240,50,10.0,8,50.64680693496881
241,100,10.0,8,51.22348401502532
242,200,10.0,8,38.45056320420095
243,500,10.0,8,30.543686964891727
244,50,100.0,8,57.21490562448322
245,100,100.0,8,49.600784618682454
246,200,100.0,8,41.53494022592277
247,500,100.0,8,36.19688929857327
248,50,1000.0,8,55.14117867061952
249,100,1000.0,8,60.435612355139874
250,200,1000.0,8,59.98824687355816
251,500,1000.0,8,60.036732469627516
252,50,0.001,9,58.845139972671646
253,100,0.001,9,47.49240817426012
254,200,0.001,9,42.554768400015824
255,500,0.001,9,33.77721067188117
256,50,0.01,9,56.35319797160109
257,100,0.01,9,49.56192980970534
258,200,0.01,9,43.89149023791724
259,500,0.01,9,30.518026698848423
260,50,0.1,9,56.62234078854332
261,100,0.1,9,47.05416018232696
262,200,0.1,9,39.27751618360455
263,500,0.1,9,27.724233930250882
264,50,1.0,9,46.26638264091362
265,100,1.0,9,49.16749858226994
266,200,1.0,9,38.203980091103524
267,500,1.0,9,28.762785319394546
268,50,10.0,9,55.5175244490323
269,100,10.0,9,50.73071826362411
270,200,10.0,9,42.28420476324323
271,500,10.0,9,29.31997855950092
272,50,100.0,9,54.311466470705035
273,100,100.0,9,46.99859914112629
274,200,100.0,9,41.72721744134231
275,500,100.0,9,35.23476528923233
276,50,1000.0,9,59.79279951694914
277,100,1000.0,9,56.20820300619105
278,200,1000.0,9,56.42499561036427
279,500,1000.0,9,60.49184300444212
280,50,0.001,10,51.70989087960006
281,100,0.001,10,48.6134632711851
282,200,0.001,10,42.2007417061693
283,500,0.001,10,32.436866326250666
284,50,0.01,10,55.96605881251013
285,100,0.01,10,47.15781600391792
286,200,0.01,10,46.08151309956564
287,500,0.01,10,31.698122899778987
288,50,0.1,10,52.93351062237102
289,100,0.1,10,43.93639448072361
290,200,0.1,10,39.971478359327946
291,500,0.1,10,29.991332584502473
292,50,1.0,10,49.222883993998956
293,100,1.0,10,46.182035384572565
294,200,1.0,10,35.36025446761187
295,500,1.0,10,26.41913698775172
296,50,10.0,10,52.545286152364305
297,100,10.0,10,47.43903309845684
298,200,10.0,10,40.06110631001997
299,500,10.0,10,29.284019363822924
300,50,100.0,10,55.78087475105542
301,100,100.0,10,47.798064387965255
302,200,100.0,10,41.94852395480506
303,500,100.0,10,35.524689293084336
304,50,1000.0,10,64.17688807478096
305,100,1000.0,10,58.76897959776876
306,200,1000.0,10,62.39633401950847
307,500,1000.0,10,59.801968019146
308,50,0.001,11,63.44204089475984
309,100,0.001,11,51.41291114007044
310,200,0.001,11,41.15817742067926
311,500,0.001,11,31.879097522479206
312,50,0.01,11,60.57692844942857
313,100,0.01,11,51.9254912481299
314,200,0.01,11,43.54018614620754
315,500,0.01,11,33.44266320287007
316,50,0.1,11,52.61853364662124
317,100,0.1,11,49.41011413890386
318,200,0.1,11,37.64110558585195
319,500,0.1,11,28.43829602617634
