,classical_samp,alpha,repetition,error
0,100,0.001,0,143.6717030767985
1,200,0.001,0,143.5876692098642
2,500,0.001,0,143.5117236633597
3,100,0.01,0,143.69408220357002
4,200,0.01,0,143.66163375276244
5,500,0.01,0,143.51305183269645
6,100,0.1,0,143.72612337330264
7,200,0.1,0,143.66177487546076
8,500,0.1,0,143.53751534734326
9,100,1.0,0,143.72965205245245
10,200,1.0,0,143.70697749776235
11,500,1.0,0,143.56743932138534
12,100,10.0,0,143.8114275800028
13,200,10.0,0,143.84989167119065
14,500,10.0,0,143.83863507159094
15,100,100.0,0,143.8869849723888
16,200,100.0,0,143.8869849723888
17,500,100.0,0,143.8869849723888
18,100,1000.0,0,143.8869849723888
19,200,1000.0,0,143.8869849723888
20,500,1000.0,0,143.8869849723888
21,100,0.001,1,143.6222443705646
22,200,0.001,1,143.61721012504776
23,500,0.001,1,143.48575841807732
24,100,0.01,1,143.74668234580642
25,200,0.01,1,143.64043916580667
26,500,0.01,1,143.48865736966587
27,100,0.1,1,143.79308837348327
28,200,0.1,1,143.67267616296164
29,500,0.1,1,143.52624940434072
30,100,1.0,1,143.79518806550257
31,200,1.0,1,143.66660590564973
32,500,1.0,1,143.58329337393855
33,100,10.0,1,143.81974270715708
34,200,10.0,1,143.81434538543664
35,500,10.0,1,143.8480770979132
36,100,100.0,1,143.8869849723888
37,200,100.0,1,143.8869849723888
38,500,100.0,1,143.8869849723888
39,100,1000.0,1,143.8869849723888
40,200,1000.0,1,143.8869849723888
41,500,1000.0,1,143.8869849723888
42,100,0.001,2,143.68511973354805
43,200,0.001,2,143.5555526575474
44,500,0.001,2,143.50609470273943
45,100,0.01,2,143.74508115490954
46,200,0.01,2,143.6766576981372
47,500,0.01,2,143.50104470682672
48,100,0.1,2,143.81810688112472
49,200,0.1,2,143.668221111884
50,500,0.1,2,143.498852269499
51,100,1.0,2,143.7446964350639
52,200,1.0,2,143.64274821408202
53,500,1.0,2,143.5809189925934
54,100,10.0,2,143.8282129410046
55,200,10.0,2,143.84308042910095
56,500,10.0,2,143.8241537554002
57,100,100.0,2,143.8869849723888
58,200,100.0,2,143.8869849723888
59,500,100.0,2,143.8869849723888
60,100,1000.0,2,143.8869849723888
61,200,1000.0,2,143.8869849723888
62,500,1000.0,2,143.8869849723888
63,100,0.001,3,143.64089064845604
64,200,0.001,3,143.5959903064373
65,500,0.001,3,143.47057107995988
66,100,0.01,3,143.76101337264703
67,200,0.01,3,143.6890322947478
68,500,0.01,3,143.49527293937174
69,100,0.1,3,143.76942655725097
70,200,0.1,3,143.657423221655
71,500,0.1,3,143.5191512572698
72,100,1.0,3,143.72950153737034
73,200,1.0,3,143.73273053335032
74,500,1.0,3,143.57126551233654
75,100,10.0,3,143.85060439007265
76,200,10.0,3,143.82244789140665
77,500,10.0,3,143.83003440331922
78,100,100.0,3,143.8869849723888
79,200,100.0,3,143.8869849723888
80,500,100.0,3,143.8869849723888
81,100,1000.0,3,143.8869849723888
82,200,1000.0,3,143.8869849723888
83,500,1000.0,3,143.8869849723888
84,100,0.001,4,143.658538827675
85,200,0.001,4,143.62060219014242
86,500,0.001,4,143.48591243824418
87,100,0.01,4,143.70563493743194
88,200,0.01,4,143.65238184477903
89,500,0.01,4,143.5044915305741
90,100,0.1,4,143.7149522490993
91,200,0.1,4,143.63360185157552
92,500,0.1,4,143.5398004891328
93,100,1.0,4,143.708880873425
94,200,1.0,4,143.70305739208058
95,500,1.0,4,143.56831436017742
96,100,10.0,4,143.8162868230167
97,200,10.0,4,143.83849329900417
98,500,10.0,4,143.85588822670096
99,100,100.0,4,143.8869849723888
100,200,100.0,4,143.8869849723888
101,500,100.0,4,143.8869849723888
102,100,1000.0,4,143.8869849723888
103,200,1000.0,4,143.8869849723888
104,500,1000.0,4,143.8869849723888
105,100,0.001,5,143.66211180470083
106,200,0.001,5,143.57632350511278
107,500,0.001,5,143.488183789713
108,100,0.01,5,143.71569870983566
109,200,0.01,5,143.64974479790533
110,500,0.01,5,143.51105265014613
111,100,0.1,5,143.7532235403455
112,200,0.1,5,143.6423081393991
113,500,0.1,5,143.52628007164498
114,100,1.0,5,143.7952740614748
115,200,1.0,5,143.65182674536536
116,500,1.0,5,143.5642103389103
117,100,10.0,5,143.82774148769715
118,200,10.0,5,143.83667762937435
119,500,10.0,5,143.83006211559703
120,100,100.0,5,143.8869849723888
121,200,100.0,5,143.8869849723888
122,500,100.0,5,143.8869849723888
123,100,1000.0,5,143.8869849723888
124,200,1000.0,5,143.8869849723888
