,classical_samp,alpha,repetition,error
435,500,1.0,15,23.347135904924468
436,50,10.0,15,45.11880732965763
437,100,10.0,15,42.58880686820408
438,200,10.0,15,35.24615810652505
439,500,10.0,15,24.904641046842123
440,50,100.0,15,45.927700327391044
441,100,100.0,15,39.29372769198513
442,200,100.0,15,35.32074009163507
443,500,100.0,15,30.11893820266544
444,50,1000.0,15,58.07751932280645
445,100,1000.0,15,60.7318912193627
446,200,1000.0,15,62.79607983645604
447,500,1000.0,15,62.79136011104364
448,50,0.001,16,66.48962001278606
449,100,0.001,16,57.33984912184781
450,200,0.001,16,44.05417577104632
451,500,0.001,16,28.920194067648012
452,50,0.01,16,67.4401012850008
453,100,0.01,16,56.68202266385605
454,200,0.01,16,44.53291085634623
455,500,0.01,16,30.770137604193458
456,50,0.1,16,58.83409283803634
457,100,0.1,16,40.75754609158206
458,200,0.1,16,39.7349173110762
459,500,0.1,16,24.67519276694952
460,50,1.0,16,46.92609860733223
461,100,1.0,16,38.007793963009824
462,200,1.0,16,31.941495646047233
463,500,1.0,16,23.334118753029255
464,50,10.0,16,48.651928721167906
465,100,10.0,16,39.512909069250234
466,200,10.0,16,32.666232074387274
467,500,10.0,16,24.37025209725397
468,50,100.0,16,53.41620413332759
469,100,100.0,16,37.23794208434083
470,200,100.0,16,33.11332930880454
471,500,100.0,16,30.748586095165066
472,50,1000.0,16,66.24173966672427
473,100,1000.0,16,65.04647199917918
474,200,1000.0,16,61.63958727930266
475,500,1000.0,16,64.94758072870057
476,50,0.001,17,56.29197838842872
477,100,0.001,17,50.1847766531452
478,200,0.001,17,41.51235911096087
479,500,0.001,17,27.894550644367033
480,50,0.01,17,57.75921490145888
481,100,0.01,17,56.15044796273874
482,200,0.01,17,42.3152735449787
483,500,0.01,17,28.13862991655767
484,50,0.1,17,53.398441846174485
485,100,0.1,17,49.37452015712696
486,200,0.1,17,35.43275474741081
487,500,0.1,17,24.26302111116739
488,50,1.0,17,51.260350895792016
489,100,1.0,17,43.27098375786527
490,200,1.0,17,31.548273507016987
491,500,1.0,17,23.96443353302886
492,50,10.0,17,52.9720786392965
493,100,10.0,17,40.31529066047119
494,200,10.0,17,31.754940111691692
495,500,10.0,17,24.564881150528773
496,50,100.0,17,62.60624698844526
497,100,100.0,17,37.384274313895354
498,200,100.0,17,33.88747553542002
499,500,100.0,17,30.422671376051742
500,50,1000.0,17,69.7560758537815
501,100,1000.0,17,59.99039852893322
502,200,1000.0,17,65.0888351001276
503,500,1000.0,17,60.57278547443802
504,50,0.001,18,56.30609153568797
505,100,0.001,18,48.56522421025996
506,200,0.001,18,41.06316577445339
507,500,0.001,18,28.84999258929277
508,50,0.01,18,62.903759045953244
509,100,0.01,18,53.10352440906424
510,200,0.01,18,42.48893661911281
511,500,0.01,18,25.46687612297087
512,50,0.1,18,54.5586712294984
513,100,0.1,18,47.103566631695145
514,200,0.1,18,37.07778126192165
515,500,0.1,18,22.87771012409038
516,50,1.0,18,38.106274623060365
517,100,1.0,18,38.697510741689015
518,200,1.0,18,31.003464840815834
519,500,1.0,18,22.36598383424108
520,50,10.0,18,45.18717788986417
521,100,10.0,18,39.25331645227113
522,200,10.0,18,34.62673530995284
523,500,10.0,18,23.5548708229958
524,50,100.0,18,51.62081768882174
525,100,100.0,18,35.68228111335972
526,200,100.0,18,32.19715023497195
527,500,100.0,18,29.47245266903765
528,50,1000.0,18,67.56647090042594
529,100,1000.0,18,60.913199056308294
530,200,1000.0,18,63.175776447460834
