,classical_samp,alpha,repetition,error
0,100,0.001,0,32.10404173055155
1,200,0.001,0,30.273677984173638
2,500,0.001,0,17.051759358773015
3,100,0.01,0,30.16923636055832
4,200,0.01,0,27.91182297155262
5,500,0.01,0,17.1059246688739
6,100,0.1,0,27.86176804207634
7,200,0.1,0,25.9464172543939
8,500,0.1,0,17.04488532427497
9,100,1.0,0,27.7074040820582
10,200,1.0,0,25.07383936607152
11,500,1.0,0,15.559698819955962
12,100,10.0,0,29.547072990474696
13,200,10.0,0,23.893522425152906
14,500,10.0,0,15.843616096755191
15,100,100.0,0,30.84734594463176
16,200,100.0,0,25.843930872200193
17,500,100.0,0,24.610400188038277
18,100,1000.0,0,49.00609346087784
19,200,1000.0,0,51.028655230464665
20,500,1000.0,0,51.22006035254661
21,100,0.001,1,37.95401494956445
22,200,0.001,1,26.433395773862273
23,500,0.001,1,21.82572756599904
24,100,0.01,1,31.76177947052854
25,200,0.01,1,28.68869672903553
26,500,0.01,1,19.642759219233973
27,100,0.1,1,31.489583624885768
28,200,0.1,1,29.232645829410114
29,500,0.1,1,16.967853946657513
30,100,1.0,1,28.357638518968017
31,200,1.0,1,23.982414535468173
32,500,1.0,1,16.233222876122863
33,100,10.0,1,29.435791737936423
34,200,10.0,1,22.993598947540534
35,500,10.0,1,18.083696675053258
36,100,100.0,1,29.41361539227076
37,200,100.0,1,25.89797759969774
38,500,100.0,1,23.5354175671994
39,100,1000.0,1,47.53043605787611
40,200,1000.0,1,51.36739983433791
41,500,1000.0,1,50.29354713487017
42,100,0.001,2,34.72007866177949
43,200,0.001,2,24.306305963943764
44,500,0.001,2,18.241040942190455
45,100,0.01,2,29.42221116611198
46,200,0.01,2,25.886505293276556
47,500,0.01,2,17.97456910181356
48,100,0.1,2,28.937364686375233
49,200,0.1,2,23.147338519112797
50,500,0.1,2,16.767896969656814
51,100,1.0,2,27.028633342345383
52,200,1.0,2,23.16019297264252
53,500,1.0,2,17.19687593568856
54,100,10.0,2,29.987924056749495
55,200,10.0,2,25.308676418407288
56,500,10.0,2,16.929913376534635
57,100,100.0,2,32.983187825622686
58,200,100.0,2,25.839854335182203
59,500,100.0,2,24.78102741044449
60,100,1000.0,2,49.489406573154234
61,200,1000.0,2,53.18401440247776
62,500,1000.0,2,52.45269477524662
63,100,0.001,3,31.44580293125012
64,200,0.001,3,25.950168318841673
65,500,0.001,3,18.76584996967176
66,100,0.01,3,32.64500246971673
67,200,0.01,3,26.539315001903297
68,500,0.01,3,19.624633720439853
69,100,0.1,3,30.2427597981896
70,200,0.1,3,27.40255663400463
71,500,0.1,3,19.97423516304099
72,100,1.0,3,26.785183881421997
73,200,1.0,3,23.144703651714305
74,500,1.0,3,15.95062792238776
75,100,10.0,3,31.546490247448574
76,200,10.0,3,23.953614771226324
77,500,10.0,3,17.15826481612903
78,100,100.0,3,29.358381458618673
79,200,100.0,3,25.227676297345383
80,500,100.0,3,23.748493988879243
81,100,1000.0,3,51.459311506672314
82,200,1000.0,3,49.83165313964235
83,500,1000.0,3,49.97930101181517
84,100,0.001,4,30.847571626763752
85,200,0.001,4,24.33371140987016
86,500,0.001,4,19.116060064631593
87,100,0.01,4,32.89548948682056
88,200,0.01,4,24.935951679572117
89,500,0.01,4,17.8408738872945
90,100,0.1,4,32.2249612737588
91,200,0.1,4,26.08505226247446
92,500,0.1,4,20.233271520236364
93,100,1.0,4,26.566212756469437
94,200,1.0,4,22.826353668575674
95,500,1.0,4,16.768943040588002
96,100,10.0,4,29.51960469365666
97,200,10.0,4,28.693145750328224
98,500,10.0,4,17.552667796906835
99,100,100.0,4,30.61176167292526
100,200,100.0,4,25.278861491279322
101,500,100.0,4,23.997220981629493
102,100,1000.0,4,49.560850551694585
103,200,1000.0,4,49.42134209660466
104,500,1000.0,4,49.91754678207595
105,100,0.001,5,30.161645995206364
106,200,0.001,5,25.191118291819244
107,500,0.001,5,17.41200895748965
108,100,0.01,5,29.48630836519617
109,200,0.01,5,26.647490483417904
110,500,0.01,5,18.649902345100383
111,100,0.1,5,31.411001964194035
112,200,0.1,5,24.76133789826423
113,500,0.1,5,18.680157832670798
114,100,1.0,5,28.65077821271409
115,200,1.0,5,22.269798914068584
116,500,1.0,5,16.451526677422788
117,100,10.0,5,32.12526334580035
118,200,10.0,5,24.528367056767927
119,500,10.0,5,16.593672546955144
120,100,100.0,5,31.546627564405775
121,200,100.0,5,25.89005969091609
122,500,100.0,5,23.96769345379038
123,100,1000.0,5,49.606388328147425
124,200,1000.0,5,50.382469026291105
125,500,1000.0,5,51.96233143202729
126,100,0.001,6,30.547702337802193
127,200,0.001,6,25.195247795225313
128,500,0.001,6,20.575489974872763
129,100,0.01,6,34.729698526686825
130,200,0.01,6,25.840410269488913
131,500,0.01,6,20.285146999675856
132,100,0.1,6,29.900930008427295
133,200,0.1,6,24.461577071347715
134,500,0.1,6,17.886636087512194
135,100,1.0,6,28.180384665483803
136,200,1.0,6,24.73439771708802
137,500,1.0,6,15.719734095558618
138,100,10.0,6,31.165432308301014
139,200,10.0,6,23.233945977231702
140,500,10.0,6,15.579728419237137
141,100,100.0,6,32.90307151982473
142,200,100.0,6,25.15744978637273
143,500,100.0,6,24.17211748717976
144,100,1000.0,6,50.37582617648032
145,200,1000.0,6,49.50887728104556
146,500,1000.0,6,51.584888927181254
147,100,0.001,7,33.49440458163862
148,200,0.001,7,27.26711625795286
149,500,0.001,7,18.792758291698238
150,100,0.01,7,31.596831633619296
151,200,0.01,7,27.202146027047558
152,500,0.01,7,19.683709023759878
153,100,0.1,7,35.45246667642619
154,200,0.1,7,29.60804628881481
155,500,0.1,7,17.09114261564652
156,100,1.0,7,27.527065221924207
157,200,1.0,7,23.63754217624503
158,500,1.0,7,15.208964138824054
159,100,10.0,7,29.212372993573613
160,200,10.0,7,24.597187821653637
161,500,10.0,7,17.09925923255616
162,100,100.0,7,30.532665740320564
163,200,100.0,7,24.547381339948444
164,500,100.0,7,25.335723525590165
165,100,1000.0,7,54.11343514288259
166,200,1000.0,7,50.17705846595927
167,500,1000.0,7,50.496899225669345
168,100,0.001,8,36.53126654354993
169,200,0.001,8,23.5532507922465
170,500,0.001,8,18.14570843073388
171,100,0.01,8,29.417510576466952
172,200,0.01,8,25.9180893689866
173,500,0.01,8,19.22425466927053
174,100,0.1,8,27.518908901155235
175,200,0.1,8,28.300788875186687
176,500,0.1,8,15.854871654271788
177,100,1.0,8,29.36103775819654
178,200,1.0,8,23.363997352640524
179,500,1.0,8,17.628235233710956
180,100,10.0,8,28.44603681244157
181,200,10.0,8,26.07744100273563
182,500,10.0,8,16.399455257815536
183,100,100.0,8,32.594061958003756
184,200,100.0,8,26.061117892149756
185,500,100.0,8,24.807830943025564
186,100,1000.0,8,52.45130256476705
187,200,1000.0,8,51.0084148740476
188,500,1000.0,8,51.46340087940237
189,100,0.001,9,31.597138893597887
190,200,0.001,9,26.048699692975656
191,500,0.001,9,19.19499134247734
192,100,0.01,9,27.814654023129915
193,200,0.01,9,27.80153489043609
194,500,0.01,9,18.831569711279545
195,100,0.1,9,31.311252454449964
196,200,0.1,9,26.04498054544336
197,500,0.1,9,18.56776268403866
198,100,1.0,9,27.78947472391083
199,200,1.0,9,23.77170788176109
200,500,1.0,9,16.00587351073451
201,100,10.0,9,32.37869709067091
202,200,10.0,9,23.89717452596067
203,500,10.0,9,17.525484662923123
204,100,100.0,9,30.99327459427487
205,200,100.0,9,27.38066847585868
206,500,100.0,9,24.889071152029462
207,100,1000.0,9,52.80758064969529
208,200,1000.0,9,52.281055089738715
209,500,1000.0,9,49.776025762818186
