,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,100,2,1,102.93982552332703
1,0,0.001,100,2,2,1038.9809285218648
2,0,0.001,100,2,5,2236.514545967588
3,0,0.001,100,5,1,113.91504976636055
4,0,0.001,100,5,2,1163.5588786486956
5,0,0.001,100,5,5,4647.116637419048
6,0,0.001,100,7,1,106.9872431628835
7,0,0.001,100,7,2,1206.9557222956166
8,0,0.001,100,7,5,2960.5507396691464
9,0,0.001,200,2,1,115.04594034589016
10,0,0.001,200,2,2,1033.3612651683466
11,0,0.001,200,2,5,1587.5007567554353
12,0,0.001,200,5,1,113.93693818231087
13,0,0.001,200,5,2,1002.5558290331661
14,0,0.001,200,5,5,2921.5478578272046
15,0,0.001,200,7,1,122.86858361039567
16,0,0.001,200,7,2,924.9234226359259
17,0,0.001,200,7,5,2856.0817471734044
18,0,0.001,500,2,1,129.47046777666657
19,0,0.001,500,2,2,734.8768725826754
20,0,0.001,500,2,5,793.170014269493
21,0,0.001,500,5,1,127.38576018314089
22,0,0.001,500,5,2,713.0269285292001
23,0,0.001,500,5,5,1322.5344539967898
24,0,0.001,500,7,1,123.51331974925712
25,0,0.001,500,7,2,1052.8513196773604
26,0,0.001,500,7,5,1900.709277617179
27,0,0.01,100,2,1,98.93585224242125
28,0,0.01,100,2,2,467.9325182189444
29,0,0.01,100,2,5,747.6990962187094
30,0,0.01,100,5,1,106.86833706608134
31,0,0.01,100,5,2,274.4747495248591
32,0,0.01,100,5,5,977.4309506039742
33,0,0.01,100,7,1,126.64191187003588
34,0,0.01,100,7,2,364.8171388609127
35,0,0.01,100,7,5,736.4730075023635
36,0,0.01,200,2,1,83.52626637297271
37,0,0.01,200,2,2,270.45967610030465
38,0,0.01,200,2,5,367.0461354194785
39,0,0.01,200,5,1,92.40003911864078
40,0,0.01,200,5,2,235.30999383802836
41,0,0.01,200,5,5,61.82874706273968
42,0,0.01,200,7,1,98.87608471283812
43,0,0.01,200,7,2,199.8075467908069
44,0,0.01,200,7,5,460.86529412568433
45,0,0.01,500,2,1,76.14211986252927
46,0,0.01,500,2,2,66.25789924931921
47,0,0.01,500,2,5,76.24518657949015
48,0,0.01,500,5,1,76.72112723043169
49,0,0.01,500,5,2,65.29672141902977
50,0,0.01,500,5,5,62.16771538568973
51,0,0.01,500,7,1,80.13786536140555
52,0,0.01,500,7,2,65.2327904657407
53,0,0.01,500,7,5,63.40742370018196
54,0,0.1,100,2,1,64.89621928335771
55,0,0.1,100,2,2,66.87048703413119
56,0,0.1,100,2,5,87.4789562270257
57,0,0.1,100,5,1,60.0153823158433
58,0,0.1,100,5,2,67.55662089600493
59,0,0.1,100,5,5,67.44376200563444
60,0,0.1,100,7,1,55.762077850399216
61,0,0.1,100,7,2,75.53125694244507
62,0,0.1,100,7,5,180.69446331795336
63,0,0.1,200,2,1,60.25013730033548
64,0,0.1,200,2,2,68.26113284697202
65,0,0.1,200,2,5,63.700495618579865
66,0,0.1,200,5,1,60.942403479408306
67,0,0.1,200,5,2,68.74869407071854
68,0,0.1,200,5,5,61.154435733196365
69,0,0.1,200,7,1,61.46162721334121
70,0,0.1,200,7,2,63.62454958967426
71,0,0.1,200,7,5,61.71661527469272
72,0,0.1,500,2,1,66.70398960385143
73,0,0.1,500,2,2,64.86833853910038
74,0,0.1,500,2,5,63.42674066380877
75,0,0.1,500,5,1,66.0577810128661
76,0,0.1,500,5,2,64.24012642754842
77,0,0.1,500,5,5,61.31075325006049
78,0,0.1,500,7,1,65.81947439140328
79,0,0.1,500,7,2,64.25654616269061
80,0,0.1,500,7,5,61.50520864814367
81,0,1.0,100,2,1,56.87268791382901
82,0,1.0,100,2,2,58.345406153961015
83,0,1.0,100,2,5,60.11872889800327
84,0,1.0,100,5,1,58.830239836852
85,0,1.0,100,5,2,58.77411329571854
86,0,1.0,100,5,5,59.74625835951517
87,0,1.0,100,7,1,58.17531766447701
88,0,1.0,100,7,2,62.13255276681587
89,0,1.0,100,7,5,59.86907725098675
90,0,1.0,200,2,1,61.36956866996937
91,0,1.0,200,2,2,63.21808858551337
92,0,1.0,200,2,5,62.391846934271115
93,0,1.0,200,5,1,63.5819263929728
94,0,1.0,200,5,2,62.65503893037978
95,0,1.0,200,5,5,60.41012193842914
96,0,1.0,200,7,1,62.218638359129336
97,0,1.0,200,7,2,62.66410907399659
98,0,1.0,200,7,5,60.205898437315554
99,0,1.0,500,2,1,65.05748409426558
100,0,1.0,500,2,2,63.4747428350867
101,0,1.0,500,2,5,62.307608369011454
102,0,1.0,500,5,1,65.38743484523107
103,0,1.0,500,5,2,63.23484095159551
104,0,1.0,500,5,5,60.4005260477074
105,0,1.0,500,7,1,65.0861248198657
106,0,1.0,500,7,2,63.208460688671195
107,0,1.0,500,7,5,60.37769415118309
108,0,10.0,100,2,1,52.628715532310665
109,0,10.0,100,2,2,57.45659144752188
110,0,10.0,100,2,5,60.283476906304934
111,0,10.0,100,5,1,57.56656938574546
112,0,10.0,100,5,2,60.05658755049301
113,0,10.0,100,5,5,58.53852568546937
114,0,10.0,100,7,1,60.968110713544746
115,0,10.0,100,7,2,59.32559819180852
116,0,10.0,100,7,5,59.07180548881637
117,0,10.0,200,2,1,61.02438728147374
118,0,10.0,200,2,2,61.00716729146632
119,0,10.0,200,2,5,60.70873747675016
120,0,10.0,200,5,1,61.64191601506379
121,0,10.0,200,5,2,61.49055360415122
122,0,10.0,200,5,5,59.189861811027804
123,0,10.0,200,7,1,60.61567895717052
124,0,10.0,200,7,2,60.86099345338927
125,0,10.0,200,7,5,59.22449569727268
126,0,10.0,500,2,1,62.344941187198266
127,0,10.0,500,2,2,62.36269719478726
128,0,10.0,500,2,5,60.673413467282224
129,0,10.0,500,5,1,62.95475861922876
130,0,10.0,500,5,2,61.61791721929857
131,0,10.0,500,5,5,59.41173080397593
132,0,10.0,500,7,1,62.428086431413206
133,0,10.0,500,7,2,61.58088626343658
134,0,10.0,500,7,5,59.17747429838986
135,0,100.0,100,2,1,57.67491675945749
136,0,100.0,100,2,2,55.77846961264392
137,0,100.0,100,2,5,58.141464586025684
138,0,100.0,100,5,1,58.727155409763206
139,0,100.0,100,5,2,58.183529233980124
140,0,100.0,100,5,5,57.28153815307105
141,0,100.0,100,7,1,52.60271728601012
142,0,100.0,100,7,2,57.6478123178421
143,0,100.0,100,7,5,56.5539821123957
144,0,100.0,200,2,1,56.04728862141699
145,0,100.0,200,2,2,55.84950060037837
146,0,100.0,200,2,5,57.927032028607
147,0,100.0,200,5,1,57.38074883869719
148,0,100.0,200,5,2,56.81534120597352
149,0,100.0,200,5,5,56.8102213119901
150,0,100.0,200,7,1,55.6230289912934
151,0,100.0,200,7,2,57.34820959340797
152,0,100.0,200,7,5,56.666590341929115
153,0,100.0,500,2,1,55.57750889106149
154,0,100.0,500,2,2,58.43959126020133
155,0,100.0,500,2,5,58.07804568432565
156,0,100.0,500,5,1,57.15459940987217
157,0,100.0,500,5,2,58.308230039198314
158,0,100.0,500,5,5,57.28009923705897
159,0,100.0,500,7,1,55.89349338362338
160,0,100.0,500,7,2,58.57812774282831
161,0,100.0,500,7,5,56.78706463995736
162,0,1000.0,100,2,1,48.36892549209071
163,0,1000.0,100,2,2,46.77784265383247
164,0,1000.0,100,2,5,49.069034777286234
165,0,1000.0,100,5,1,41.310151396021304
166,0,1000.0,100,5,2,49.75425012796823
167,0,1000.0,100,5,5,51.43603143962511
168,0,1000.0,100,7,1,42.60951101714582
169,0,1000.0,100,7,2,48.43391272357155
170,0,1000.0,100,7,5,52.09548043551086
171,0,1000.0,200,2,1,45.14117647435549
172,0,1000.0,200,2,2,46.871182544079566
173,0,1000.0,200,2,5,52.31938233284572
174,0,1000.0,200,5,1,43.23165047538896
175,0,1000.0,200,5,2,48.81117299056528
176,0,1000.0,200,5,5,52.573590023653786
177,0,1000.0,200,7,1,46.25470749186432
178,0,1000.0,200,7,2,47.46276128856006
179,0,1000.0,200,7,5,53.933465979776166
180,0,1000.0,500,2,1,43.00248043551517
181,0,1000.0,500,2,2,51.89422071034783
182,0,1000.0,500,2,5,53.068662737607376
183,0,1000.0,500,5,1,42.87132998219902
184,0,1000.0,500,5,2,49.20489202776009
185,0,1000.0,500,5,5,52.30932811429373
186,0,1000.0,500,7,1,42.29255274856453
187,0,1000.0,500,7,2,49.89000307119577
188,0,1000.0,500,7,5,53.45696717939906
189,1,0.001,100,2,1,92.29985606242371
190,1,0.001,100,2,2,888.9138585784641
191,1,0.001,100,2,5,1516.8261093043216
192,1,0.001,100,5,1,127.04089571525091
193,1,0.001,100,5,2,2226.2182658951006
194,1,0.001,100,5,5,7049.8770952849545
195,1,0.001,100,7,1,102.47890551435772
196,1,0.001,100,7,2,1006.1823378542182
197,1,0.001,100,7,5,4347.641283678864
198,1,0.001,200,2,1,126.55095589382927
199,1,0.001,200,2,2,1046.7747644842934
200,1,0.001,200,2,5,1626.0682810895764
201,1,0.001,200,5,1,118.23417142461228
202,1,0.001,200,5,2,1306.499433147379
203,1,0.001,200,5,5,3132.06144137096
204,1,0.001,200,7,1,122.5490603004504
205,1,0.001,200,7,2,1086.129616832013
206,1,0.001,200,7,5,3184.7138725734394
207,1,0.001,500,2,1,114.79168518707365
208,1,0.001,500,2,2,611.6422857837437
209,1,0.001,500,2,5,842.7928304093748
210,1,0.001,500,5,1,141.35626541833867
211,1,0.001,500,5,2,871.4805693194425
212,1,0.001,500,5,5,2663.8869599017626
213,1,0.001,500,7,1,134.40798247637983
214,1,0.001,500,7,2,1039.3222444945784
