,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,100,2,1,87.69381993393846
1,0,0.001,100,2,2,1109.1586942686233
2,0,0.001,100,2,5,1685.1477035931607
3,0,0.001,100,5,1,112.683792486341
4,0,0.001,100,5,2,1015.2100717272625
5,0,0.001,100,5,5,4254.833591936175
6,0,0.001,100,7,1,108.19217244148103
7,0,0.001,100,7,2,774.5493827693358
8,0,0.001,100,7,5,3381.172694587125
9,0,0.001,200,2,1,110.98157337214577
10,0,0.001,200,2,2,1241.6626277436028
11,0,0.001,200,2,5,1757.4013025027432
12,0,0.001,200,5,1,94.98549463175564
13,0,0.001,200,5,2,1600.6038396737995
14,0,0.001,200,5,5,2492.5650459097533
15,0,0.001,200,7,1,107.20313782575539
16,0,0.001,200,7,2,775.7814110687201
17,0,0.001,200,7,5,4692.063234845549
18,0,0.001,500,2,1,104.88659846217405
19,0,0.001,500,2,2,699.4253013869209
20,0,0.001,500,2,5,1028.5003726810307
21,0,0.001,500,5,1,113.95506129524384
22,0,0.001,500,5,2,739.6340551514953
23,0,0.001,500,5,5,2063.577874896966
24,0,0.001,500,7,1,115.28759176778983
25,0,0.001,500,7,2,922.3387801850163
26,0,0.001,500,7,5,3250.782216239886
27,0,0.01,100,2,1,76.84192827664744
28,0,0.01,100,2,2,239.55314182660828
29,0,0.01,100,2,5,512.480083438416
30,0,0.01,100,5,1,116.59010374502427
31,0,0.01,100,5,2,286.0198411249717
32,0,0.01,100,5,5,300.92259406158166
33,0,0.01,100,7,1,101.08759886555852
34,0,0.01,100,7,2,328.486065901769
35,0,0.01,100,7,5,678.1805593453803
36,0,0.01,200,2,1,64.9004234409078
37,0,0.01,200,2,2,220.6185938793893
38,0,0.01,200,2,5,561.6526480754695
39,0,0.01,200,5,1,76.39529645847294
40,0,0.01,200,5,2,226.09844799810347
41,0,0.01,200,5,5,280.54511198697344
42,0,0.01,200,7,1,83.54474112043404
43,0,0.01,200,7,2,383.4901376920774
44,0,0.01,200,7,5,270.61871627002546
45,0,0.01,500,2,1,58.949654599146626
46,0,0.01,500,2,2,15.202805550087447
47,0,0.01,500,2,5,19.415782464133784
48,0,0.01,500,5,1,39.763476328753846
49,0,0.01,500,5,2,15.684625258527529
50,0,0.01,500,5,5,24.423942086288715
