,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,50,2,1,109.08784144942665
1,0,0.001,50,2,2,1010.4673111339469
2,0,0.001,50,2,5,4241.642610821256
3,0,0.001,50,5,1,117.20533834111774
4,0,0.001,50,5,2,2039.4970266185983
5,0,0.001,50,5,5,6339.812404826292
6,0,0.001,50,7,1,107.92811739000837
7,0,0.001,50,7,2,806.5154282940664
8,0,0.001,50,7,5,2233.6239563497875
9,0,0.001,100,2,1,110.02158746852443
10,0,0.001,100,2,2,745.5099623507137
11,0,0.001,100,2,5,1762.7848240875128
12,0,0.001,100,5,1,108.46530432014151
13,0,0.001,100,5,2,1210.0101002892075
14,0,0.001,100,5,5,5083.401887563082
15,0,0.001,100,7,1,112.09029066730743
16,0,0.001,100,7,2,975.2630114805092
17,0,0.001,100,7,5,3163.6906399934005
18,0,0.001,200,2,1,103.66728387168091
19,0,0.001,200,2,2,710.4017736702623
20,0,0.001,200,2,5,2055.391588310471
21,0,0.001,200,5,1,118.0588039567443
22,0,0.001,200,5,2,1336.9315685509025
23,0,0.001,200,5,5,3343.2427515015224
24,0,0.001,200,7,1,107.31720264632152
25,0,0.001,200,7,2,952.8627671396745
26,0,0.001,200,7,5,3483.987382350794
27,0,0.001,500,2,1,96.5540236952751
28,0,0.001,500,2,2,751.3201823705898
29,0,0.001,500,2,5,1206.9449281471416
30,0,0.001,500,5,1,110.04603269828135
31,0,0.001,500,5,2,614.2806802665461
32,0,0.001,500,5,5,1302.834176444848
33,0,0.001,500,7,1,155.3350122498294
34,0,0.001,500,7,2,1005.6569407166132
35,0,0.001,500,7,5,1903.606110065982
36,0,0.01,50,2,1,113.76955410168166
37,0,0.01,50,2,2,452.3869547808306
38,0,0.01,50,2,5,445.8271601853658
39,0,0.01,50,5,1,85.9669972225768
40,0,0.01,50,5,2,329.08873878908514
41,0,0.01,50,5,5,513.7736014479025
42,0,0.01,50,7,1,86.79856780687393
43,0,0.01,50,7,2,496.6202384660272
44,0,0.01,50,7,5,1662.6602452511934
45,0,0.01,100,2,1,92.87721932461818
46,0,0.01,100,2,2,260.12953096806143
47,0,0.01,100,2,5,574.2451082725622
48,0,0.01,100,5,1,89.72037596636538
49,0,0.01,100,5,2,289.9800354802739
50,0,0.01,100,5,5,326.4572041512425
51,0,0.01,100,7,1,90.56343358905157
52,0,0.01,100,7,2,347.8361033150322
53,0,0.01,100,7,5,1273.1801186622672
54,0,0.01,200,2,1,85.57584733790681
55,0,0.01,200,2,2,173.95736959873128
56,0,0.01,200,2,5,307.3713494764008
57,0,0.01,200,5,1,88.71712073109032
58,0,0.01,200,5,2,208.30338878661726
