,rep,alp,num_cell,cell_size,sparse_freq,error
0,0.0,0.3,200,4.0,4.0,36.3695232608598
1,1.0,0.3,200,4.0,4.0,36.48182195742605
2,2.0,0.3,200,4.0,4.0,36.04871703681007
3,3.0,0.3,200,4.0,4.0,36.2162946751873
4,4.0,0.3,200,4.0,4.0,37.30825050247674
5,5.0,0.3,200,4.0,4.0,36.46762643465815
6,6.0,0.3,200,4.0,4.0,36.22799715382811
7,7.0,0.3,200,4.0,4.0,36.23466725542144
8,8.0,0.3,200,4.0,4.0,36.07475263640456
9,9.0,0.3,200,4.0,4.0,36.198941052651435
10,10.0,0.3,200,4.0,4.0,36.22097305276169
11,11.0,0.3,200,4.0,4.0,35.97794077239861
12,12.0,0.3,200,4.0,4.0,36.151440727399326
13,13.0,0.3,200,4.0,4.0,36.79889793035776
14,14.0,0.3,200,4.0,4.0,36.34965994033201
15,15.0,0.3,200,4.0,4.0,36.206782667217354
16,16.0,0.3,200,4.0,4.0,36.10321623099834
17,17.0,0.3,200,4.0,4.0,36.078232895873505
18,18.0,0.3,200,4.0,4.0,36.14769087446051
19,19.0,0.3,200,4.0,4.0,36.38874978769003
