,rep,alp,num_cell,cell_size,sparse_freq,error
0,0.0,0.01,50,1.0,1.0,138.30262711411763
1,0.0,0.01,50,1.0,2.0,176.56980678096315
2,0.0,0.01,50,1.0,4.0,216.79896986225128
3,0.0,0.01,50,1.0,6.0,210.69059463266666
4,0.0,0.01,50,1.0,8.0,207.54242136649236
5,0.0,0.01,50,2.0,1.0,149.16272620493663
6,0.0,0.01,50,2.0,2.0,233.79143601842125
7,0.0,0.01,50,2.0,4.0,236.79014619137624
8,0.0,0.01,50,2.0,6.0,237.76660357959815
9,0.0,0.01,50,2.0,8.0,237.06642763392523
10,0.0,0.01,50,4.0,1.0,166.26041821993192
11,0.0,0.01,50,4.0,2.0,224.78391104940465
12,0.0,0.01,50,4.0,4.0,232.7685259365335
13,0.0,0.01,50,4.0,6.0,238.82784129531
14,0.0,0.01,50,4.0,8.0,239.35122031580843
15,0.0,0.01,50,6.0,1.0,174.42372417637333
16,0.0,0.01,50,6.0,2.0,237.7054970616652
17,0.0,0.01,50,6.0,4.0,237.3511299507312
18,0.0,0.01,50,6.0,6.0,241.56344922193838
19,0.0,0.01,50,6.0,8.0,240.99340931513737
20,0.0,0.01,50,8.0,1.0,170.51131927235798
21,0.0,0.01,50,8.0,2.0,230.44028390115398
22,0.0,0.01,50,8.0,4.0,238.69269643902666
23,0.0,0.01,50,8.0,6.0,237.3871053317298
24,0.0,0.01,50,8.0,8.0,238.44880652528613
25,0.0,0.01,100,1.0,1.0,124.74689486226814
26,0.0,0.01,100,1.0,2.0,177.94522877684707
27,0.0,0.01,100,1.0,4.0,206.2932378920841
28,0.0,0.01,100,1.0,6.0,216.71533555949998
29,0.0,0.01,100,1.0,8.0,220.0779306417514
30,0.0,0.01,100,2.0,1.0,140.04605194958788
31,0.0,0.01,100,2.0,2.0,226.43391236002319
32,0.0,0.01,100,2.0,4.0,236.4375816151062
33,0.0,0.01,100,2.0,6.0,231.66305512772448
34,0.0,0.01,100,2.0,8.0,235.8505859413728
35,0.0,0.01,100,4.0,1.0,164.43118452545565
36,0.0,0.01,100,4.0,2.0,224.92700050362018
37,0.0,0.01,100,4.0,4.0,235.04392024565203
38,0.0,0.01,100,4.0,6.0,235.74425643999146
39,0.0,0.01,100,4.0,8.0,238.63461144137867
40,0.0,0.01,100,6.0,1.0,166.0920728592026
41,0.0,0.01,100,6.0,2.0,230.09614174176073
42,0.0,0.01,100,6.0,4.0,240.21876140995593
43,0.0,0.01,100,6.0,6.0,238.8340590824051
44,0.0,0.01,100,6.0,8.0,239.87287142243585
45,0.0,0.01,100,8.0,1.0,159.64583371395014
46,0.0,0.01,100,8.0,2.0,227.19886052139924
47,0.0,0.01,100,8.0,4.0,237.83650546821724
48,0.0,0.01,100,8.0,6.0,237.58215187359696
49,0.0,0.01,100,8.0,8.0,236.56039867700218
50,0.0,0.01,200,1.0,1.0,121.88632682408091
51,0.0,0.01,200,1.0,2.0,167.2461658753348
52,0.0,0.01,200,1.0,4.0,194.46697805940101
53,0.0,0.01,200,1.0,6.0,216.5751781201571
54,0.0,0.01,200,1.0,8.0,207.74768082673967
55,0.0,0.01,200,2.0,1.0,122.6317115050861
56,0.0,0.01,200,2.0,2.0,206.9664331345652
57,0.0,0.01,200,2.0,4.0,224.179630356254
58,0.0,0.01,200,2.0,6.0,230.42479611939916
59,0.0,0.01,200,2.0,8.0,231.79926900469533
60,0.0,0.01,200,4.0,1.0,129.32261553529176
61,0.0,0.01,200,4.0,2.0,214.09611029732523
62,0.0,0.01,200,4.0,4.0,224.6101907255719
63,0.0,0.01,200,4.0,6.0,223.74107306835234
64,0.0,0.01,200,4.0,8.0,234.10761295704256
65,0.0,0.01,200,6.0,1.0,135.61540391038835
66,0.0,0.01,200,6.0,2.0,221.08943891556646
67,0.0,0.01,200,6.0,4.0,234.3528512497531
68,0.0,0.01,200,6.0,6.0,226.28753095711363
69,0.0,0.01,200,6.0,8.0,237.19001759021066
70,0.0,0.01,200,8.0,1.0,138.25789107477533
71,0.0,0.01,200,8.0,2.0,225.76384416760212
72,0.0,0.01,200,8.0,4.0,231.8417539807894
73,0.0,0.01,200,8.0,6.0,234.4301767643786
74,0.0,0.01,200,8.0,8.0,234.93170638861557
75,0.0,0.01,500,1.0,1.0,105.99037168011483
76,0.0,0.01,500,1.0,2.0,139.803683785514
77,0.0,0.01,500,1.0,4.0,182.16112525880914
78,0.0,0.01,500,1.0,6.0,177.77564200105957
79,0.0,0.01,500,1.0,8.0,172.695920945201
80,0.0,0.01,500,2.0,1.0,103.88594707658972
81,0.0,0.01,500,2.0,2.0,101.74075988620402
82,0.0,0.01,500,2.0,4.0,28.178853379400973
83,0.0,0.01,500,2.0,6.0,42.776499259393454
84,0.0,0.01,500,2.0,8.0,139.39137547049157
85,0.0,0.01,500,4.0,1.0,86.49401392260879
86,0.0,0.01,500,4.0,2.0,22.177716544114976
87,0.0,0.01,500,4.0,4.0,32.94090668657032
88,0.0,0.01,500,4.0,6.0,35.548089493904826
89,0.0,0.01,500,4.0,8.0,168.68971515774163
90,0.0,0.01,500,6.0,1.0,83.45423895764672
91,0.0,0.01,500,6.0,2.0,22.164009865846328
92,0.0,0.01,500,6.0,4.0,33.127497809389574
93,0.0,0.01,500,6.0,6.0,35.261609593311405
94,0.0,0.01,500,6.0,8.0,36.37486922465992
95,0.0,0.01,500,8.0,1.0,84.88142710078964
96,0.0,0.01,500,8.0,2.0,21.660768427941075
97,0.0,0.01,500,8.0,4.0,30.353491470413157
98,0.0,0.01,500,8.0,6.0,32.10591845750562
99,0.0,0.01,500,8.0,8.0,33.96172682430752
100,0.0,0.1,50,1.0,1.0,113.99744149175746
101,0.0,0.1,50,1.0,2.0,128.1028362943876
102,0.0,0.1,50,1.0,4.0,146.7822158467738
103,0.0,0.1,50,1.0,6.0,158.0238835675727
104,0.0,0.1,50,1.0,8.0,138.42564791251655
105,0.0,0.1,50,2.0,1.0,118.89276213836101
106,0.0,0.1,50,2.0,2.0,170.53354508717632
107,0.0,0.1,50,2.0,4.0,167.174596023306
108,0.0,0.1,50,2.0,6.0,171.39253840882986
109,0.0,0.1,50,2.0,8.0,191.65803748690877
110,0.0,0.1,50,4.0,1.0,121.83282717633116
111,0.0,0.1,50,4.0,2.0,198.729173611839
112,0.0,0.1,50,4.0,4.0,192.89799549675644
113,0.0,0.1,50,4.0,6.0,200.0143217094438
114,0.0,0.1,50,4.0,8.0,221.52909766238636
115,0.0,0.1,50,6.0,1.0,122.2026731840729
