,rep,alp,num_cell,cell_size,sparse_freq,error
0,0.0,0.3,200,4.0,4.0,36.14544692396725
1,0.0,0.3,600,4.0,4.0,35.42604189638527
2,1.0,0.3,200,4.0,4.0,36.18592421247675
3,1.0,0.3,600,4.0,4.0,35.512877163705625
4,2.0,0.3,200,4.0,4.0,36.18082672109942
5,2.0,0.3,600,4.0,4.0,35.438585374325164
6,3.0,0.3,200,4.0,4.0,36.51299616422746
7,3.0,0.3,600,4.0,4.0,35.477113123189085
8,4.0,0.3,200,4.0,4.0,36.211508299618416
9,4.0,0.3,600,4.0,4.0,35.536679016975626
10,5.0,0.3,200,4.0,4.0,36.54522312605757
11,5.0,0.3,600,4.0,4.0,35.54100917719323
12,6.0,0.3,200,4.0,4.0,36.35456566161181
13,6.0,0.3,600,4.0,4.0,35.549542894388956
14,7.0,0.3,200,4.0,4.0,36.17439241599873
15,7.0,0.3,600,4.0,4.0,35.58482822777145
16,8.0,0.3,200,4.0,4.0,36.20309992865865
17,8.0,0.3,600,4.0,4.0,35.49112565135121
18,9.0,0.3,200,4.0,4.0,36.16712749322389
19,9.0,0.3,600,4.0,4.0,35.555309026923105
20,10.0,0.3,200,4.0,4.0,36.426730112194626
21,10.0,0.3,600,4.0,4.0,35.417948996393214
22,11.0,0.3,200,4.0,4.0,36.2
23,11.0,0.3,600,4.0,4.0,35.68552460966024
24,12.0,0.3,200,4.0,4.0,36.44370087317331
25,12.0,0.3,600,4.0,4.0,35.551918216727614
26,13.0,0.3,200,4.0,4.0,36.553750377583235
27,13.0,0.3,600,4.0,4.0,35.46076078647433
28,14.0,0.3,200,4.0,4.0,36.789657363026485
29,14.0,0.3,600,4.0,4.0,35.488793223276055
30,15.0,0.3,200,4.0,4.0,36.35257900067064
31,15.0,0.3,600,4.0,4.0,35.57141486580982
32,16.0,0.3,200,4.0,4.0,36.14887427169913
33,16.0,0.3,600,4.0,4.0,35.53696041525718
34,17.0,0.3,200,4.0,4.0,36.5177582371463
35,17.0,0.3,600,4.0,4.0,35.5525276488497
36,18.0,0.3,200,4.0,4.0,36.35086732879362
37,18.0,0.3,600,4.0,4.0,35.46748119365431
38,19.0,0.3,200,4.0,4.0,35.98386984315179
39,19.0,0.3,600,4.0,4.0,35.49856022119457
