,rep,alp,num_cell,cell_size,sparse_freq,error
0,0,0.001,50,1,1,86.87804718456788
1,0,0.001,50,1,2,168.72748087502103
2,0,0.001,50,1,4,308.8838890997359
3,0,0.001,50,1,6,458.5687190018342
4,0,0.001,50,1,8,527.4746222208482
5,0,0.001,50,2,1,124.53577433389599
6,0,0.001,50,2,2,1280.6469962513313
7,0,0.001,50,2,4,3614.3498341772065
8,0,0.001,50,2,6,2338.3651036012166
9,0,0.001,50,2,8,3549.221947802106
10,0,0.001,50,4,1,119.52764736029624
11,0,0.001,50,4,2,2185.560473989732
12,0,0.001,50,4,4,6076.9586853242545
13,0,0.001,50,4,6,7496.687789633304
14,0,0.001,50,4,8,7197.721925974517
15,0,0.001,50,6,1,145.88667126230345
16,0,0.001,50,6,2,2367.0966846390093
17,0,0.001,50,6,4,5499.916995661132
18,0,0.001,50,6,6,5920.212276588366
19,0,0.001,50,6,8,9131.44879415957
20,0,0.001,50,8,1,123.03990464573107
21,0,0.001,50,8,2,1041.1545169115655
22,0,0.001,50,8,4,2777.1329859399984
23,0,0.001,50,8,6,2938.2268009931963
24,0,0.001,50,8,8,4705.131140337948
25,0,0.001,100,1,1,77.09070052699255
26,0,0.001,100,1,2,199.03201476153922
27,0,0.001,100,1,4,423.7430058249987
28,0,0.001,100,1,6,541.0456740190558
29,0,0.001,100,1,8,586.5619078186744
30,0,0.001,100,2,1,109.30891866267976
31,0,0.001,100,2,2,1659.7720604613526
32,0,0.001,100,2,4,2583.4978192262265
33,0,0.001,100,2,6,3249.984432647762
34,0,0.001,100,2,8,3359.43555201655
35,0,0.001,100,4,1,131.93935979660085
36,0,0.001,100,4,2,2255.574091248135
37,0,0.001,100,4,4,5193.887633607434
38,0,0.001,100,4,6,5789.052720616079
39,0,0.001,100,4,8,8535.29168531523
40,0,0.001,100,6,1,121.98750577086774
41,0,0.001,100,6,2,2605.0349210326026
42,0,0.001,100,6,4,6399.2209638146305
43,0,0.001,100,6,6,9103.17516394445
44,0,0.001,100,6,8,9627.890469105438
45,0,0.001,100,8,1,135.79548858092897
46,0,0.001,100,8,2,1116.9293015231283
47,0,0.001,100,8,4,3261.4114063686407
48,0,0.001,100,8,6,9084.93111466473
49,0,0.001,100,8,8,7348.280482075338
50,0,0.001,200,1,1,97.1104950286771
