,rep,lv,alp,num_cell,error
724,6,4,10.0,500,23.069310085863467
725,6,4,100.0,50,152.22351078214024
726,6,4,100.0,100,124.9008168269139
727,6,4,100.0,200,47.25500609727852
728,6,4,100.0,300,41.35478608450826
729,6,4,100.0,500,36.93090754923834
730,6,4,1000.0,50,129.97252535445665
731,6,4,1000.0,100,127.559052453508
732,6,4,1000.0,200,138.5081916167636
733,6,4,1000.0,300,124.81278335039342
734,6,4,1000.0,500,128.1493539641787
735,7,1,0.001,50,184.64412516032777
736,7,1,0.001,100,163.37169549000814
737,7,1,0.001,200,137.8439370803758
738,7,1,0.001,300,125.79778419484845
739,7,1,0.001,500,92.65593855434926
740,7,1,0.01,50,176.60814744383268
741,7,1,0.01,100,174.2360271029672
742,7,1,0.01,200,136.691198152455
743,7,1,0.01,300,116.49116666006395
744,7,1,0.01,500,81.68291732635049
745,7,1,0.1,50,162.382267202184
746,7,1,0.1,100,158.9041849262844
747,7,1,0.1,200,113.45150990436024
748,7,1,0.1,300,96.07923251569902
749,7,1,0.1,500,67.01456773726908
750,7,1,1.0,50,147.65524089067205
751,7,1,1.0,100,145.3194800381364
752,7,1,1.0,200,135.93802240602605
753,7,1,1.0,300,120.81113136826441
754,7,1,1.0,500,75.45716802892886
755,7,1,10.0,50,164.9976907905085
756,7,1,10.0,100,152.28151096672448
757,7,1,10.0,200,147.25980774239238
758,7,1,10.0,300,128.14564938513726
759,7,1,10.0,500,78.35536289425404
760,7,1,100.0,50,156.52766479244175
761,7,1,100.0,100,163.105753803437
762,7,1,100.0,200,143.0078205087743
763,7,1,100.0,300,131.77810456432644
764,7,1,100.0,500,98.32217134984029
765,7,1,1000.0,50,150.28130235924442
766,7,1,1000.0,100,145.63000275238926
767,7,1,1000.0,200,145.59827422674124
768,7,1,1000.0,300,145.66434170492624
769,7,1,1000.0,500,145.78164036210686
770,7,2,0.001,50,140.36431936373472
771,7,2,0.001,100,128.8972326839876
772,7,2,0.001,200,92.2306867141867
773,7,2,0.001,300,78.68148881975272
774,7,2,0.001,500,53.3968338035443
775,7,2,0.01,50,129.23329226163224
776,7,2,0.01,100,123.21455537376498
777,7,2,0.01,200,77.94284382106606
778,7,2,0.01,300,66.76236077560257
779,7,2,0.01,500,42.904276336363196
780,7,2,0.1,50,132.6012230651731
781,7,2,0.1,100,104.47414064602094
782,7,2,0.1,200,74.95411483929557
783,7,2,0.1,300,48.74118877595415
784,7,2,0.1,500,21.874277780193676
785,7,2,1.0,50,139.90743392202225
786,7,2,1.0,100,124.54570406265965
787,7,2,1.0,200,99.16682217011929
788,7,2,1.0,300,49.49883874185051
789,7,2,1.0,500,23.264727174868572
790,7,2,10.0,50,152.90477891315172
791,7,2,10.0,100,146.31161212810636
792,7,2,10.0,200,118.4230382774346
793,7,2,10.0,300,53.219807914823576
794,7,2,10.0,500,26.48677367460784
795,7,2,100.0,50,159.28987584973402
796,7,2,100.0,100,144.5987665124596
797,7,2,100.0,200,101.60188054872178
