,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,100,2,1,85.81786312929678
1,0,0.001,100,2,2,781.2942597622441
2,0,0.001,100,2,5,1269.862113223023
3,0,0.001,100,5,1,108.16200528929866
4,0,0.001,100,5,2,1038.986313688433
5,0,0.001,100,5,5,3463.9896037098565
6,0,0.001,100,7,1,94.55989921107133
7,0,0.001,100,7,2,702.6738633613985
8,0,0.001,100,7,5,2937.165065417824
9,0,0.001,200,2,1,91.8491398530271
10,0,0.001,200,2,2,609.2056041165908
11,0,0.001,200,2,5,1737.7873419744885
12,0,0.001,200,5,1,96.93832929903922
13,0,0.001,200,5,2,671.7645389881802
14,0,0.001,200,5,5,4293.418277837573
15,0,0.001,200,7,1,105.70243984190047
16,0,0.001,200,7,2,615.7312317286776
17,0,0.001,200,7,5,3267.2232440532853
18,0,0.001,500,2,1,93.42408350566772
19,0,0.001,500,2,2,381.88242601457875
20,0,0.001,500,2,5,458.1785161200622
21,0,0.001,500,5,1,90.83277998393153
22,0,0.001,500,5,2,479.6130520936988
23,0,0.001,500,5,5,565.7520763823871
24,0,0.001,500,7,1,97.69290854284489
25,0,0.001,500,7,2,395.0423001575851
26,0,0.001,500,7,5,1549.1603388690407
27,0,0.01,100,2,1,82.4658227244845
28,0,0.01,100,2,2,213.2446534226761
29,0,0.01,100,2,5,394.31037624969764
30,0,0.01,100,5,1,84.14957389102582
31,0,0.01,100,5,2,286.8604568755491
32,0,0.01,100,5,5,558.2445692052802
33,0,0.01,100,7,1,94.90998805087908
34,0,0.01,100,7,2,175.5190861839036
35,0,0.01,100,7,5,942.0840151378538
36,0,0.01,200,2,1,81.51531376541764
37,0,0.01,200,2,2,112.20037692140924
38,0,0.01,200,2,5,323.3783535219439
39,0,0.01,200,5,1,83.54095627293954
40,0,0.01,200,5,2,130.65748207906424
41,0,0.01,200,5,5,221.88412947572124
42,0,0.01,200,7,1,91.71105057523458
43,0,0.01,200,7,2,165.05609548305938
44,0,0.01,200,7,5,128.84518895901826
45,0,0.01,500,2,1,77.71509410855357
46,0,0.01,500,2,2,64.26948258570482
47,0,0.01,500,2,5,63.605385099737255
48,0,0.01,500,5,1,69.32438971421918
49,0,0.01,500,5,2,63.685277764451726
