,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,50,2,1,83.81139785015424
1,0,0.001,50,2,2,652.3661740031309
2,0,0.001,50,2,5,2310.6217541540404
3,0,0.001,50,5,1,83.90281106625929
4,0,0.001,50,5,2,2459.166410601977
5,0,0.001,50,5,5,5037.382237635772
6,0,0.001,50,7,1,89.22844296879725
7,0,0.001,50,7,2,988.4065507120856
8,0,0.001,50,7,5,2125.754698794302
9,0,0.001,100,2,1,72.62587113115381
10,0,0.001,100,2,2,1018.5900081826246
11,0,0.001,100,2,5,2403.1010811326537
12,0,0.001,100,5,1,79.12361229347512
13,0,0.001,100,5,2,1850.9334900562267
14,0,0.001,100,5,5,3370.5131515249213
15,0,0.001,100,7,1,90.18137774819067
16,0,0.001,100,7,2,894.410284486028
17,0,0.001,100,7,5,2970.751778311055
18,0,0.001,200,2,1,75.21682768241025
19,0,0.001,200,2,2,1099.5748742171802
20,0,0.001,200,2,5,1197.6033606686833
21,0,0.001,200,5,1,69.65616141993002
22,0,0.001,200,5,2,787.0479506390897
23,0,0.001,200,5,5,3410.016904788933
24,0,0.001,200,7,1,55.984417294866496
25,0,0.001,200,7,2,1045.8554980349954
26,0,0.001,200,7,5,2778.3733997386016
27,0,0.001,500,2,1,69.41503967683636
28,0,0.001,500,2,2,479.0245417746291
29,0,0.001,500,2,5,740.8639821264483
30,0,0.001,500,5,1,92.49672253676513
31,0,0.001,500,5,2,718.9255492169442
32,0,0.001,500,5,5,624.0022255240558
33,0,0.001,500,7,1,108.3196870531868
34,0,0.001,500,7,2,352.9554351971975
35,0,0.001,500,7,5,1141.989886662585
36,0,0.01,50,2,1,94.00516208185802
37,0,0.01,50,2,2,184.0022338331024
38,0,0.01,50,2,5,995.5742217789749
39,0,0.01,50,5,1,59.958267030967775
40,0,0.01,50,5,2,255.29424347485175
41,0,0.01,50,5,5,326.2927748870146
42,0,0.01,50,7,1,72.19400470344522
43,0,0.01,50,7,2,447.9057848714074
44,0,0.01,50,7,5,1111.0828696418096
45,0,0.01,100,2,1,56.119347403496064
46,0,0.01,100,2,2,372.9767879096118
47,0,0.01,100,2,5,239.55013348728542
48,0,0.01,100,5,1,66.76604100539791
49,0,0.01,100,5,2,169.4737640746097
50,0,0.01,100,5,5,475.6129238348352
51,0,0.01,100,7,1,66.37815819548085
52,0,0.01,100,7,2,237.73025774630034
53,0,0.01,100,7,5,1046.0859309228133
54,0,0.01,200,2,1,58.19189880827469
55,0,0.01,200,2,2,206.10454458335795
56,0,0.01,200,2,5,122.53733654097694
57,0,0.01,200,5,1,50.1966774497778
58,0,0.01,200,5,2,78.93025560896383
59,0,0.01,200,5,5,17.126074698425047
60,0,0.01,200,7,1,62.468453127821284
61,0,0.01,200,7,2,142.39537191462276
62,0,0.01,200,7,5,15.04789356993729
63,0,0.01,500,2,1,39.25661786406712
64,0,0.01,500,2,2,10.211774473170937
65,0,0.01,500,2,5,10.784245568045217
66,0,0.01,500,5,1,27.387457761137533
67,0,0.01,500,5,2,8.576051729824774
68,0,0.01,500,5,5,14.77433225020454
69,0,0.01,500,7,1,24.406667564068023
70,0,0.01,500,7,2,8.263434498005811
71,0,0.01,500,7,5,12.432037307530177
72,0,0.1,50,2,1,33.65696767184788
73,0,0.1,50,2,2,45.82985734344387
74,0,0.1,50,2,5,81.78305332774578
75,0,0.1,50,5,1,36.19038162067952
76,0,0.1,50,5,2,58.69294835665659
77,0,0.1,50,5,5,88.1703691281331
78,0,0.1,50,7,1,37.254332684118054
79,0,0.1,50,7,2,88.20724156128387
80,0,0.1,50,7,5,95.21861441739222
81,0,0.1,100,2,1,31.796444611841576
82,0,0.1,100,2,2,37.24730769913827
83,0,0.1,100,2,5,32.57829080069784
84,0,0.1,100,5,1,28.86615292692918
85,0,0.1,100,5,2,41.63815189199761
86,0,0.1,100,5,5,31.62006044306504
87,0,0.1,100,7,1,25.748359567808585
88,0,0.1,100,7,2,36.70791631594339
89,0,0.1,100,7,5,17.450403039019704
90,0,0.1,200,2,1,20.779738759647444
91,0,0.1,200,2,2,21.172550282885297
92,0,0.1,200,2,5,16.12583508397075
93,0,0.1,200,5,1,18.020342073401974
94,0,0.1,200,5,2,14.87108284630866
95,0,0.1,200,5,5,16.173452453067316
96,0,0.1,200,7,1,22.339428429896813
97,0,0.1,200,7,2,13.643192614129699
98,0,0.1,200,7,5,15.935636404308838
99,0,0.1,500,2,1,10.53705922364808
100,0,0.1,500,2,2,8.89009934089515
101,0,0.1,500,2,5,12.257923750878488
102,0,0.1,500,5,1,9.122405190175517
103,0,0.1,500,5,2,10.109346994243129
104,0,0.1,500,5,5,15.929989517596733
105,0,0.1,500,7,1,9.223790469268096
106,0,0.1,500,7,2,10.13112759906774
107,0,0.1,500,7,5,15.378833908263598
108,0,1.0,50,2,1,33.207996027179675
109,0,1.0,50,2,2,31.226446224185835
110,0,1.0,50,2,5,37.1240080760784
111,0,1.0,50,5,1,26.39182070016331
112,0,1.0,50,5,2,25.30531427787014
113,0,1.0,50,5,5,21.89209224987223
114,0,1.0,50,7,1,28.48829782568544
115,0,1.0,50,7,2,23.563123651087995
116,0,1.0,50,7,5,19.817097112235707
117,0,1.0,100,2,1,27.309688758813714
