,rep,alp,num_cell,error
0,0,0.001,50,37.259613449540815
1,0,0.001,100,31.840292636245117
2,0,0.001,200,26.297921459345563
3,0,0.001,300,22.438555433257022
4,0,0.001,500,18.44536970600923
5,0,0.01,50,39.33222942629518
6,0,0.01,100,33.13326491383628
7,0,0.01,200,27.49209534212648
8,0,0.01,300,23.10699331209904
9,0,0.01,500,17.128520679909297
10,0,0.1,50,34.16120382479521
11,0,0.1,100,30.30765849740563
12,0,0.1,200,24.978901081707804
13,0,0.1,300,21.948518532307457
14,0,0.1,500,18.886834904830344
15,0,1.0,50,31.7723870750106
16,0,1.0,100,25.84578075972561
17,0,1.0,200,22.12844028138732
18,0,1.0,300,20.385448346426944
19,0,1.0,500,17.468285550351602
20,0,10.0,50,38.96653647866393
21,0,10.0,100,29.289042493421757
22,0,10.0,200,22.01947945351657
23,0,10.0,300,20.708462783154914
24,0,10.0,500,17.856727037769918
25,0,100.0,50,42.033950203574236
26,0,100.0,100,30.143498951491946
27,0,100.0,200,24.361568007385397
28,0,100.0,300,24.933348736021333
29,0,100.0,500,24.498774887788606
30,0,1000.0,50,49.23080818018402
31,0,1000.0,100,49.48940657315424
32,0,1000.0,200,52.201348073979275
33,0,1000.0,300,51.244017356319894
34,0,1000.0,500,50.68923167110945
35,1,0.001,50,37.93730361834496
36,1,0.001,100,31.12599682086469
37,1,0.001,200,25.849668240410573
38,1,0.001,300,22.178490625483207
39,1,0.001,500,20.377233005074707
40,1,0.01,50,44.733491816794334
41,1,0.01,100,33.747117394724846
42,1,0.01,200,30.607818496692868
43,1,0.01,300,23.65646258667922
44,1,0.01,500,16.669034097412297
45,1,0.1,50,29.325846469877572
46,1,0.1,100,33.013636138246774
47,1,0.1,200,26.538113168704207
48,1,0.1,300,22.5698043788442
49,1,0.1,500,18.04596826066176
50,1,1.0,50,31.44029560492047
51,1,1.0,100,27.744770380693573
52,1,1.0,200,23.850056936991493
53,1,1.0,300,21.351320332215227
54,1,1.0,500,17.508774866384638
55,1,10.0,50,35.87127012726579
56,1,10.0,100,32.27149606146013
57,1,10.0,200,24.828665898252346
58,1,10.0,300,21.174011333531464
59,1,10.0,500,17.612665055665065
60,1,100.0,50,37.31822089651866
61,1,100.0,100,31.539512968258613
62,1,100.0,200,28.632329184384343
63,1,100.0,300,23.875433649799074
64,1,100.0,500,23.56879710701708
65,1,1000.0,50,50.28957023155075
66,1,1000.0,100,51.36399935392131
67,1,1000.0,200,47.66498967524004
68,1,1000.0,300,51.645983960606806
69,1,1000.0,500,50.70262174534813
70,2,0.001,50,33.65632317708773
71,2,0.001,100,32.190647386130344
72,2,0.001,200,26.246745578984882
73,2,0.001,300,22.485100183875602
74,2,0.001,500,18.43995837175782
75,2,0.01,50,41.290594657250885
76,2,0.01,100,33.19937372438015
77,2,0.01,200,27.69688969013534
78,2,0.01,300,22.383050026759687
79,2,0.01,500,17.808647363486216
80,2,0.1,50,38.88530806376339
81,2,0.1,100,29.12764008343104
82,2,0.1,200,25.08253030520763
83,2,0.1,300,21.458848537907603
84,2,0.1,500,17.915632358804746
85,2,1.0,50,34.10281071918889
86,2,1.0,100,28.16281889216825
87,2,1.0,200,22.45785360799088
88,2,1.0,300,19.781631816035762
89,2,1.0,500,16.43778270094135
90,2,10.0,50,35.68650929242305
91,2,10.0,100,29.463627665768556
92,2,10.0,200,23.45186188000086
93,2,10.0,300,20.58050157231057
94,2,10.0,500,18.28235969474
95,2,100.0,50,34.84845247362644
96,2,100.0,100,32.45721926981243
97,2,100.0,200,26.53083897930129
98,2,100.0,300,24.12772919800441
99,2,100.0,500,24.621674802720158
100,2,1000.0,50,50.19688997301489
101,2,1000.0,100,46.93890256571912
102,2,1000.0,200,49.32433193968567
103,2,1000.0,300,52.61864758879757
104,2,1000.0,500,49.55434981094175
105,3,0.001,50,35.61500456518289
106,3,0.001,100,35.318435075788884
107,3,0.001,200,27.307001781657732
108,3,0.001,300,23.968364322996813
109,3,0.001,500,19.29543452743372
110,3,0.01,50,39.21326585374139
111,3,0.01,100,35.502951532318214
112,3,0.01,200,25.483030630863638
113,3,0.01,300,23.626896912043502
114,3,0.01,500,19.084520200555264
115,3,0.1,50,37.33961028233126
116,3,0.1,100,31.980481346107368
117,3,0.1,200,26.734324246400316
118,3,0.1,300,21.252792003773642
119,3,0.1,500,18.32868917293738
120,3,1.0,50,33.4411093131135
121,3,1.0,100,29.182775243412255
122,3,1.0,200,22.554761290744118
123,3,1.0,300,19.44085478753111
124,3,1.0,500,17.338151141400736
125,3,10.0,50,49.00422389178167
126,3,10.0,100,32.404713282671956
127,3,10.0,200,26.761694956168284
128,3,10.0,300,21.31439438191362
129,3,10.0,500,16.958543833529713
130,3,100.0,50,38.74699659272169
131,3,100.0,100,31.100935288906705
132,3,100.0,200,24.96821118429834
133,3,100.0,300,24.53734031279276
134,3,100.0,500,25.3289358240342
135,3,1000.0,50,51.3232140098055
136,3,1000.0,100,51.932022626449594
137,3,1000.0,200,49.16002572852895
138,3,1000.0,300,50.79647392253681
139,3,1000.0,500,48.809564798836824
140,4,0.001,50,36.84824220475211
141,4,0.001,100,31.925897797835937
142,4,0.001,200,31.255986646739174
143,4,0.001,300,27.41823566385783
144,4,0.001,500,19.16830339631207
145,4,0.01,50,35.490202223432135
146,4,0.01,100,32.80346245871694
147,4,0.01,200,26.660596632966183
148,4,0.01,300,25.369625397375923
149,4,0.01,500,18.42690681322127
150,4,0.1,50,34.38033502417604
151,4,0.1,100,27.096249833112346
152,4,0.1,200,26.00401777824953
153,4,0.1,300,21.772660398775336
154,4,0.1,500,16.32254118882758
155,4,1.0,50,35.71782891738066
156,4,1.0,100,27.7189907401311
157,4,1.0,200,22.330052732038965
158,4,1.0,300,20.303388871928444
159,4,1.0,500,16.081554286310354
160,4,10.0,50,34.626663803990624
161,4,10.0,100,27.056807716530297
162,4,10.0,200,28.555125917509297
163,4,10.0,300,23.19169704924428
164,4,10.0,500,16.678545295368224
165,4,100.0,50,39.13061534774923
166,4,100.0,100,34.90281612238847
167,4,100.0,200,25.110039114967343
168,4,100.0,300,24.758809316867996
169,4,100.0,500,24.16277825567446
170,4,1000.0,50,49.26947744199655
171,4,1000.0,100,51.16045116066669
172,4,1000.0,200,50.3492658742317
173,4,1000.0,300,52.22212852237455
174,4,1000.0,500,50.678522747332025
175,5,0.001,50,40.811363688704546
176,5,0.001,100,36.85586392711743
177,5,0.001,200,29.081463576869005
178,5,0.001,300,20.89021630482644
179,5,0.001,500,18.309976738684764
180,5,0.01,50,40.35998020320914
181,5,0.01,100,31.922109213501404
182,5,0.01,200,27.175016428161907
183,5,0.01,300,20.711256258071636
184,5,0.01,500,19.010331116698044
185,5,0.1,50,38.84344239442048
186,5,0.1,100,33.423185051623996
187,5,0.1,200,26.837888144097075
188,5,0.1,300,19.53507900671764
189,5,0.1,500,17.49530909730048
190,5,1.0,50,33.03415754961756
191,5,1.0,100,29.501526124710935
192,5,1.0,200,25.550136058509693
193,5,1.0,300,20.13987091338641
194,5,1.0,500,15.327692188065619
195,5,10.0,50,34.1016891223802
196,5,10.0,100,30.06044185959301
197,5,10.0,200,26.009199905426037
198,5,10.0,300,22.022061688450002
199,5,10.0,500,16.62920158353127
200,5,100.0,50,37.38929955968408
201,5,100.0,100,31.148908761227357
202,5,100.0,200,26.72469260759008
203,5,100.0,300,25.576853932365957
204,5,100.0,500,24.446228428814678
205,5,1000.0,50,50.50222950707409
206,5,1000.0,100,52.870714711209196
207,5,1000.0,200,47.78170531660588
208,5,1000.0,300,49.01676085222732
209,5,1000.0,500,50.49823172995119
210,6,0.001,50,37.64499876947889
211,6,0.001,100,32.192333537008125
212,6,0.001,200,25.313208444652673
213,6,0.001,300,20.452522478381393
214,6,0.001,500,18.50542384174672
215,6,0.01,50,37.211022571151894
216,6,0.01,100,32.326783445055
217,6,0.01,200,25.578816782816386
218,6,0.01,300,22.55776892959481
219,6,0.01,500,18.206563350493337
220,6,0.1,50,36.7121656278232
221,6,0.1,100,29.682488425161306
222,6,0.1,200,27.60032543986039
223,6,0.1,300,21.622313673406822
224,6,0.1,500,18.11814629224687
225,6,1.0,50,33.52504274908626
226,6,1.0,100,30.208698985341055
227,6,1.0,200,24.15202840801738
228,6,1.0,300,21.916895902807543
229,6,1.0,500,18.230064428656117
230,6,10.0,50,34.47636082984975
231,6,10.0,100,29.684625065669195
232,6,10.0,200,24.160410168118357
233,6,10.0,300,22.396736473140205
234,6,10.0,500,16.662181343223928
235,6,100.0,50,34.21721208318796
236,6,100.0,100,28.607087799840777
237,6,100.0,200,25.824924418437323
238,6,100.0,300,24.40285132039288
239,6,100.0,500,24.69252631881519
240,6,1000.0,50,47.016624325476265
241,6,1000.0,100,45.008390164337
242,6,1000.0,200,50.05169401802574
243,6,1000.0,300,51.26663036409636
244,6,1000.0,500,49.859825603236764
245,7,0.001,50,39.36166244421683
246,7,0.001,100,32.64011769286493
247,7,0.001,200,28.17691683071345
248,7,0.001,300,22.775137482639746
249,7,0.001,500,19.295796693637328
250,7,0.01,50,37.75266055228046
251,7,0.01,100,30.12957994345244
252,7,0.01,200,27.293157029486412
253,7,0.01,300,21.60830882641933
254,7,0.01,500,19.15584408469933
255,7,0.1,50,36.3495952490406
256,7,0.1,100,33.51377429997214
257,7,0.1,200,24.368023243128132
258,7,0.1,300,22.391166164070913
259,7,0.1,500,18.469297969028695
260,7,1.0,50,36.0684685477789
261,7,1.0,100,29.73687473279522
262,7,1.0,200,24.48445818346324
263,7,1.0,300,19.50784824787709
264,7,1.0,500,15.619099495527758
265,7,10.0,50,43.735063517584635
266,7,10.0,100,30.3149826490154
267,7,10.0,200,25.499246704038544
268,7,10.0,300,21.408253691190588
269,7,10.0,500,17.047780747822923
270,7,100.0,50,33.838490636311796
271,7,100.0,100,31.603657248913887
272,7,100.0,200,25.561980558049267
273,7,100.0,300,24.73670093194875
274,7,100.0,500,23.96086516214549
275,7,1000.0,50,50.130824257543786
276,7,1000.0,100,50.830044010152825
277,7,1000.0,200,48.4759875169216
278,7,1000.0,300,49.70416075437039
279,7,1000.0,500,50.76158972498207
280,8,0.001,50,34.272609508928696
281,8,0.001,100,32.31573631284543
282,8,0.001,200,27.372129549212012
283,8,0.001,300,24.136533442516654
284,8,0.001,500,18.1759976048836
285,8,0.01,50,38.701742340195445
286,8,0.01,100,31.402226730178466
287,8,0.01,200,27.14793447841243
288,8,0.01,300,23.244768107096295
289,8,0.01,500,17.63719932734225
290,8,0.1,50,35.11569188230624
291,8,0.1,100,35.341601910214486
292,8,0.1,200,24.224111509161176
293,8,0.1,300,22.585309345118073
294,8,0.1,500,17.24471506631265
295,8,1.0,50,33.10624125986797
296,8,1.0,100,27.808849177985003
297,8,1.0,200,25.64813759443915
298,8,1.0,300,19.628322811389765
299,8,1.0,500,15.515454600244793
300,8,10.0,50,37.786818695144525
301,8,10.0,100,31.806804324599625
302,8,10.0,200,23.113403362572114
303,8,10.0,300,21.195076892956763
304,8,10.0,500,18.17935609801564
305,8,100.0,50,46.631214130246754
306,8,100.0,100,28.78051323958419
307,8,100.0,200,24.8039286669395
308,8,100.0,300,24.978405194427854
309,8,100.0,500,24.475816493518227
310,8,1000.0,50,51.568489373805555
311,8,1000.0,100,51.1739915133401
312,8,1000.0,200,51.25193057791054
313,8,1000.0,300,50.236583246637075
314,8,1000.0,500,51.217349068744554
315,9,0.001,50,34.70566714658227
316,9,0.001,100,31.532291439981027
317,9,0.001,200,23.945896920758308
318,9,0.001,300,22.97808994751025
319,9,0.001,500,19.141955821922505
320,9,0.01,50,34.199157619162825
321,9,0.01,100,30.190944873206583
322,9,0.01,200,26.55769061037087
323,9,0.01,300,21.497898878051615
324,9,0.01,500,18.946757964143504
325,9,0.1,50,36.661270491140904
326,9,0.1,100,31.08396200132591
327,9,0.1,200,27.404406989989756
328,9,0.1,300,22.16548401091069
329,9,0.1,500,17.600370808947595
330,9,1.0,50,34.98872924746236
331,9,1.0,100,30.589550044721964
332,9,1.0,200,24.515823269836417
333,9,1.0,300,20.723146559149384
334,9,1.0,500,15.775727424158921
335,9,10.0,50,42.771596888350324
336,9,10.0,100,31.174455589157727
337,9,10.0,200,25.921425700172957
338,9,10.0,300,21.749825819122556
339,9,10.0,500,17.654076367644027
340,9,100.0,50,35.4599625404886
341,9,100.0,100,32.99388340401527
342,9,100.0,200,25.536563945042968
343,9,100.0,300,25.373258462902893
344,9,100.0,500,24.654885916021225
345,9,1000.0,50,51.95268559700009
346,9,1000.0,100,54.603821973137315
347,9,1000.0,200,49.64872437845113
348,9,1000.0,300,46.936912742294595
349,9,1000.0,500,49.362457631355895
350,10,0.001,50,41.3230469141405
351,10,0.001,100,32.41496675321888
352,10,0.001,200,26.148129309264245
353,10,0.001,300,25.152084552775317
354,10,0.001,500,19.89928463278591
355,10,0.01,50,36.960130446241514
356,10,0.01,100,30.498578490774705
357,10,0.01,200,26.475286934353345
358,10,0.01,300,22.47105639916948
359,10,0.01,500,18.794056104118518
360,10,0.1,50,36.951900503191084
361,10,0.1,100,35.14980956649365
362,10,0.1,200,26.3729550849083
363,10,0.1,300,21.24200742981446
364,10,0.1,500,16.33432422073712
365,10,1.0,50,37.45553577656124
366,10,1.0,100,31.31070091605797
367,10,1.0,200,23.978242722556704
368,10,1.0,300,18.684723874275885
369,10,1.0,500,17.58636223921197
370,10,10.0,50,31.625623857531814
371,10,10.0,100,29.738326212647394
372,10,10.0,200,24.39188644055783
373,10,10.0,300,19.85373004956994
374,10,10.0,500,17.446690211565187
375,10,100.0,50,32.624018684186325
376,10,100.0,100,31.37608358968108
377,10,100.0,200,24.26432220926384
378,10,100.0,300,24.48983086912865
379,10,100.0,500,25.056971535801047
380,10,1000.0,50,45.847121158460105
381,10,1000.0,100,51.71218679347222
382,10,1000.0,200,49.668280613225114
383,10,1000.0,300,51.60038285818343
384,10,1000.0,500,50.906684663287635
385,11,0.001,50,40.424773597177854
386,11,0.001,100,31.41656744662559
387,11,0.001,200,29.818230877871862
388,11,0.001,300,21.98949364854246
389,11,0.001,500,19.04193763191745
390,11,0.01,50,39.44447413065858
391,11,0.01,100,35.86985037941826
392,11,0.01,200,26.997288637105026
393,11,0.01,300,22.30254535834205
394,11,0.01,500,19.16198895569175
395,11,0.1,50,39.62350210594495
396,11,0.1,100,31.139010120727598
397,11,0.1,200,28.649067704733888
398,11,0.1,300,23.5761036179457
399,11,0.1,500,18.023237064518955
400,11,1.0,50,35.88201057870182
401,11,1.0,100,30.95948060979187
402,11,1.0,200,22.437794247432944
403,11,1.0,300,19.84798063895584
404,11,1.0,500,16.58664042011325
405,11,10.0,50,34.31882625985921
406,11,10.0,100,29.98593234746969
407,11,10.0,200,24.252271322862125
408,11,10.0,300,20.53853247608687
409,11,10.0,500,17.86727537706433
410,11,100.0,50,35.722064708894855
411,11,100.0,100,32.08261713839671
412,11,100.0,200,28.903294854898032
413,11,100.0,300,25.395461988446137
414,11,100.0,500,23.35789686256755
415,11,1000.0,50,47.17275846016151
416,11,1000.0,100,49.346943918282044
417,11,1000.0,200,52.23598713388933
418,11,1000.0,300,50.65354610817816
419,11,1000.0,500,50.71333693820005
420,12,0.001,50,41.198503819208035
421,12,0.001,100,34.4337050718939
422,12,0.001,200,26.033300096717433
423,12,0.001,300,21.785271133983333
424,12,0.001,500,18.471187204216687
425,12,0.01,50,37.04509686376711
426,12,0.01,100,37.52797968578235
427,12,0.01,200,24.42694664839005
428,12,0.01,300,21.455108478055624
429,12,0.01,500,18.048687327212043
430,12,0.1,50,41.91011367832189
431,12,0.1,100,31.704863908406686
432,12,0.1,200,24.54353895176916
433,12,0.1,300,20.41419798952154
434,12,0.1,500,17.996771695499653
435,12,1.0,50,35.38455777183215
436,12,1.0,100,27.198202441095273
437,12,1.0,200,23.18302939867376
438,12,1.0,300,20.39961486465706
439,12,1.0,500,15.98829886319159
440,12,10.0,50,35.397384248183165
441,12,10.0,100,28.14318869574151
442,12,10.0,200,23.509248800562265
443,12,10.0,300,20.41151508097631
444,12,10.0,500,15.534181741827895
445,12,100.0,50,39.30837969008006
446,12,100.0,100,28.06870462210405
447,12,100.0,200,27.270177914923018
448,12,100.0,300,24.08009643396454
449,12,100.0,500,24.611635164126206
450,12,1000.0,50,51.18753609866226
451,12,1000.0,100,49.46346201060005
452,12,1000.0,200,51.58898974551606
453,12,1000.0,300,50.8546792340685
454,12,1000.0,500,49.048355925178164
455,13,0.001,50,37.81759791430273
456,13,0.001,100,31.597710689164934
457,13,0.001,200,29.348175766752192
458,13,0.001,300,22.992579189047166
459,13,0.001,500,18.078946011504037
460,13,0.01,50,39.61347608027918
461,13,0.01,100,32.76434447062859
462,13,0.01,200,24.902129504859822
463,13,0.01,300,22.82606082583187
464,13,0.01,500,20.199228338690183
465,13,0.1,50,35.17826329115092
466,13,0.1,100,30.952479225616514
467,13,0.1,200,26.36744830502305
468,13,0.1,300,20.09869500656774
469,13,0.1,500,18.184741995602362
470,13,1.0,50,25.708897606002434
471,13,1.0,100,27.878026222005428
472,13,1.0,200,23.90875206807119
473,13,1.0,300,21.486351042156198
474,13,1.0,500,17.146149156935905
475,13,10.0,50,40.42766821339838
476,13,10.0,100,32.38425691338874
477,13,10.0,200,24.946758413609885
478,13,10.0,300,19.88324239567516
479,13,10.0,500,16.74464500979788
