,repetition,num_cell,cell_size,sparse_freq,alpha,error
879,4,200,7,1,10.0,15.648799592085185
880,4,200,7,2,10.0,15.147896476866427
881,4,200,7,5,10.0,18.886137114462638
882,4,500,2,1,10.0,11.93492317111949
883,4,500,2,2,10.0,13.687006062003137
884,4,500,2,5,10.0,15.720567937263569
885,4,500,5,1,10.0,11.727651998410462
886,4,500,5,2,10.0,14.225468894030517
887,4,500,5,5,10.0,18.488426021918418
888,4,500,7,1,10.0,11.867951636305467
889,4,500,7,2,10.0,14.318207935941093
890,4,500,7,5,10.0,18.827790925572813
891,4,100,2,1,100.0,23.558027389123385
892,4,100,2,2,100.0,20.67962945119099
893,4,100,2,5,100.0,20.297975789364294
894,4,100,5,1,100.0,22.27783133060678
895,4,100,5,2,100.0,18.462420410312436
896,4,100,5,5,100.0,20.528243672204553
897,4,100,7,1,100.0,20.67096915736864
898,4,100,7,2,100.0,18.58366306825734
899,4,100,7,5,100.0,21.08758619622831
900,4,200,2,1,100.0,19.60427687213569
901,4,200,2,2,100.0,18.154953775029714
902,4,200,2,5,100.0,18.7934712799564
903,4,200,5,1,100.0,19.198710633169597
904,4,200,5,2,100.0,18.690602718945208
905,4,200,5,5,100.0,20.443020032340346
906,4,200,7,1,100.0,19.507351512061238
907,4,200,7,2,100.0,18.005835628603712
908,4,200,7,5,100.0,20.49797875754719
909,4,500,2,1,100.0,17.884609925222033
910,4,500,2,2,100.0,17.335809287008303
911,4,500,2,5,100.0,18.2579611653663
912,4,500,5,1,100.0,18.519181185753908
913,4,500,5,2,100.0,17.67997997252386
914,4,500,5,5,100.0,20.125387961108228
915,4,500,7,1,100.0,18.061280324090472
916,4,500,7,2,100.0,17.72985864533671
917,4,500,7,5,100.0,20.472410237020313
918,4,100,2,1,1000.0,30.067908894343745
919,4,100,2,2,1000.0,25.651557758701202
920,4,100,2,5,1000.0,23.06626930537213
921,4,100,5,1,1000.0,31.38207932119364
922,4,100,5,2,1000.0,23.34826385600802
923,4,100,5,5,1000.0,24.065454175441175
924,4,100,7,1,1000.0,30.1636873983357
925,4,100,7,2,1000.0,23.966597004408175
926,4,100,7,5,1000.0,23.503617059051987
927,4,200,2,1,1000.0,30.540542204584824
928,4,200,2,2,1000.0,25.55511950528675
929,4,200,2,5,1000.0,23.42550993719509
930,4,200,5,1,1000.0,31.92483760182948
931,4,200,5,2,1000.0,22.700773608429806
932,4,200,5,5,1000.0,22.744075874555243
933,4,200,7,1,1000.0,32.11712542886627
934,4,200,7,2,1000.0,24.083582323991433
935,4,200,7,5,1000.0,23.18009534400372
936,4,500,2,1,1000.0,30.692529877813584
937,4,500,2,2,1000.0,23.14863671146354
938,4,500,2,5,1000.0,21.35737854618194
939,4,500,5,1,1000.0,32.40876753403022
940,4,500,5,2,1000.0,23.07801985056489
941,4,500,5,5,1000.0,22.74626781903618
942,4,500,7,1,1000.0,32.1974841163887
943,4,500,7,2,1000.0,23.835702397138665
944,4,500,7,5,1000.0,23.212340502666315
