,rep,alp,num_cell,error
0,0,0.01,50,169.9769299787474
1,0,0.01,100,173.80583462588362
2,0,0.01,200,173.8818657882414
3,0,0.01,500,171.821800203001
4,0,0.1,50,175.036784705387
5,0,0.1,100,175.69528259176457
6,0,0.1,200,171.28764418369468
7,0,0.1,500,173.12888053412695
8,0,1.0,50,174.26734856248888
9,0,1.0,100,166.91381810683023
10,0,1.0,200,173.08227768896504
11,0,1.0,500,173.3248836722529
12,0,10.0,50,167.60972331580288
13,0,10.0,100,173.68178473864205
14,0,10.0,200,175.27587726210356
15,0,10.0,500,170.27090246134247
16,1,0.01,50,173.52718036376896
17,1,0.01,100,174.66519759242252
18,1,0.01,200,163.84511581063379
19,1,0.01,500,170.8738037997633
20,1,0.1,50,172.40931145097704
21,1,0.1,100,164.24990213086886
22,1,0.1,200,171.11044452341298
23,1,0.1,500,171.17013984629443
24,1,1.0,50,166.80115339829038
25,1,1.0,100,172.2565852877619
26,1,1.0,200,174.40857325544522
27,1,1.0,500,130.2747387255104
28,1,10.0,50,141.4917212242469
29,1,10.0,100,152.26037583691956
30,1,10.0,200,51.18313955786613
31,1,10.0,500,39.08534316083204
32,2,0.01,50,134.01651484052255
33,2,0.01,100,77.68903011365246
34,2,0.01,200,5.827094044204195
35,2,0.01,500,8.05147967767416
36,2,0.1,50,129.32381335237528
37,2,0.1,100,143.50862439240368
38,2,0.1,200,150.87957143032983
39,2,0.1,500,142.62261733329674
40,2,1.0,50,149.35630293027475
41,2,1.0,100,155.73895675135364
42,2,1.0,200,148.3338026209805
43,2,1.0,500,166.35830299386922
44,2,10.0,50,168.40297911557266
45,2,10.0,100,116.19568881847553
46,2,10.0,200,134.03535998011867
47,2,10.0,500,143.21522946251213
48,3,0.01,50,126.03964971388963
49,3,0.01,100,137.66284575004252
50,3,0.01,200,137.47605309653022
51,3,0.01,500,133.241372234753
52,3,0.1,50,151.97786919482718
53,3,0.1,100,150.09343240128797
54,3,0.1,200,94.63539784351308
55,3,0.1,500,86.3744312571724
56,3,1.0,50,94.11270092288288
57,3,1.0,100,81.62445665975365
58,3,1.0,200,17.580784254406854
59,3,1.0,500,30.42180180396947
60,3,10.0,50,74.50745466059084
61,3,10.0,100,14.123095446820432
62,3,10.0,200,21.076758526870304
63,3,10.0,500,7.361681193857827
64,4,0.01,50,11.82467758545661
65,4,0.01,100,14.752500635485497
66,4,0.01,200,9.46404643902385
67,4,0.01,500,16.810500438713895
68,4,0.1,50,23.783116385368842
69,4,0.1,100,8.336070717070484
70,4,0.1,200,10.34280788760963
71,4,0.1,500,12.563396236686959
72,4,1.0,50,77.94849581614773
73,4,1.0,100,91.59385869150836
74,4,1.0,200,90.86978870889929
75,4,1.0,500,74.11095414984212
76,4,10.0,50,83.27296905358907
77,4,10.0,100,71.2665677228811
78,4,10.0,200,67.89845874539421
79,4,10.0,500,72.65231224813151
80,5,0.01,50,48.59811416094251
81,5,0.01,100,42.463455170299085
82,5,0.01,200,43.24392298346671
83,5,0.01,500,49.082588817217044
