,repetition,num_cell,cell_size,sparse_freq,alpha,error
272,1,100,2,5,1.0,27.992748747070827
273,1,100,5,1,1.0,29.298360872806153
274,1,100,5,2,1.0,23.980383548063987
275,1,100,5,5,1.0,23.54087237193588
276,1,100,7,1,1.0,32.05774326357303
277,1,100,7,2,1.0,23.89649173491396
278,1,100,7,5,1.0,23.307683702108324
279,1,200,2,1,1.0,23.68041515844507
280,1,200,2,2,1.0,21.564117620110252
281,1,200,2,5,1.0,20.441454292433775
282,1,200,5,1,1.0,23.150125387725332
283,1,200,5,2,1.0,19.36318883431237
284,1,200,5,5,1.0,22.84658949759169
285,1,200,7,1,1.0,23.19347091834768
286,1,200,7,2,1.0,19.6946054506717
287,1,200,7,5,1.0,23.11221313688113
288,1,500,2,1,1.0,13.685413797726463
289,1,500,2,2,1.0,15.36723621109741
290,1,500,2,5,1.0,19.717470471704793
291,1,500,5,1,1.0,13.412956304999508
292,1,500,5,2,1.0,17.50987374810918
293,1,500,5,5,1.0,22.440233957073804
294,1,500,7,1,1.0,13.137487717941749
295,1,500,7,2,1.0,17.588198587459136
296,1,500,7,5,1.0,22.856343453031723
297,1,100,2,1,10.0,31.007592920215085
298,1,100,2,2,10.0,25.44755947525972
299,1,100,2,5,10.0,24.23866060368822
300,1,100,5,1,10.0,28.574562225937754
301,1,100,5,2,10.0,24.387921816642802
302,1,100,5,5,10.0,24.33934067025635
303,1,100,7,1,10.0,32.86190994094745
304,1,100,7,2,10.0,24.735589973805254
305,1,100,7,5,10.0,24.557845967029742
306,1,200,2,1,10.0,24.32648504582971
307,1,200,2,2,10.0,22.758774687046447
308,1,200,2,5,10.0,22.13136496119712
309,1,200,5,1,10.0,22.792130742501286
310,1,200,5,2,10.0,21.16894626444486
311,1,200,5,5,10.0,23.88148820961731
312,1,200,7,1,10.0,23.305785028554098
313,1,200,7,2,10.0,21.092871343300875
314,1,200,7,5,10.0,24.640644680904735
315,1,500,2,1,10.0,16.02265801187287
316,1,500,2,2,10.0,19.45898437318001
317,1,500,2,5,10.0,21.153742203476664
318,1,500,5,1,10.0,16.183347853530663
319,1,500,5,2,10.0,20.146568155390284
320,1,500,5,5,10.0,23.65503249171549
321,1,500,7,1,10.0,16.13491619082841
322,1,500,7,2,10.0,20.08105216087885
323,1,500,7,5,10.0,24.599960274265165
324,1,100,2,1,100.0,31.31503634532606
325,1,100,2,2,100.0,25.94141917843231
326,1,100,2,5,100.0,26.538563030728806
327,1,100,5,1,100.0,28.52734921537741
328,1,100,5,2,100.0,24.518657722829406
329,1,100,5,5,100.0,26.633856651359988
330,1,100,7,1,100.0,29.131900153730808
331,1,100,7,2,100.0,25.519408383665166
332,1,100,7,5,100.0,27.170744324920406
333,1,200,2,1,100.0,26.064221450162616
334,1,200,2,2,100.0,23.511074597139462
335,1,200,2,5,100.0,24.41073849473719
336,1,200,5,1,100.0,25.203857753232857
337,1,200,5,2,100.0,23.736010865176237
338,1,200,5,5,100.0,25.687996254826945
339,1,200,7,1,100.0,25.93770026574356
