,repetition,num_cell,cell_size,sparse_freq,alpha,error
234,1,500,2,1,0.01,54.27508525605281
235,1,500,2,2,0.01,92.59528379816804
236,1,500,2,5,0.01,69.40388525893489
237,1,500,5,1,0.01,45.88117723868329
238,1,500,5,2,0.01,12.476033587144638
239,1,500,5,5,0.01,20.41302315366784
240,1,500,7,1,0.01,59.233899078088115
241,1,500,7,2,0.01,12.872420171671127
242,1,500,7,5,0.01,18.82065812044842
243,1,100,2,1,0.1,54.28178318249798
244,1,100,2,2,0.1,69.69974197429516
245,1,100,2,5,0.1,182.63677927835553
246,1,100,5,1,0.1,62.585828458219304
247,1,100,5,2,0.1,87.9493633106304
248,1,100,5,5,0.1,308.7100145954124
249,1,100,7,1,0.1,51.83151590055089
250,1,100,7,2,0.1,106.79363371049548
251,1,100,7,5,0.1,225.67216354905622
252,1,200,2,1,0.1,34.97245679083151
253,1,200,2,2,0.1,36.80242503226836
254,1,200,2,5,0.1,26.47845178862392
255,1,200,5,1,0.1,30.259633325277886
256,1,200,5,2,0.1,22.49081169187248
257,1,200,5,5,0.1,21.746422815595007
258,1,200,7,1,0.1,27.46854957986908
259,1,200,7,2,0.1,27.442716508048576
260,1,200,7,5,0.1,21.63056938089204
261,1,500,2,1,0.1,16.9119967470473
262,1,500,2,2,0.1,12.912416260880006
263,1,500,2,5,0.1,17.952844919859867
264,1,500,5,1,0.1,15.326726486408583
265,1,500,5,2,0.1,14.739062372324419
266,1,500,5,5,0.1,21.420605395270222
267,1,500,7,1,0.1,15.172933233002043
268,1,500,7,2,0.1,14.847536182809922
269,1,500,7,5,0.1,21.335061375777023
270,1,100,2,1,1.0,31.238031966750533
271,1,100,2,2,1.0,33.07352634067435
272,1,100,2,5,1.0,28.14970487013741
273,1,100,5,1,1.0,29.441182688219566
274,1,100,5,2,1.0,29.52765747733527
275,1,100,5,5,1.0,23.080329167930582
276,1,100,7,1,1.0,32.98232548037451
277,1,100,7,2,1.0,23.84772356623686
278,1,100,7,5,1.0,23.372442162453865
279,1,200,2,1,1.0,24.62784362760181
280,1,200,2,2,1.0,21.408698636864376
281,1,200,2,5,1.0,20.860254197262567
282,1,200,5,1,1.0,23.216232129437905
283,1,200,5,2,1.0,19.608768463313428
284,1,200,5,5,1.0,22.495204772656738
285,1,200,7,1,1.0,22.406494020091333
286,1,200,7,2,1.0,19.97363051873701
287,1,200,7,5,1.0,23.0773007126861
288,1,500,2,1,1.0,13.847553630048598
289,1,500,2,2,1.0,15.6911355852213
290,1,500,2,5,1.0,19.720693084282175
291,1,500,5,1,1.0,13.073958488601411
292,1,500,5,2,1.0,17.57818775771737
293,1,500,5,5,1.0,22.419410307644007
294,1,500,7,1,1.0,13.667159145823655
295,1,500,7,2,1.0,17.603632780233646
296,1,500,7,5,1.0,22.817117753449967
297,1,100,2,1,10.0,32.35406456988437
298,1,100,2,2,10.0,26.510176012524557
299,1,100,2,5,10.0,23.474458103725976
300,1,100,5,1,10.0,27.838698483413143
301,1,100,5,2,10.0,23.859875301988755
302,1,100,5,5,10.0,24.444319707978057
303,1,100,7,1,10.0,29.434078236969167
304,1,100,7,2,10.0,23.288420241040455
305,1,100,7,5,10.0,24.732069670770336
306,1,200,2,1,10.0,23.71883481902893
307,1,200,2,2,10.0,21.296110894125782
308,1,200,2,5,10.0,22.437688374374527
309,1,200,5,1,10.0,23.445309556967054
310,1,200,5,2,10.0,20.412054545092175
311,1,200,5,5,10.0,23.95879725549266
312,1,200,7,1,10.0,21.384780482134406
313,1,200,7,2,10.0,20.66425404391911
314,1,200,7,5,10.0,24.50428646231163
315,1,500,2,1,10.0,16.5767703864987
316,1,500,2,2,10.0,19.13849684615111
317,1,500,2,5,10.0,21.102543765378513
318,1,500,5,1,10.0,16.473515320500283
319,1,500,5,2,10.0,19.82991281728901
320,1,500,5,5,10.0,23.693814796019748
321,1,500,7,1,10.0,17.551169497237385
322,1,500,7,2,10.0,20.064375521137865
323,1,500,7,5,10.0,24.420298255652693
324,1,100,2,1,100.0,28.107129402695772
325,1,100,2,2,100.0,26.14838004192691
326,1,100,2,5,100.0,27.03922874001392
327,1,100,5,1,100.0,28.02198592161081
328,1,100,5,2,100.0,24.395822457422284
329,1,100,5,5,100.0,25.940508676968037
330,1,100,7,1,100.0,29.669224784429343
331,1,100,7,2,100.0,24.722949245079064
332,1,100,7,5,100.0,27.20053235263619
333,1,200,2,1,100.0,25.78028214984553
334,1,200,2,2,100.0,23.18330906440166
335,1,200,2,5,100.0,25.32888054321634
336,1,200,5,1,100.0,24.873116220461394
337,1,200,5,2,100.0,23.511178579247566
338,1,200,5,5,100.0,25.458495961117897
339,1,200,7,1,100.0,25.564262367943442
340,1,200,7,2,100.0,24.060223688893604
341,1,200,7,5,100.0,26.643643789696778
342,1,500,2,1,100.0,22.285331323052425
343,1,500,2,2,100.0,22.719303906122494
344,1,500,2,5,100.0,23.735104480835325
345,1,500,5,1,100.0,23.30980073492076
346,1,500,5,2,100.0,22.575210538457963
347,1,500,5,5,100.0,25.48914060940097
348,1,500,7,1,100.0,23.09713275660091
349,1,500,7,2,100.0,23.167941729946868
350,1,500,7,5,100.0,26.39033384055354
351,1,100,2,1,1000.0,37.48362894483903
352,1,100,2,2,1000.0,32.427731940471304
353,1,100,2,5,1000.0,29.873274173431874
354,1,100,5,1,1000.0,42.32778703190936
355,1,100,5,2,1000.0,30.31135434657134
356,1,100,5,5,1000.0,29.17125275107559
357,1,100,7,1,1000.0,44.24056971329485
358,1,100,7,2,1000.0,33.20003510704479
359,1,100,7,5,1000.0,31.126784081094215
360,1,200,2,1,1000.0,38.26283828559926
361,1,200,2,2,1000.0,32.230499345202226
362,1,200,2,5,1000.0,28.375048052931813
363,1,200,5,1,1000.0,38.731632872716965
364,1,200,5,2,1000.0,31.596372525655752
365,1,200,5,5,1000.0,29.38952726652554
366,1,200,7,1,1000.0,39.581107479275744
367,1,200,7,2,1000.0,30.423568926032452
368,1,200,7,5,1000.0,30.363577331514573
369,1,500,2,1,1000.0,37.03281949851368
370,1,500,2,2,1000.0,30.50573481959886
371,1,500,2,5,1000.0,28.694600795015713
372,1,500,5,1,1000.0,38.0746576586941
373,1,500,5,2,1000.0,29.406968748659267
374,1,500,5,5,1000.0,29.23853905024779
375,1,500,7,1,1000.0,39.14218803579896
376,1,500,7,2,1000.0,29.61416835990793
377,1,500,7,5,1000.0,29.9528221107061
378,2,100,2,1,0.001,110.47616858211464
379,2,100,2,2,0.001,1460.8103168775863
380,2,100,2,5,0.001,4512.409023331301
381,2,100,5,1,0.001,159.0577648880772
382,2,100,5,2,0.001,2660.0433449144957
383,2,100,5,5,0.001,9843.935039682907
384,2,100,7,1,0.001,130.93919071544195
385,2,100,7,2,0.001,1508.1168385871529
386,2,100,7,5,0.001,3641.0193651029895
387,2,200,2,1,0.001,114.06471506713957
388,2,200,2,2,0.001,1011.4154326459218
389,2,200,2,5,0.001,2831.2212173467583
390,2,200,5,1,0.001,120.583031363173
391,2,200,5,2,0.001,2145.516327136044
392,2,200,5,5,0.001,7834.881478623874
393,2,200,7,1,0.001,135.26632973088692
394,2,200,7,2,0.001,1505.082617237337
395,2,200,7,5,0.001,7860.842643136972
396,2,500,2,1,0.001,109.62134884725398
397,2,500,2,2,0.001,900.9759097276041
398,2,500,2,5,0.001,2208.0078172140074
399,2,500,5,1,0.001,131.8297671585939
400,2,500,5,2,0.001,1600.9448850368328
401,2,500,5,5,0.001,5760.513042275082
402,2,500,7,1,0.001,159.17718513859384
403,2,500,7,2,0.001,1379.334639612905
404,2,500,7,5,0.001,4857.8300204359075
405,2,100,2,1,0.01,84.14721680250632
406,2,100,2,2,0.01,319.08380931824587
407,2,100,2,5,0.01,693.6795404460397
408,2,100,5,1,0.01,107.73982310437535
409,2,100,5,2,0.01,461.46025246534487
410,2,100,5,5,0.01,1879.0620209667795
411,2,100,7,1,0.01,111.47576851361501
412,2,100,7,2,0.01,361.91395449559144
413,2,100,7,5,0.01,2420.369492163192
414,2,200,2,1,0.01,80.07502402330289
415,2,200,2,2,0.01,280.31985340527876
416,2,200,2,5,0.01,642.0029308193754
417,2,200,5,1,0.01,98.1568747688152
418,2,200,5,2,0.01,498.86760908996035
419,2,200,5,5,0.01,377.0587135462071
420,2,200,7,1,0.01,81.91915290395544
421,2,200,7,2,0.01,442.5823656728844
422,2,200,7,5,0.01,905.6836338748358
423,2,500,2,1,0.01,51.33078948995027
424,2,500,2,2,0.01,55.193315711265804
425,2,500,2,5,0.01,97.46466180576198
426,2,500,5,1,0.01,43.44643304200837
427,2,500,5,2,0.01,12.825410576162293
428,2,500,5,5,0.01,20.407578152854747
429,2,500,7,1,0.01,58.499792051378414
430,2,500,7,2,0.01,12.618778621560157
431,2,500,7,5,0.01,18.77286278623079
432,2,100,2,1,0.1,58.64878443992892
433,2,100,2,2,0.1,86.0292711619404
434,2,100,2,5,0.1,121.35812713287224
435,2,100,5,1,0.1,47.01654519761564
436,2,100,5,2,0.1,72.98737377097261
437,2,100,5,5,0.1,39.805670539565206
438,2,100,7,1,0.1,75.77216850294688
439,2,100,7,2,0.1,109.06194451066226
440,2,100,7,5,0.1,22.807076288340138
441,2,200,2,1,0.1,31.31671447860332
442,2,200,2,2,0.1,28.3954457236772
443,2,200,2,5,0.1,22.005012538970103
444,2,200,5,1,0.1,33.48309495769068
445,2,200,5,2,0.1,31.894461469546506
446,2,200,5,5,0.1,21.514289828454366
447,2,200,7,1,0.1,32.03613763684678
448,2,200,7,2,0.1,41.91162333166865
449,2,200,7,5,0.1,21.665490234989775
450,2,500,2,1,0.1,15.49063403900736
451,2,500,2,2,0.1,13.121411277452543
452,2,500,2,5,0.1,18.23556272580404
453,2,500,5,1,0.1,14.76625298201022
454,2,500,5,2,0.1,14.69440082329494
455,2,500,5,5,0.1,21.361591937839307
456,2,500,7,1,0.1,14.970748264077951
457,2,500,7,2,0.1,14.813126147703924
458,2,500,7,5,0.1,21.444096334097473
459,2,100,2,1,1.0,29.25829462419605
460,2,100,2,2,1.0,24.80187681303232
461,2,100,2,5,1.0,24.528257901985207
462,2,100,5,1,1.0,33.97384234192504
463,2,100,5,2,1.0,28.969834175416715
464,2,100,5,5,1.0,22.86573049897836
465,2,100,7,1,1.0,34.74507217772272
466,2,100,7,2,1.0,27.648125838854718
467,2,100,7,5,1.0,23.48118306597729
468,2,200,2,1,1.0,23.0003932307097
469,2,200,2,2,1.0,20.358573755132678
470,2,200,2,5,1.0,21.567618665443504
471,2,200,5,1,1.0,24.52711858008621
472,2,200,5,2,1.0,19.566901626547104
473,2,200,5,5,1.0,22.665757613768058
474,2,200,7,1,1.0,23.847010653860416
475,2,200,7,2,1.0,19.893751735804788
476,2,200,7,5,1.0,23.05424499005296
477,2,500,2,1,1.0,13.874860553931944
478,2,500,2,2,1.0,15.770548917531254
479,2,500,2,5,1.0,19.816797853018976
480,2,500,5,1,1.0,13.924395298367221
481,2,500,5,2,1.0,17.458333991132427
482,2,500,5,5,1.0,22.437419043833028
483,2,500,7,1,1.0,13.457571931927568
484,2,500,7,2,1.0,17.83116978795763
485,2,500,7,5,1.0,22.735057318245094
486,2,100,2,1,10.0,31.76656685738707
487,2,100,2,2,10.0,24.66528064752668
488,2,100,2,5,10.0,24.681749538366837
489,2,100,5,1,10.0,29.086659607825872
490,2,100,5,2,10.0,25.114831495055633
491,2,100,5,5,10.0,24.486392567826314
492,2,100,7,1,10.0,31.94255572007707
493,2,100,7,2,10.0,23.944146328258935
494,2,100,7,5,10.0,24.537369659415713
495,2,200,2,1,10.0,23.524433673628565
496,2,200,2,2,10.0,20.468667323806365
497,2,200,2,5,10.0,22.211975084360834
498,2,200,5,1,10.0,23.56787678766168
499,2,200,5,2,10.0,20.665947869544613
500,2,200,5,5,10.0,24.056912287899845
501,2,200,7,1,10.0,22.031981115035293
502,2,200,7,2,10.0,21.06105542706405
503,2,200,7,5,10.0,24.5758162922363
504,2,500,2,1,10.0,16.490043254146478
505,2,500,2,2,10.0,19.362405930470747
506,2,500,2,5,10.0,21.213338448905798
507,2,500,5,1,10.0,16.915289393690543
508,2,500,5,2,10.0,19.86728528205128
509,2,500,5,5,10.0,23.703782554356184
510,2,500,7,1,10.0,16.175437892870733
511,2,500,7,2,10.0,20.171465964438973
512,2,500,7,5,10.0,24.359533455722268
513,2,100,2,1,100.0,30.850238083431005
514,2,100,2,2,100.0,26.91736461342189
515,2,100,2,5,100.0,25.470789958167366
516,2,100,5,1,100.0,29.459515598640216
517,2,100,5,2,100.0,25.90314176291058
518,2,100,5,5,100.0,26.21956296398957
519,2,100,7,1,100.0,29.602267464710508
520,2,100,7,2,100.0,24.386084523311442
521,2,100,7,5,100.0,27.24890586697521
522,2,200,2,1,100.0,25.17088668946577
523,2,200,2,2,100.0,23.899747362189988
524,2,200,2,5,100.0,24.53028350666141
525,2,200,5,1,100.0,25.70807624121708
526,2,200,5,2,100.0,23.141592796146977
527,2,200,5,5,100.0,25.550589748869278
528,2,200,7,1,100.0,25.207272344775387
529,2,200,7,2,100.0,23.867625949532204
530,2,200,7,5,100.0,26.427574931441985
531,2,500,2,1,100.0,23.582685207557937
532,2,500,2,2,100.0,22.309430658938968
533,2,500,2,5,100.0,23.52727726320879
534,2,500,5,1,100.0,23.09078605775636
535,2,500,5,2,100.0,22.64543037783866
536,2,500,5,5,100.0,25.705145782061162
537,2,500,7,1,100.0,23.486207164678238
538,2,500,7,2,100.0,22.87351321961446
539,2,500,7,5,100.0,26.514444439943784
540,2,100,2,1,1000.0,37.91804242031541
541,2,100,2,2,1000.0,30.967325962000707
542,2,100,2,5,1000.0,29.762413592230853
543,2,100,5,1,1000.0,41.39479486119687
544,2,100,5,2,1000.0,32.99961791544946
545,2,100,5,5,1000.0,30.595003924324555
546,2,100,7,1,1000.0,41.877086407982844
547,2,100,7,2,1000.0,30.00488727979782
548,2,100,7,5,1000.0,30.869743793906004
549,2,200,2,1,1000.0,37.285560258128164
550,2,200,2,2,1000.0,32.07197937704786
551,2,200,2,5,1000.0,29.40674098219289
552,2,200,5,1,1000.0,38.63445575755669
553,2,200,5,2,1000.0,30.119244911939763
554,2,200,5,5,1000.0,29.603114580125872
555,2,200,7,1,1000.0,39.78782187350873
556,2,200,7,2,1000.0,30.918581659741594
557,2,200,7,5,1000.0,30.02292146162866
558,2,500,2,1,1000.0,36.254111374453984
559,2,500,2,2,1000.0,29.569820552407474
560,2,500,2,5,1000.0,28.6438761145006
561,2,500,5,1,1000.0,38.03908351136875
562,2,500,5,2,1000.0,29.756213467653048
563,2,500,5,5,1000.0,29.070603239049834
564,2,500,7,1,1000.0,38.82428623377637
565,2,500,7,2,1000.0,29.52662470473845
566,2,500,7,5,1000.0,29.9207224042593
567,3,100,2,1,0.001,103.98649695190963
568,3,100,2,2,0.001,1341.512116714242
569,3,100,2,5,0.001,2734.559291082687
570,3,100,5,1,0.001,130.83655501629764
571,3,100,5,2,0.001,2962.680671197782
572,3,100,5,5,0.001,5185.984465646705
573,3,100,7,1,0.001,126.44297497023202
574,3,100,7,2,0.001,1206.0866655728455
575,3,100,7,5,0.001,6072.4102107389435
576,3,200,2,1,0.001,117.66893636077884
577,3,200,2,2,0.001,1114.4737812715853
578,3,200,2,5,0.001,2164.6729734103606
579,3,200,5,1,0.001,122.09324684618544
580,3,200,5,2,0.001,2471.0169879583045
581,3,200,5,5,0.001,6754.781544263121
582,3,200,7,1,0.001,125.04386246305762
583,3,200,7,2,0.001,1865.9245053667728
584,3,200,7,5,0.001,6879.749598743703
585,3,500,2,1,0.001,141.25105068215194
586,3,500,2,2,0.001,1002.7394010333966
587,3,500,2,5,0.001,1785.817771306764
588,3,500,5,1,0.001,132.84125661868225
589,3,500,5,2,0.001,1513.353717520253
590,3,500,5,5,0.001,3200.796806869875
591,3,500,7,1,0.001,164.42959968786897
592,3,500,7,2,0.001,1571.8283497545215
593,3,500,7,5,0.001,6384.057249837266
594,3,100,2,1,0.01,101.27459699755607
595,3,100,2,2,0.01,617.8665792104977
596,3,100,2,5,0.01,1115.5169295253531
597,3,100,5,1,0.01,131.2119430643365
598,3,100,5,2,0.01,310.90368650460675
599,3,100,5,5,0.01,2018.9298490900069
600,3,100,7,1,0.01,116.44059238497697
601,3,100,7,2,0.01,659.5664748175251
602,3,100,7,5,0.01,2409.240894064075
603,3,200,2,1,0.01,102.59311159515693
604,3,200,2,2,0.01,616.6967829908699
605,3,200,2,5,0.01,707.5153898702362
606,3,200,5,1,0.01,95.91828859288793
607,3,200,5,2,0.01,288.3563135179699
608,3,200,5,5,0.01,864.0274516114794
609,3,200,7,1,0.01,77.17293081400376
610,3,200,7,2,0.01,311.2197636434465
611,3,200,7,5,0.01,1469.5776309107246
612,3,500,2,1,0.01,53.06640851505199
613,3,500,2,2,0.01,37.26191737147133
614,3,500,2,5,0.01,35.953292704912336
615,3,500,5,1,0.01,60.08970716874957
616,3,500,5,2,0.01,12.463638561400426
617,3,500,5,5,0.01,20.360739710205408
618,3,500,7,1,0.01,61.09018119861232
619,3,500,7,2,0.01,12.953567629475751
620,3,500,7,5,0.01,18.980816841134768
621,3,100,2,1,0.1,51.367199751798196
622,3,100,2,2,0.1,56.74753247787844
623,3,100,2,5,0.1,251.9172123714842
624,3,100,5,1,0.1,55.59414413923875
625,3,100,5,2,0.1,110.22352307549873
626,3,100,5,5,0.1,26.889305803536036
