,repetition,num_cell,cell_size,sparse_freq,alpha,error
767,4,200,2,5,0.001,2874.646110477968
768,4,200,5,1,0.001,137.10758021947768
769,4,200,5,2,0.001,1690.020246465916
770,4,200,5,5,0.001,5829.35300340965
771,4,200,7,1,0.001,128.17397469173878
772,4,200,7,2,0.001,1167.8808233840005
773,4,200,7,5,0.001,5812.775944415139
774,4,500,2,1,0.001,119.82538060835446
775,4,500,2,2,0.001,938.708193599679
776,4,500,2,5,0.001,1610.5140689528182
777,4,500,5,1,0.001,156.07894849993622
778,4,500,5,2,0.001,1826.8163295936988
779,4,500,5,5,0.001,4381.057490725145
780,4,500,7,1,0.001,124.42581371680157
781,4,500,7,2,0.001,1817.9008603988048
782,4,500,7,5,0.001,5316.529962462889
783,4,100,2,1,0.01,105.93349499511001
784,4,100,2,2,0.01,339.60033551421725
785,4,100,2,5,0.01,901.8447837103312
786,4,100,5,1,0.01,111.08822662101099
787,4,100,5,2,0.01,332.18499636168985
788,4,100,5,5,0.01,1140.2967866608928
789,4,100,7,1,0.01,109.33735603132043
790,4,100,7,2,0.01,525.8809140840807
791,4,100,7,5,0.01,2063.9148630235914
792,4,200,2,1,0.01,76.38896181972129
793,4,200,2,2,0.01,484.28115131109803
794,4,200,2,5,0.01,878.2082439038475
795,4,200,5,1,0.01,90.23608067763986
796,4,200,5,2,0.01,455.9416355297819
797,4,200,5,5,0.01,414.86674078278526
798,4,200,7,1,0.01,78.01756679583865
799,4,200,7,2,0.01,369.68300066605855
800,4,200,7,5,0.01,1424.5067755602004
801,4,500,2,1,0.01,49.54920369928772
802,4,500,2,2,0.01,20.367873548157075
803,4,500,2,5,0.01,26.108939145207408
804,4,500,5,1,0.01,67.97801374893852
805,4,500,5,2,0.01,12.886497555703556
806,4,500,5,5,0.01,20.549885046523045
807,4,500,7,1,0.01,42.24537709910878
808,4,500,7,2,0.01,12.897398407150002
809,4,500,7,5,0.01,18.827958212813364
810,4,100,2,1,0.1,48.549502900963326
811,4,100,2,2,0.1,89.2328608420941
812,4,100,2,5,0.1,144.7276137982901
813,4,100,5,1,0.1,58.669567517470924
814,4,100,5,2,0.1,68.95790676009469
815,4,100,5,5,0.1,114.37606855519638
816,4,100,7,1,0.1,52.78097848299003
817,4,100,7,2,0.1,102.30682642136904
818,4,100,7,5,0.1,430.4751803176688
819,4,200,2,1,0.1,42.39939588957815
820,4,200,2,2,0.1,51.909485698358125
821,4,200,2,5,0.1,99.28137218690365
822,4,200,5,1,0.1,32.9875371428099
823,4,200,5,2,0.1,21.82017314429367
824,4,200,5,5,0.1,21.730523063024737
825,4,200,7,1,0.1,33.77653646179921
826,4,200,7,2,0.1,22.97979536977346
827,4,200,7,5,0.1,22.054029123236088
828,4,500,2,1,0.1,15.17928128887789
829,4,500,2,2,0.1,13.296864392731305
830,4,500,2,5,0.1,18.266681779666282
831,4,500,5,1,0.1,15.012511906058732
832,4,500,5,2,0.1,14.297404330348703
833,4,500,5,5,0.1,21.378399668627985
834,4,500,7,1,0.1,12.618524972650027
835,4,500,7,2,0.1,14.650275235574037
836,4,500,7,5,0.1,21.21395546090951
837,4,100,2,1,1.0,33.26126706128218
838,4,100,2,2,1.0,31.92787036997275
839,4,100,2,5,1.0,42.66121808717815
840,4,100,5,1,1.0,28.499446885270164
841,4,100,5,2,1.0,24.64583340723446
842,4,100,5,5,1.0,23.97238238223497
843,4,100,7,1,1.0,30.731969240940607
844,4,100,7,2,1.0,24.108955711383754
845,4,100,7,5,1.0,23.537465774703087
846,4,200,2,1,1.0,22.90495352799678
847,4,200,2,2,1.0,22.56098255930351
848,4,200,2,5,1.0,20.874316119107515
849,4,200,5,1,1.0,22.34182609726888
850,4,200,5,2,1.0,19.564146496891574
851,4,200,5,5,1.0,22.902998655272693
852,4,200,7,1,1.0,23.61445327927235
853,4,200,7,2,1.0,19.360708366318534
854,4,200,7,5,1.0,22.93611363884403
855,4,500,2,1,1.0,15.712098727144507
856,4,500,2,2,1.0,15.883421104553907
857,4,500,2,5,1.0,19.59895464937752
858,4,500,5,1,1.0,12.706774301473244
859,4,500,5,2,1.0,17.326676071843554
860,4,500,5,5,1.0,22.42178138405328
861,4,500,7,1,1.0,13.580029077492396
862,4,500,7,2,1.0,17.70684388268435
863,4,500,7,5,1.0,22.829455970325043
864,4,100,2,1,10.0,31.558344479132916
865,4,100,2,2,10.0,25.928872172853
866,4,100,2,5,10.0,25.76227767547149
867,4,100,5,1,10.0,28.45126744881203
868,4,100,5,2,10.0,23.45665349971306
869,4,100,5,5,10.0,24.362827329769434
870,4,100,7,1,10.0,29.5339632661014
871,4,100,7,2,10.0,23.786553241016865
872,4,100,7,5,10.0,24.826782835586677
873,4,200,2,1,10.0,23.10607698259931
874,4,200,2,2,10.0,21.812013063214515
875,4,200,2,5,10.0,21.66926730331044
876,4,200,5,1,10.0,23.558168472207203
877,4,200,5,2,10.0,20.668869145017826
878,4,200,5,5,10.0,23.912555416330015
879,4,200,7,1,10.0,21.840677786221406
880,4,200,7,2,10.0,20.921260576731516
881,4,200,7,5,10.0,24.54824822372117
882,4,500,2,1,10.0,16.163881458681935
883,4,500,2,2,10.0,19.124728671268933
884,4,500,2,5,10.0,20.93593614277851
885,4,500,5,1,10.0,16.75695447795123
886,4,500,5,2,10.0,19.746953662329716
887,4,500,5,5,10.0,23.67621085700499
888,4,500,7,1,10.0,16.27854715524678
889,4,500,7,2,10.0,19.976034086471
890,4,500,7,5,10.0,24.371641158963175
891,4,100,2,1,100.0,31.247381311365924
892,4,100,2,2,100.0,26.18103116608429
893,4,100,2,5,100.0,26.308916907426052
894,4,100,5,1,100.0,28.446350110981154
895,4,100,5,2,100.0,25.841307964814025
896,4,100,5,5,100.0,26.729646673093832
897,4,100,7,1,100.0,30.132427419257723
898,4,100,7,2,100.0,24.61721446635527
899,4,100,7,5,100.0,26.97386969195808
900,4,200,2,1,100.0,25.061082126563697
901,4,200,2,2,100.0,23.883550296975347
902,4,200,2,5,100.0,24.425768225352545
903,4,200,5,1,100.0,25.303186600763567
904,4,200,5,2,100.0,23.928317186721493
905,4,200,5,5,100.0,25.691770649606173
906,4,200,7,1,100.0,25.09816604196559
907,4,200,7,2,100.0,23.361138058210592
908,4,200,7,5,100.0,26.57765658385756
909,4,500,2,1,100.0,23.15459418277521
910,4,500,2,2,100.0,22.87988320043871
911,4,500,2,5,100.0,23.70381013114587
912,4,500,5,1,100.0,23.587421246473255
913,4,500,5,2,100.0,22.95726169943271
914,4,500,5,5,100.0,25.515106402152604
915,4,500,7,1,100.0,23.579231599445887
916,4,500,7,2,100.0,23.00262996507754
917,4,500,7,5,100.0,26.007645160147508
918,4,100,2,1,1000.0,36.80034624495419
919,4,100,2,2,1000.0,33.205503734151975
920,4,100,2,5,1000.0,31.587138644321517
921,4,100,5,1,1000.0,36.80058143762916
922,4,100,5,2,1000.0,29.851554605398213
923,4,100,5,5,1000.0,30.29012614569059
924,4,100,7,1,1000.0,39.01102287717708
925,4,100,7,2,1000.0,31.08472016008199
926,4,100,7,5,1000.0,30.566298113503937
927,4,200,2,1,1000.0,37.20982215534593
928,4,200,2,2,1000.0,30.317500138108286
929,4,200,2,5,1000.0,28.51966678786837
930,4,200,5,1,1000.0,39.60586915210693
931,4,200,5,2,1000.0,30.318686118615933
932,4,200,5,5,1000.0,29.5571156713801
933,4,200,7,1,1000.0,40.38225936798845
934,4,200,7,2,1000.0,30.48060461197935
935,4,200,7,5,1000.0,30.429649572015613
936,4,500,2,1,1000.0,36.91207301610346
937,4,500,2,2,1000.0,29.555572816619776
938,4,500,2,5,1000.0,28.943381143817536
939,4,500,5,1,1000.0,37.10472331779444
940,4,500,5,2,1000.0,28.747583151893462
941,4,500,5,5,1000.0,29.195428408169747
942,4,500,7,1,1000.0,38.030411770659434
943,4,500,7,2,1000.0,29.493615692969644
944,4,500,7,5,1000.0,29.85413897011624
945,5,100,2,1,0.001,98.78645407469979
946,5,100,2,2,0.001,1183.9936225560562
947,5,100,2,5,0.001,2493.2551670425964
948,5,100,5,1,0.001,139.51302058154963
949,5,100,5,2,0.001,2893.3315642693988
950,5,100,5,5,0.001,5356.015690800114
951,5,100,7,1,0.001,107.75103942154509
952,5,100,7,2,0.001,1584.687706446708
953,5,100,7,5,0.001,5009.522604932429
954,5,200,2,1,0.001,127.31934562518258
955,5,200,2,2,0.001,1072.1073384548697
956,5,200,2,5,0.001,2106.3138782962524
957,5,200,5,1,0.001,108.85007048551458
958,5,200,5,2,0.001,2665.979853171216
959,5,200,5,5,0.001,8568.833750039692
960,5,200,7,1,0.001,118.21774241411775
961,5,200,7,2,0.001,1946.236723754146
962,5,200,7,5,0.001,6734.578157366
963,5,500,2,1,0.001,108.64282475609444
964,5,500,2,2,0.001,907.2068131430352
965,5,500,2,5,0.001,1807.7291807672345
966,5,500,5,1,0.001,158.26463676157516
967,5,500,5,2,0.001,1511.655367710095
968,5,500,5,5,0.001,3664.8940917886234
969,5,500,7,1,0.001,138.0003773388947
970,5,500,7,2,0.001,2004.3431667061295
971,5,500,7,5,0.001,8437.551149619805
972,5,100,2,1,0.01,94.7869226376881
973,5,100,2,2,0.01,345.8090012389737
974,5,100,2,5,0.01,1206.1263652980708
975,5,100,5,1,0.01,94.22504659893814
976,5,100,5,2,0.01,598.2715656625619
977,5,100,5,5,0.01,2474.681525370676
978,5,100,7,1,0.01,117.80178308968864
979,5,100,7,2,0.01,667.6013313611943
980,5,100,7,5,0.01,2555.210604693229
981,5,200,2,1,0.01,79.7586387158571
982,5,200,2,2,0.01,294.17734400429407
983,5,200,2,5,0.01,479.39333241827643
984,5,200,5,1,0.01,90.81524647726201
985,5,200,5,2,0.01,365.46654401287094
986,5,200,5,5,0.01,441.5954917142922
987,5,200,7,1,0.01,86.08512042627835
988,5,200,7,2,0.01,309.52900756183215
989,5,200,7,5,0.01,1865.8680813293788
990,5,500,2,1,0.01,55.295013722435606
991,5,500,2,2,0.01,27.641232217328078
992,5,500,2,5,0.01,15.442886893359134
993,5,500,5,1,0.01,54.00046057341243
994,5,500,5,2,0.01,12.60580924248703
995,5,500,5,5,0.01,20.34490499588073
996,5,500,7,1,0.01,50.7401688111244
997,5,500,7,2,0.01,12.978659220232599
998,5,500,7,5,0.01,19.167623528578993
999,5,100,2,1,0.1,61.32534984109023
1000,5,100,2,2,0.1,82.90957160887156
1001,5,100,2,5,0.1,240.35737804935923
1002,5,100,5,1,0.1,46.2522590886722
1003,5,100,5,2,0.1,54.88964092818966
1004,5,100,5,5,0.1,183.18113954315535
1005,5,100,7,1,0.1,45.11273210617027
1006,5,100,7,2,0.1,118.45333835918886
1007,5,100,7,5,0.1,360.3879491410545
1008,5,200,2,1,0.1,42.81579189970723
1009,5,200,2,2,0.1,39.86903906073519
1010,5,200,2,5,0.1,28.31779006754064
1011,5,200,5,1,0.1,32.967418865852814
1012,5,200,5,2,0.1,27.23746062444711
1013,5,200,5,5,0.1,21.508438082237017
1014,5,200,7,1,0.1,27.283503322591628
1015,5,200,7,2,0.1,21.159171831350495
1016,5,200,7,5,0.1,21.922284089478826
1017,5,500,2,1,0.1,18.35739179968476
1018,5,500,2,2,0.1,13.558690519615384
1019,5,500,2,5,0.1,17.903616602183387
1020,5,500,5,1,0.1,14.776890400008252
1021,5,500,5,2,0.1,14.567826747814406
1022,5,500,5,5,0.1,21.371019276556567
1023,5,500,7,1,0.1,12.950701998726226
1024,5,500,7,2,0.1,14.9479595189536
1025,5,500,7,5,0.1,21.278167750245178
1026,5,100,2,1,1.0,35.86209928414018
1027,5,100,2,2,1.0,26.665994383436654
1028,5,100,2,5,1.0,26.138934745017863
1029,5,100,5,1,1.0,29.825789066126692
1030,5,100,5,2,1.0,24.7854424466939
1031,5,100,5,5,1.0,23.269331230138963
1032,5,100,7,1,1.0,29.143132157728694
1033,5,100,7,2,1.0,25.234632071891422
1034,5,100,7,5,1.0,23.41878880379932
1035,5,200,2,1,1.0,22.58424692793812
1036,5,200,2,2,1.0,21.57375777417187
1037,5,200,2,5,1.0,21.106830228571496
1038,5,200,5,1,1.0,22.08686719355149
1039,5,200,5,2,1.0,19.653274667517298
1040,5,200,5,5,1.0,22.576639819620258
1041,5,200,7,1,1.0,24.167264370472594
1042,5,200,7,2,1.0,19.68931789580683
1043,5,200,7,5,1.0,22.939623022086618
