,classical_samp,alpha,repetition,error
256,50,0.01,9,61.24562090984927
257,100,0.01,9,52.9209175477853
258,200,0.01,9,43.286390191525925
259,500,0.01,9,29.933212912619048
260,50,0.1,9,56.80335410682299
261,100,0.1,9,49.8559873584442
262,200,0.1,9,37.750232204700744
263,500,0.1,9,24.52444048982357
264,50,1.0,9,49.52182450614251
265,100,1.0,9,36.63675327868871
266,200,1.0,9,30.414507769284935
267,500,1.0,9,23.323806047024316
268,50,10.0,9,49.20258607542594
269,100,10.0,9,36.05128815002464
270,200,10.0,9,31.682515968821523
271,500,10.0,9,24.65666740056511
272,50,100.0,9,51.89469188866765
273,100,100.0,9,37.16284505289121
274,200,100.0,9,31.952110697877902
275,500,100.0,9,29.827393794346737
276,50,1000.0,9,63.22411237166706
277,100,1000.0,9,57.48559711405688
278,200,1000.0,9,65.36371045819503
279,500,1000.0,9,63.50481378476079
280,50,0.001,10,64.73321101788407
281,100,0.001,10,50.784278374470155
282,200,0.001,10,44.25622584031978
283,500,0.001,10,33.81053046006964
284,50,0.01,10,63.404390977151465
285,100,0.01,10,53.013646162461406
286,200,0.01,10,42.89931485368017
287,500,0.01,10,30.89252561936252
288,50,0.1,10,61.51595833368826
289,100,0.1,10,47.77480368143878
290,200,0.1,10,38.179247684814186
291,500,0.1,10,23.972921627849797
292,50,1.0,10,42.39661933180483
293,100,1.0,10,41.93106706926517
294,200,1.0,10,30.48139540350653
295,500,1.0,10,21.908100587344983
296,50,10.0,10,56.32606202712193
297,100,10.0,10,40.5072775562917
298,200,10.0,10,32.725738565059544
299,500,10.0,10,23.368589060950686
300,50,100.0,10,51.827250073279366
301,100,100.0,10,37.724896272222956
302,200,100.0,10,31.929484785216378
303,500,100.0,10,29.878991616106195
304,50,1000.0,10,63.070848581105516
305,100,1000.0,10,62.211378225411394
306,200,1000.0,10,58.21273208568284
307,500,1000.0,10,63.077530143332055
308,50,0.001,11,74.45777561943561
309,100,0.001,11,55.107048958570104
310,200,0.001,11,42.972778985620195
311,500,0.001,11,32.897214190975426
312,50,0.01,11,55.97574177999676
313,100,0.01,11,49.052351168965735
314,200,0.01,11,43.93477591875301
315,500,0.01,11,28.04562257314515
316,50,0.1,11,56.74134712749916
317,100,0.1,11,40.6844456565776
318,200,0.1,11,36.90033480022281
319,500,0.1,11,24.709322882910563
320,50,1.0,11,41.567527583259995
321,100,1.0,11,33.79877139252745
322,200,1.0,11,30.396799997476123
323,500,1.0,11,22.681325747614313
324,50,10.0,11,47.02964988541054
325,100,10.0,11,39.60523165051911
326,200,10.0,11,32.52050707087962
327,500,10.0,11,23.60827061139914
328,50,100.0,11,49.936181656430385
329,100,100.0,11,41.73220509225999
330,200,100.0,11,32.26897491585184
331,500,100.0,11,29.589006731694152
332,50,1000.0,11,68.27907493569367
333,100,1000.0,11,61.61199640883584
334,200,1000.0,11,61.55015767358501
335,500,1000.0,11,62.03109975559223
336,50,0.001,12,68.46429288068025
337,100,0.001,12,51.612583552975295
338,200,0.001,12,42.43835569737892
339,500,0.001,12,28.64797419102579
340,50,0.01,12,63.71012282799025
341,100,0.01,12,52.64329264063273
342,200,0.01,12,43.7135018365034
343,500,0.01,12,26.494238808467376
344,50,0.1,12,66.093193011235
345,100,0.1,12,46.385364192442026
346,200,0.1,12,37.18444195702825
347,500,0.1,12,28.01670750552736
348,50,1.0,12,40.49714165743573
349,100,1.0,12,37.41143660391881
350,200,1.0,12,32.02483340982717
351,500,1.0,12,22.67487730235181
352,50,10.0,12,41.95751473402313
353,100,10.0,12,41.527243588154526
354,200,10.0,12,32.05949842686741
355,500,10.0,12,24.578206174632058
356,50,100.0,12,55.15343145197214
357,100,100.0,12,39.55822451916388
358,200,100.0,12,33.078802109384256
359,500,100.0,12,30.123456762779483
360,50,1000.0,12,50.33990668357615
361,100,1000.0,12,65.02153956503494
362,200,1000.0,12,60.87542598055336
363,500,1000.0,12,61.76698756428271
364,50,0.001,13,56.11122503537479
365,100,0.001,13,52.436136554574674
366,200,0.001,13,41.95281289558784
367,500,0.001,13,27.57807866006493
368,50,0.01,13,62.33532601138279
369,100,0.01,13,51.20565353803248
370,200,0.01,13,45.33797023150809
371,500,0.01,13,27.938241388471226
372,50,0.1,13,57.10840830373773
373,100,0.1,13,50.76388686822164
374,200,0.1,13,34.55486971337136
375,500,0.1,13,26.969709489449205
376,50,1.0,13,42.86197969707588
377,100,1.0,13,38.613557850422936
378,200,1.0,13,32.85435435648977
379,500,1.0,13,23.704464980714324
380,50,10.0,13,53.559936549257436
381,100,10.0,13,40.340482039462024
382,200,10.0,13,30.98936473690066
383,500,10.0,13,23.41287396787843
384,50,100.0,13,48.02573572232247
385,100,100.0,13,34.6775869916191
386,200,100.0,13,33.231334897106436
387,500,100.0,13,30.14841065272228
388,50,1000.0,13,59.631026183226616
389,100,1000.0,13,65.44854091121822
390,200,1000.0,13,65.84762907371552
391,500,1000.0,13,64.86868000599019
392,50,0.001,14,57.70927480653716
393,100,0.001,14,48.202781537826475
394,200,0.001,14,42.8435592053017
395,500,0.001,14,28.67633975905407
396,50,0.01,14,67.22932570717208
397,100,0.01,14,53.43980213183068
398,200,0.01,14,42.989941824876226
399,500,0.01,14,30.992658396563037
400,50,0.1,14,56.55910864007516
401,100,0.1,14,50.06189273125273
402,200,0.1,14,35.42891341758567
403,500,0.1,14,25.865551688301068
404,50,1.0,14,44.98811537887548
405,100,1.0,14,42.71945888269146
406,200,1.0,14,30.985914935820706
407,500,1.0,14,22.22867393566236
408,50,10.0,14,57.25174532465023
409,100,10.0,14,37.789192999637145
410,200,10.0,14,32.37886652337307
411,500,10.0,14,24.41476816922296
412,50,100.0,14,42.769382692320136
413,100,100.0,14,37.25435032087781
414,200,100.0,14,33.12244786308898
415,500,100.0,14,30.469304495412295
416,50,1000.0,14,58.9954858825454
417,100,1000.0,14,63.17657603762883
418,200,1000.0,14,65.5932019596087
419,500,1000.0,14,65.62333133063846
420,50,0.001,15,57.79151790631046
421,100,0.001,15,53.55532139831292
422,200,0.001,15,44.07399007232657
423,500,0.001,15,30.853378997011156
424,50,0.01,15,63.566299713905785
425,100,0.01,15,59.500465530930676
426,200,0.01,15,39.99951771382171
427,500,0.01,15,32.68531396576027
428,50,0.1,15,61.122663528998785
429,100,0.1,15,45.09152479637435
430,200,0.1,15,37.28690190719274
431,500,0.1,15,25.342894911895552
432,50,1.0,15,43.80893274515565
433,100,1.0,15,41.22977516870633
434,200,1.0,15,32.03083908950789
435,500,1.0,15,23.32718867174845
436,50,10.0,15,58.33404317373782
437,100,10.0,15,37.100594816161916
438,200,10.0,15,32.77205529217414
439,500,10.0,15,23.3769335349845
440,50,100.0,15,44.95837139267046
441,100,100.0,15,36.39204651277276
442,200,100.0,15,33.55818108201217
443,500,100.0,15,30.149524160528657
444,50,1000.0,15,64.62756263276414
445,100,1000.0,15,60.537683353752044
446,200,1000.0,15,61.654391969660736
447,500,1000.0,15,62.21285870188154
448,50,0.001,16,60.68785936145991
449,100,0.001,16,52.297282496268686
450,200,0.001,16,48.36804643709368
451,500,0.001,16,29.394435635374318
452,50,0.01,16,57.759522634284586
453,100,0.01,16,44.42726035146277
454,200,0.01,16,43.71225428096097
455,500,0.01,16,29.82800086292741
456,50,0.1,16,56.47140926667525
457,100,0.1,16,51.639171118628134
458,200,0.1,16,37.89055725499204
459,500,0.1,16,27.684507423022733
460,50,1.0,16,37.09713273550894
461,100,1.0,16,36.12298983121866
462,200,1.0,16,31.93458193955171
463,500,1.0,16,22.639257577696426
464,50,10.0,16,61.16331171101323
465,100,10.0,16,39.2210613319365
466,200,10.0,16,33.29457690608816
467,500,10.0,16,25.18863095998397
468,50,100.0,16,49.01547703873586
469,100,100.0,16,41.791057291147034
470,200,100.0,16,32.479271623562326
471,500,100.0,16,29.637979000843263
472,50,1000.0,16,60.886077104582654
