,rep,alp,num_cell,error
0,0,0.001,50,53.023489910890646
1,0,0.001,100,44.77662190748428
2,0,0.001,200,36.60009512550207
3,0,0.001,500,25.47671657540231
4,0,0.01,50,52.54570281428184
5,0,0.01,100,44.59293065858847
6,0,0.01,200,36.237627956747396
7,0,0.01,500,25.10589640080861
8,0,0.1,50,48.580413695733725
9,0,0.1,100,39.475288387160795
10,0,0.1,200,29.899687139603024
11,0,0.1,500,18.56747462342689
12,0,1.0,50,45.19650592464677
13,0,1.0,100,33.90950523958233
14,0,1.0,200,23.488473865728604
15,0,1.0,500,13.8212440396731
16,0,10.0,50,50.292798543401304
17,0,10.0,100,36.01152458101331
18,0,10.0,200,23.99350825568298
19,0,10.0,500,14.519546750983789
20,0,100.0,50,49.75782407645787
21,0,100.0,100,37.00206477615776
22,0,100.0,200,30.291550906737164
23,0,100.0,500,28.40889486793155
24,0,1000.0,50,81.86907445999246
25,0,1000.0,100,81.0494427896557
26,0,1000.0,200,81.37679247779054
27,0,1000.0,500,81.11059425949948
28,1,0.001,50,52.963739983036724
29,1,0.001,100,44.99361658385195
30,1,0.001,200,36.47485452143187
31,1,0.001,500,25.225022454152544
32,1,0.01,50,53.024492758303595
33,1,0.01,100,44.626601673949274
34,1,0.01,200,36.74041825548052
35,1,0.01,500,25.04943461436828
36,1,0.1,50,48.81598884335081
37,1,0.1,100,39.60593593497571
38,1,0.1,200,29.61227613745305
39,1,0.1,500,18.429376396603217
40,1,1.0,50,45.30043679504671
41,1,1.0,100,34.65136816453036
42,1,1.0,200,23.520898170708445
43,1,1.0,500,13.816365939473284
44,1,10.0,50,50.327589532561156
45,1,10.0,100,36.41556937327139
46,1,10.0,200,24.029787969078445
47,1,10.0,500,14.435206639839393
48,1,100.0,50,50.06985709128643
49,1,100.0,100,37.029133023943224
50,1,100.0,200,30.58977846702027
51,1,100.0,500,28.398541536625974
52,1,1000.0,50,81.6526408341334
53,1,1000.0,100,81.17007320339187
54,1,1000.0,200,81.03161296182087
55,1,1000.0,500,81.13005431055042
56,2,0.001,50,52.965634702820815
57,2,0.001,100,44.38526428143976
58,2,0.001,200,36.62193327162718
59,2,0.001,500,25.38093918321427
60,2,0.01,50,53.31718858894888
61,2,0.01,100,44.50562687991946
62,2,0.01,200,36.373438378860094
63,2,0.01,500,25.11673057698213
64,2,0.1,50,48.46275389897289
65,2,0.1,100,39.5586537786062
66,2,0.1,200,29.866447022459187
67,2,0.1,500,18.45731894617049
68,2,1.0,50,45.444270829789104
69,2,1.0,100,33.88391339477452
70,2,1.0,200,23.443623142209386
71,2,1.0,500,13.746503905681118
72,2,10.0,50,50.05632394324843
73,2,10.0,100,36.41043792343909
74,2,10.0,200,23.92123968375829
75,2,10.0,500,14.493728596884127
76,2,100.0,50,50.26189247718577
77,2,100.0,100,37.25524916562855
78,2,100.0,200,30.621545713592717
79,2,100.0,500,28.273413011720017
80,2,1000.0,50,81.55651302653344
81,2,1000.0,100,81.32123246095392
82,2,1000.0,200,81.18522047641252
83,2,1000.0,500,81.08423240244193
84,3,0.001,50,53.055649925179075
85,3,0.001,100,44.84257300556878
86,3,0.001,200,36.4825385666866
87,3,0.001,500,25.495152330558813
88,3,0.01,50,53.23965095640617
89,3,0.01,100,44.77765836507832
90,3,0.01,200,36.303784373349565
91,3,0.01,500,25.132099192478066
92,3,0.1,50,48.71167978365118
93,3,0.1,100,39.152767139144835
94,3,0.1,200,29.87713149379651
95,3,0.1,500,18.641976114887004
96,3,1.0,50,45.3414582843943
97,3,1.0,100,33.61669660524981
98,3,1.0,200,23.345046246144367
99,3,1.0,500,13.809486025803965
100,3,10.0,50,50.77073245950956
101,3,10.0,100,36.27862839012319
102,3,10.0,200,24.108202210417087
103,3,10.0,500,14.54273687029752
104,3,100.0,50,49.90731640311171
105,3,100.0,100,37.8953437682677
106,3,100.0,200,30.344848864347597
107,3,100.0,500,28.447341121595667
108,3,1000.0,50,81.4513317666674
109,3,1000.0,100,81.1073697392869
110,3,1000.0,200,81.19473582055356
111,3,1000.0,500,81.08235345335275
112,4,0.001,50,53.074042512771356
113,4,0.001,100,44.73152989951136
114,4,0.001,200,36.284382214248566
115,4,0.001,500,25.58450221105447
116,4,0.01,50,52.67580366349866
117,4,0.01,100,44.36580087651468
118,4,0.01,200,36.158855479534246
119,4,0.01,500,25.15067289146178
120,4,0.1,50,48.56806927612471
121,4,0.1,100,39.35915237491004
122,4,0.1,200,29.757140064128183
123,4,0.1,500,18.50496225562958
124,4,1.0,50,45.335278403871555
125,4,1.0,100,34.38446452846727
126,4,1.0,200,23.525377004199047
127,4,1.0,500,13.93264863979987
128,4,10.0,50,49.3853957809064
129,4,10.0,100,35.8706081772509
130,4,10.0,200,24.04538393510126
131,4,10.0,500,14.516508898806588
132,4,100.0,50,50.00375375008481
133,4,100.0,100,37.40945255143082
134,4,100.0,200,30.3519296199242
135,4,100.0,500,28.34027973368119
136,4,1000.0,50,81.57328298330026
137,4,1000.0,100,81.16121000659803
138,4,1000.0,200,81.04972892871218
139,4,1000.0,500,80.98488132054304
140,5,0.001,50,52.50998080611945
