,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,100,2,1,100.223059857722
1,0,0.001,100,2,2,1379.4867750864844
2,0,0.001,100,2,5,3626.350838402244
3,0,0.001,100,5,1,124.86074030173401
4,0,0.001,100,5,2,1540.0763610039191
5,0,0.001,100,5,5,7580.292459118256
6,0,0.001,100,7,1,152.1814361321953
7,0,0.001,100,7,2,1342.251972167306
8,0,0.001,100,7,5,6486.467801137592
9,0,0.001,200,2,1,111.7791688917253
10,0,0.001,200,2,2,1069.0651484825842
11,0,0.001,200,2,5,2435.413278753591
12,0,0.001,200,5,1,134.889306663384
13,0,0.001,200,5,2,1536.7102725533382
14,0,0.001,200,5,5,6307.921725901213
15,0,0.001,200,7,1,120.48304616183292
16,0,0.001,200,7,2,1281.4159833567753
17,0,0.001,200,7,5,6448.610948343878
18,0,0.001,500,2,1,129.84957228726134
19,0,0.001,500,2,2,1134.475038972067
20,0,0.001,500,2,5,1375.1812457025894
21,0,0.001,500,5,1,125.94280699081177
22,0,0.001,500,5,2,1026.2606501046303
23,0,0.001,500,5,5,4658.118621971951
24,0,0.001,500,7,1,142.67282957264806
25,0,0.001,500,7,2,1302.5071817379567
26,0,0.001,500,7,5,8451.908959999768
27,0,0.01,100,2,1,97.40637417426875
28,0,0.01,100,2,2,535.6929250540175
29,0,0.01,100,2,5,1506.8748369713385
30,0,0.01,100,5,1,109.54035104149153
31,0,0.01,100,5,2,421.0305834613229
32,0,0.01,100,5,5,1559.1739264989221
33,0,0.01,100,7,1,116.99915019539552
34,0,0.01,100,7,2,711.7917832272637
35,0,0.01,100,7,5,1809.7384178947098
36,0,0.01,200,2,1,97.03774416193407
37,0,0.01,200,2,2,225.0262375487204
38,0,0.01,200,2,5,711.5338627306828
39,0,0.01,200,5,1,83.85329193559686
40,0,0.01,200,5,2,337.0631150661563
41,0,0.01,200,5,5,387.08812368179986
42,0,0.01,200,7,1,96.32582781584945
43,0,0.01,200,7,2,383.7799345892753
44,0,0.01,200,7,5,742.3401691329517
45,0,0.01,500,2,1,69.31158925303164
46,0,0.01,500,2,2,51.336377883996576
47,0,0.01,500,2,5,25.83046746996081
48,0,0.01,500,5,1,48.78056890667825
49,0,0.01,500,5,2,12.616804065507877
50,0,0.01,500,5,5,20.53587022653405
51,0,0.01,500,7,1,56.61391465944304
52,0,0.01,500,7,2,12.784323256886676
53,0,0.01,500,7,5,18.747913431305683
54,0,0.1,100,2,1,50.22359798986596
55,0,0.1,100,2,2,71.43667201354603
56,0,0.1,100,2,5,87.75109999188143
57,0,0.1,100,5,1,56.211109118892374
58,0,0.1,100,5,2,101.8785629953645
59,0,0.1,100,5,5,137.5291204329087
60,0,0.1,100,7,1,61.26241960056439
61,0,0.1,100,7,2,71.12728168540396
62,0,0.1,100,7,5,23.329914770567033
63,0,0.1,200,2,1,44.72848414724673
64,0,0.1,200,2,2,35.12444911891692
65,0,0.1,200,2,5,21.926168860547126
66,0,0.1,200,5,1,31.603451663645536
67,0,0.1,200,5,2,23.442340758846274
68,0,0.1,200,5,5,22.445506602937918
69,0,0.1,200,7,1,37.433480227076224
70,0,0.1,200,7,2,21.66892253809406
71,0,0.1,200,7,5,21.636177045971415
72,0,0.1,500,2,1,17.245906003153312
73,0,0.1,500,2,2,13.530311916517672
74,0,0.1,500,2,5,17.969325604011186
75,0,0.1,500,5,1,13.54725912900798
76,0,0.1,500,5,2,14.599628142853101
77,0,0.1,500,5,5,21.368285915994537
78,0,0.1,500,7,1,14.154075637730756
79,0,0.1,500,7,2,14.82775524003913
80,0,0.1,500,7,5,21.350540129641995
81,0,1.0,100,2,1,30.726155652322838
82,0,1.0,100,2,2,29.19011966555023
83,0,1.0,100,2,5,24.503391219246037
84,0,1.0,100,5,1,30.67193355832453
85,0,1.0,100,5,2,24.238928425161685
86,0,1.0,100,5,5,23.211489083429957
87,0,1.0,100,7,1,28.753482193601215
88,0,1.0,100,7,2,26.42389223132922
89,0,1.0,100,7,5,23.555920091085216
90,0,1.0,200,2,1,25.83171541753838
91,0,1.0,200,2,2,20.446207212792938
92,0,1.0,200,2,5,21.38481784290855
93,0,1.0,200,5,1,23.148954918107428
94,0,1.0,200,5,2,20.129901377285798
95,0,1.0,200,5,5,22.58007116721404
96,0,1.0,200,7,1,24.112578346984126
97,0,1.0,200,7,2,19.566100824903973
98,0,1.0,200,7,5,23.083835207568185
99,0,1.0,500,2,1,12.924409093709714
100,0,1.0,500,2,2,15.912110146797058
101,0,1.0,500,2,5,19.721934173608794
102,0,1.0,500,5,1,13.232999560015969
103,0,1.0,500,5,2,17.40778506372437
104,0,1.0,500,5,5,22.389088300592235
105,0,1.0,500,7,1,12.901299496708356
106,0,1.0,500,7,2,17.583036882464373
107,0,1.0,500,7,5,22.83249905869943
108,0,10.0,100,2,1,29.965541972803198
109,0,10.0,100,2,2,24.6644371032045
110,0,10.0,100,2,5,24.477102575074753
111,0,10.0,100,5,1,33.230880703501825
112,0,10.0,100,5,2,24.611101106575713
113,0,10.0,100,5,5,24.13415844269832
