epoch,arch,structured,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5,best_acc1
43,alexnet,True,2.3350832188706914,48.059268951416016,72.00023651123047,2.0306940256500243,53.97999954223633,77.1520004272461,53.9839973449707
44,alexnet,True,2.3241068205357567,48.33495330810547,72.17366790771484,2.021629453277588,54.157997131347656,77.33000183105469,54.157997131347656
45,alexnet,True,2.3148184567040424,48.44782257080078,72.28497314453125,2.0187991491699218,54.253997802734375,77.44999694824219,54.253997802734375
46,alexnet,True,2.304246435076318,48.660125732421875,72.41095733642578,2.0141314888000488,54.257999420166016,77.33399963378906,54.257999420166016
47,alexnet,True,2.2942709498971006,48.86993408203125,72.58829498291016,2.0076806363677977,54.4739990234375,77.52799987792969,54.4739990234375
48,alexnet,True,2.2857545011221276,48.94799041748047,72.76375579833984,2.005182343826294,54.5,77.28799438476562,54.5
49,alexnet,True,2.2763490096979013,49.0986328125,72.92564392089844,2.0116260872650145,54.32600021362305,77.44200134277344,54.5
50,alexnet,True,2.2685806627446135,49.33341979980469,73.07347106933594,1.9976057064056396,54.49799728393555,77.70800018310547,54.5
51,alexnet,True,2.2610918321768256,49.440040588378906,73.14512634277344,1.9944353175354004,54.63800048828125,77.74800109863281,54.63800048828125
52,alexnet,True,2.2508862198635553,49.546348571777344,73.32324981689453,1.9958516583251953,54.645999908447266,77.76399993896484,54.645999908447266
53,alexnet,True,2.2463557378008274,49.71791076660156,73.36071014404297,1.9919477828216552,54.85599899291992,77.83599853515625,54.85599899291992
54,alexnet,True,2.235879367996158,49.893375396728516,73.55022430419922,1.9822607009887696,54.87999725341797,77.96599578857422,54.87999725341797
55,alexnet,True,2.232438235815099,49.916324615478516,73.64888763427734,1.9915177716064454,54.75600051879883,77.83999633789062,54.87999725341797
56,alexnet,True,2.2246058654846492,50.00983428955078,73.75800323486328,1.9788514692687988,55.0099983215332,77.99199676513672,55.0099983215332
57,alexnet,True,2.218224645530384,50.14080810546875,73.84635925292969,1.9752581186676026,54.98999786376953,78.0719985961914,55.0099983215332
58,alexnet,True,2.2070146984333636,50.39448165893555,73.99622344970703,1.9829327736663818,54.95199966430664,78.09199523925781,55.0099983215332
59,alexnet,True,2.2016378702510018,50.507816314697266,74.09660339355469,1.9700015032196045,55.034000396728516,78.17599487304688,55.034000396728516
60,alexnet,True,2.1938357656797907,50.597110748291016,74.24490356445312,1.97391059425354,55.025997161865234,78.17399597167969,55.034000396728516
61,alexnet,True,2.1292087687180956,51.9269905090332,75.19200897216797,1.938768921661377,55.8599967956543,78.72200012207031,55.8599967956543
62,alexnet,True,2.1249317153012615,52.08403396606445,75.32626342773438,1.937482116394043,55.90599822998047,78.7719955444336,55.90599822998047
63,alexnet,True,2.115425794155837,52.144447326660156,75.38777160644531,1.9353694102478027,56.104000091552734,78.77399444580078,56.104000091552734
64,alexnet,True,2.112442638661072,52.27776336669922,75.4697265625,1.9347415745544434,56.073997497558594,78.76799774169922,56.104000091552734
65,alexnet,True,2.107442487921266,52.363311767578125,75.54747009277344,1.9322926961517335,55.981998443603516,78.81599426269531,56.104000091552734
66,alexnet,True,2.1056215330399524,52.36408996582031,75.50594329833984,1.9297512007141113,56.11199951171875,78.7959976196289,56.11199951171875
67,alexnet,True,2.104382642748568,52.46446990966797,75.60553741455078,1.9303745997619628,56.152000427246094,78.80199432373047,56.152000427246094
68,alexnet,True,2.1048747111478625,52.44401931762695,75.63036346435547,1.9306204724884033,56.071998596191406,78.80799865722656,56.152000427246094
69,alexnet,True,2.1006488574412723,52.529876708984375,75.6753158569336,1.9272241381835937,56.26799774169922,78.9219970703125,56.26799774169922
70,alexnet,True,2.100361207299932,52.505836486816406,75.63441467285156,1.9274753855133058,56.14999771118164,78.80999755859375,56.26799774169922
71,alexnet,True,2.1022450481520463,52.46259307861328,75.60662841796875,1.927703237838745,56.119998931884766,78.8740005493164,56.26799774169922
72,alexnet,True,2.094180405542632,52.59122848510742,75.72293090820312,1.9277952939605714,56.13399887084961,78.8699951171875,56.26799774169922
73,alexnet,True,2.0969867898080587,52.58607482910156,75.65689849853516,1.9287702124023438,56.185997009277344,78.8740005493164,56.26799774169922
74,alexnet,True,2.0949256435320827,52.659759521484375,75.7322998046875,1.9252920551300048,56.32600021362305,78.88800048828125,56.32600021362305
75,alexnet,True,2.093127155708004,52.61495590209961,75.83377075195312,1.9277797700500487,56.17799758911133,78.83599853515625,56.32600021362305
76,alexnet,True,2.090949732683854,52.670528411865234,75.74322509765625,1.9273737475585937,56.2239990234375,78.89199829101562,56.32600021362305
77,alexnet,True,2.088499228384389,52.71548843383789,75.82611846923828,1.926607830657959,56.21799850463867,78.90599822998047,56.32600021362305
78,alexnet,True,2.086656702807455,52.7456169128418,75.87091827392578,1.9206352967071534,56.24399948120117,78.96199798583984,56.32600021362305
79,alexnet,True,2.0898817886417187,52.62369918823242,75.79427337646484,1.9228802156829834,56.20399856567383,78.97200012207031,56.32600021362305
80,alexnet,True,2.0882211067370067,52.734222412109375,75.85421752929688,1.9227171684265136,56.12399673461914,78.9219970703125,56.32600021362305
81,alexnet,True,2.084747890638057,52.792606353759766,75.88231658935547,1.9248377017211915,56.18000030517578,78.87799835205078,56.32600021362305
82,alexnet,True,2.0873867880967114,52.6984748840332,75.81019592285156,1.9213199289703369,56.25199890136719,78.89399719238281,56.32600021362305
83,alexnet,True,2.0781084757788637,52.88689422607422,75.94866180419922,1.9228559268951415,56.185997009277344,78.94200134277344,56.32600021362305
84,alexnet,True,2.0814758941864104,52.78995132446289,75.97941589355469,1.9230628909301757,56.22999954223633,78.98600006103516,56.32600021362305
85,alexnet,True,2.082578762207678,52.87955856323242,75.95646667480469,1.9207432841491698,56.30399703979492,78.94999694824219,56.32600021362305
86,alexnet,True,2.0826342022107975,52.76762771606445,75.96115112304688,1.921610521850586,56.301998138427734,78.93399810791016,56.32600021362305
87,alexnet,True,2.0820812302495173,52.7943229675293,75.92384338378906,1.921329688796997,56.3120002746582,79.06999969482422,56.32600021362305
88,alexnet,True,2.0800759233954444,52.83865737915039,75.95865631103516,1.922517561340332,56.38999938964844,78.99800109863281,56.38999938964844
89,alexnet,True,2.078221919681804,52.86222839355469,75.99127960205078,1.9233770050048828,56.3599967956543,78.98999786376953,56.38999938964844
90,alexnet,True,2.074382577709988,52.973690032958984,75.9747314453125,1.9204979528045654,56.36800003051758,79.02999877929688,56.38999938964844
