,classical_samp,alpha,repetition,error
0,50,0.001,0,53.238656607241104
1,100,0.001,0,51.915171504777824
2,200,0.001,0,43.83909467339168
3,500,0.001,0,33.75458711474877
4,50,0.01,0,57.210307011607576
5,100,0.01,0,52.32776899472408
6,200,0.01,0,45.04179017446379
7,500,0.01,0,31.910032020904783
8,50,0.1,0,53.940011403966444
9,100,0.1,0,51.31750311517389
10,200,0.1,0,36.82409478876723
11,500,0.1,0,25.345057912156907
12,50,1.0,0,50.694695387080735
13,100,1.0,0,47.95675666002596
14,200,1.0,0,37.8845014643291
15,500,1.0,0,28.505996634663884
16,50,10.0,0,51.66267895328046
17,100,10.0,0,45.22585578067876
18,200,10.0,0,39.48794086353809
19,500,10.0,0,26.84852165740251
20,50,100.0,0,54.823156405941546
21,100,100.0,0,45.30386129662013
22,200,100.0,0,40.23030908210266
23,500,100.0,0,34.9793788557558
24,50,1000.0,0,61.19947881646875
25,100,1000.0,0,59.400161958876325
26,200,1000.0,0,56.35820308197936
27,500,1000.0,0,59.81113939603434
28,50,0.001,1,61.16957270969311
29,100,0.001,1,50.54696653292886
30,200,0.001,1,44.58538288113835
31,500,0.001,1,35.69254591007802
32,50,0.01,1,57.793796566407735
33,100,0.01,1,55.039312245065766
34,200,0.01,1,42.68309355000007
35,500,0.01,1,34.71853986101273
36,50,0.1,1,56.646382100268966
37,100,0.1,1,43.99721206093979
38,200,0.1,1,41.67336916660157
39,500,0.1,1,29.977486932204748
40,50,1.0,1,52.38144853472546
41,100,1.0,1,44.337620277454945
42,200,1.0,1,39.8026023707196
43,500,1.0,1,28.33867630480685
44,50,10.0,1,54.72628749635762
45,100,10.0,1,48.89109776704781
46,200,10.0,1,40.92038965791809
47,500,10.0,1,31.142521198569153
48,50,100.0,1,47.83105330598185
49,100,100.0,1,50.88436160606746
50,200,100.0,1,39.661286990084115
51,500,100.0,1,35.97865913763062
52,50,1000.0,1,57.85865907217025
53,100,1000.0,1,58.54367673101154
54,200,1000.0,1,56.35820308197936
55,500,1000.0,1,58.56775960910259
56,50,0.001,2,62.173626415904735
57,100,0.001,2,53.02413803104241
58,200,0.001,2,46.21616842543359
59,500,0.001,2,30.699084651322075
60,50,0.01,2,57.116822220023536
61,100,0.01,2,51.915786298742965
62,200,0.01,2,50.76146531853338
63,500,0.01,2,31.65607721318616
64,50,0.1,2,51.81608794297925
65,100,0.1,2,45.01774135420135
66,200,0.1,2,38.066752333138055
67,500,0.1,2,29.868215715953962
68,50,1.0,2,52.91700817903107
69,100,1.0,2,44.235276099503885
70,200,1.0,2,40.12136646035159
71,500,1.0,2,28.40580554507571
72,50,10.0,2,57.575914483917515
73,100,10.0,2,51.01504034261958
74,200,10.0,2,39.26396645856448
75,500,10.0,2,30.14752641500268
76,50,100.0,2,51.35961507741108
77,100,100.0,2,46.110214618003745
78,200,100.0,2,39.48981401714408
79,500,100.0,2,35.372453378456235
80,50,1000.0,2,57.68918314425894
81,100,1000.0,2,62.51722488568574
82,200,1000.0,2,61.26543086046582
83,500,1000.0,2,57.869293591167505
84,50,0.001,3,56.694457163957956
85,100,0.001,3,55.238252807386395
86,200,0.001,3,46.11574233037545
87,500,0.001,3,30.275382020205804
88,50,0.01,3,56.27882354274954
89,100,0.01,3,51.44733635761293
90,200,0.01,3,44.99194495965632
91,500,0.01,3,30.481780319042123
92,50,0.1,3,51.31197339618699
93,100,0.1,3,49.831990671077506
94,200,0.1,3,39.34088662476953
95,500,0.1,3,29.711642060248877
96,50,1.0,3,47.35533014629528
97,100,1.0,3,46.99708695709038
98,200,1.0,3,36.509192811787294
99,500,1.0,3,28.666227005690175
100,50,10.0,3,51.83926401185794
101,100,10.0,3,47.217606234309464
102,200,10.0,3,39.64740869250805
103,500,10.0,3,27.775904426232856
104,50,100.0,3,59.91623746937764
105,100,100.0,3,51.940062338326456
106,200,100.0,3,41.42456090225437
107,500,100.0,3,35.381607948357924
108,50,1000.0,3,56.40022918261814
109,100,1000.0,3,59.079919381072884
110,200,1000.0,3,56.70213741970369
111,500,1000.0,3,61.22104918577765
112,50,0.001,4,59.81239518815776
113,100,0.001,4,50.9312382421944
114,200,0.001,4,42.733520692207904
115,500,0.001,4,32.86196941567199
116,50,0.01,4,56.66815007386938
117,100,0.01,4,51.034464944656506
118,200,0.01,4,44.17393510366814
119,500,0.01,4,32.14555744629221
120,50,0.1,4,57.9328327434289
121,100,0.1,4,45.50703737189627
122,200,0.1,4,40.78014613645107
123,500,0.1,4,28.432334776167988
124,50,1.0,4,52.35378995794951
125,100,1.0,4,45.53018887970957
126,200,1.0,4,39.8397855709388
127,500,1.0,4,28.729877031429044
128,50,10.0,4,54.8841510538804
129,100,10.0,4,43.160696949927086
130,200,10.0,4,40.472384190581046
131,500,10.0,4,30.187470281458236
132,50,100.0,4,50.18337229581949
133,100,100.0,4,45.03705498947207
134,200,100.0,4,38.302759611518624
135,500,100.0,4,35.63105279451805
136,50,1000.0,4,59.65561784728023
137,100,1000.0,4,55.9650275386996
138,200,1000.0,4,59.896110675686394
139,500,1000.0,4,59.40355284049997
140,50,0.001,5,64.73654234605543
141,100,0.001,5,56.03091589506106
142,200,0.001,5,48.228269690246634
143,500,0.001,5,31.47862628818892
144,50,0.01,5,59.32026954092551
145,100,0.01,5,47.33192553898646
146,200,0.01,5,45.538527028792664
147,500,0.01,5,32.17599550762167
148,50,0.1,5,58.89779021386894
149,100,0.1,5,49.75588545459313
150,200,0.1,5,40.53798374858465
151,500,0.1,5,27.005753007599253
152,50,1.0,5,53.250737384629446
