,classical_samp,alpha,repetition,error
192,50,1000.0,6,56.82071205571537
193,100,1000.0,6,60.81236384401032
194,200,1000.0,6,57.85600121726223
195,500,1000.0,6,59.12128230328893
196,50,0.001,7,61.57555352091201
197,100,0.001,7,51.78270007724748
198,200,0.001,7,43.90883872649306
199,500,0.001,7,33.54530185411422
200,50,0.01,7,57.10549291931697
201,100,0.01,7,51.880393714564484
202,200,0.01,7,47.66264608076836
203,500,0.01,7,31.765717827937742
204,50,0.1,7,54.66392669945319
205,100,0.1,7,48.48119673733717
206,200,0.1,7,36.799473064927774
207,500,0.1,7,28.717091379747185
208,50,1.0,7,50.842755749133644
209,100,1.0,7,44.671308663546775
210,200,1.0,7,39.279376194208915
211,500,1.0,7,28.877789314594544
212,50,10.0,7,56.32512221929641
213,100,10.0,7,47.861602831131314
214,200,10.0,7,40.388872349236145
215,500,10.0,7,29.95076989913168
216,50,100.0,7,51.492186489461325
217,100,100.0,7,47.70718861316358
218,200,100.0,7,41.4962826057745
219,500,100.0,7,34.8999162833009
220,50,1000.0,7,59.78134293375284
221,100,1000.0,7,64.15752174372302
222,200,1000.0,7,60.34211756188085
223,500,1000.0,7,59.588408849248374
224,50,0.001,8,63.042006180255626
225,100,0.001,8,55.85878749984389
226,200,0.001,8,46.18642843121652
227,500,0.001,8,32.80675111281515
228,50,0.01,8,61.01803993576254
229,100,0.01,8,53.888398532959556
230,200,0.01,8,45.40847404648515
231,500,0.01,8,32.51377771350932
232,50,0.1,8,60.73940238407371
233,100,0.1,8,44.331663877869445
234,200,0.1,8,40.37267827057125
235,500,0.1,8,30.268240575179806
236,50,1.0,8,56.585427294667724
237,100,1.0,8,45.972569774561784
238,200,1.0,8,36.47098058075967
239,500,1.0,8,27.24898332062561
240,50,10.0,8,51.187141245732484
241,100,10.0,8,50.41141259098564
242,200,10.0,8,39.54544434802642
243,500,10.0,8,28.860637133370908
244,50,100.0,8,47.97049302819211
245,100,100.0,8,44.10712511025857
246,200,100.0,8,41.57077850271527
247,500,100.0,8,36.880267036974246
248,50,1000.0,8,62.18337243514062
249,100,1000.0,8,57.53670168458336
250,200,1000.0,8,55.7610197297027
251,500,1000.0,8,59.21093302823452
252,50,0.001,9,59.7416758423427
253,100,0.001,9,51.85301056635519
254,200,0.001,9,46.61334903839576
255,500,0.001,9,31.938223793186314
256,50,0.01,9,58.64078844633524
257,100,0.01,9,51.71737141941829
258,200,0.01,9,46.517058631480744
259,500,0.01,9,30.561574393366115
260,50,0.1,9,58.21458085607354
261,100,0.1,9,47.54751730859126
262,200,0.1,9,39.72187004160706
263,500,0.1,9,26.68446594006464
264,50,1.0,9,45.91044115552072
265,100,1.0,9,46.635276417391694
266,200,1.0,9,39.88355692322271
