,rep,lv,alp,num_cell,error
402,8,2,0.01,200,33.35637925430137
403,8,2,0.01,500,12.39924158422658
404,8,2,0.1,50,89.5962801450625
405,8,2,0.1,100,62.589788013446054
406,8,2,0.1,200,37.35148677088184
407,8,2,0.1,500,16.891439723463375
408,8,2,1.0,50,106.50797050272402
409,8,2,1.0,100,95.2329848903877
410,8,2,1.0,200,62.73133891776718
411,8,2,1.0,500,22.26223829780645
412,8,2,10.0,50,118.56615655113849
413,8,2,10.0,100,97.86865971906583
414,8,2,10.0,200,63.50382999073703
415,8,2,10.0,500,22.4638163066809
416,8,4,0.01,50,24.07833927561717
417,8,4,0.01,100,20.544864779575338
418,8,4,0.01,200,16.678499230397474
419,8,4,0.01,500,11.57624305328632
420,8,4,0.1,50,23.682550079186445
421,8,4,0.1,100,19.089133346012737
422,8,4,0.1,200,15.532682479407848
423,8,4,0.1,500,10.594668548281689
424,8,4,1.0,50,33.87869163752214
425,8,4,1.0,100,26.95326553971512
426,8,4,1.0,200,21.37253453720324
427,8,4,1.0,500,13.474585735910196
428,8,4,10.0,50,51.652250251607505
429,8,4,10.0,100,28.942877844427986
430,8,4,10.0,200,22.154731300289722
431,8,4,10.0,500,14.306090273117526
432,9,1,0.01,50,119.5500190789093
433,9,1,0.01,100,107.19523888946779
434,9,1,0.01,200,85.82434895971615
435,9,1,0.01,500,44.596724284694375
436,9,1,0.1,50,119.6375225213392
437,9,1,0.1,100,107.10965842356283
438,9,1,0.1,200,85.79580117024145
439,9,1,0.1,500,44.436534715515265
440,9,1,1.0,50,119.61852682969717
441,9,1,1.0,100,107.10917062329494
442,9,1,1.0,200,85.73608832770387
443,9,1,1.0,500,44.47256313979329
444,9,1,10.0,50,119.54844703383606
445,9,1,10.0,100,106.99370479782222
446,9,1,10.0,200,85.89174592104006
447,9,1,10.0,500,45.36995965375277
448,9,2,0.01,50,89.74533885019831
449,9,2,0.01,100,61.9585535506863
450,9,2,0.01,200,31.843558448462453
451,9,2,0.01,500,11.81369771385388
452,9,2,0.1,50,89.1254916398237
453,9,2,0.1,100,62.957176519336265
454,9,2,0.1,200,37.16231816488228
455,9,2,0.1,500,16.84051052216698
456,9,2,1.0,50,106.7020424315759
457,9,2,1.0,100,95.3914361392814
458,9,2,1.0,200,62.6942873443737
459,9,2,1.0,500,22.37992923933336
460,9,2,10.0,50,118.59666702643483
461,9,2,10.0,100,98.43257724623582
462,9,2,10.0,200,63.07094079683644
463,9,2,10.0,500,22.393719477290677
464,9,4,0.01,50,24.68648277794552
465,9,4,0.01,100,20.142377660237067
466,9,4,0.01,200,17.021014632431044
467,9,4,0.01,500,11.418705240797694
468,9,4,0.1,50,23.206532196704437
469,9,4,0.1,100,19.495554588473706
470,9,4,0.1,200,15.890054248023414
471,9,4,0.1,500,10.562591552337603
472,9,4,1.0,50,35.07421249625807
473,9,4,1.0,100,26.435856400570643
474,9,4,1.0,200,21.37215364477842
475,9,4,1.0,500,13.58447061157979
476,9,4,10.0,50,52.02881022280525
477,9,4,10.0,100,28.742863905574627
478,9,4,10.0,200,21.863030695812846
479,9,4,10.0,500,14.04778078954409
480,10,1,0.01,50,119.59140872781751
481,10,1,0.01,100,107.10859675663772
482,10,1,0.01,200,85.93507098839943
483,10,1,0.01,500,44.10965386254228
484,10,1,0.1,50,119.6489384056912
485,10,1,0.1,100,106.93910703895152
486,10,1,0.1,200,85.60240474424796
487,10,1,0.1,500,44.771276051406446
488,10,1,1.0,50,119.4937404924468
489,10,1,1.0,100,106.97051535110027
490,10,1,1.0,200,85.62761257668869
491,10,1,1.0,500,44.2851571113941
492,10,1,10.0,50,119.67123194162016
493,10,1,10.0,100,107.10922892509755
494,10,1,10.0,200,85.84593715040877
495,10,1,10.0,500,44.83856826245575
496,10,2,0.01,50,90.02120751483619
497,10,2,0.01,100,61.654034226243866
498,10,2,0.01,200,32.68294141794774
499,10,2,0.01,500,12.153689077935349
500,10,2,0.1,50,89.27909646059001
501,10,2,0.1,100,62.58971426680851
502,10,2,0.1,200,37.37655901767129
503,10,2,0.1,500,17.40569979827095
504,10,2,1.0,50,106.6462065525061
505,10,2,1.0,100,95.46984650876541
506,10,2,1.0,200,63.34480776324721
507,10,2,1.0,500,22.37569464772027
508,10,2,10.0,50,118.22734267296832
509,10,2,10.0,100,97.46075228564565
510,10,2,10.0,200,63.55584687979086
511,10,2,10.0,500,22.98098881386075
512,10,4,0.01,50,23.81460393787336
513,10,4,0.01,100,20.244744454785067
514,10,4,0.01,200,16.747974557970693
515,10,4,0.01,500,11.214205105520481
516,10,4,0.1,50,23.854022971529762
517,10,4,0.1,100,19.609568755267876
518,10,4,0.1,200,15.773737382612435
519,10,4,0.1,500,10.5944976992892
520,10,4,1.0,50,34.78005395359727
521,10,4,1.0,100,26.9408637334142
522,10,4,1.0,200,21.54732893036172
523,10,4,1.0,500,13.612822383989906
