,rep,alp,num_cell,cell_sz,sparse_freq,error
0,0,0.001,50,2,1,112.61493194552365
1,0,0.001,50,2,2,1911.185697394633
2,0,0.001,50,2,5,3359.3060310794917
3,0,0.001,50,5,1,125.32004911079568
4,0,0.001,50,5,2,4048.2915782222126
5,0,0.001,50,5,5,5542.593015950293
6,0,0.001,50,7,1,107.88413702983605
7,0,0.001,50,7,2,1405.8040232112974
8,0,0.001,50,7,5,4360.390923923353
9,0,0.001,100,2,1,118.37600723891215
10,0,0.001,100,2,2,1555.7779183517623
11,0,0.001,100,2,5,2617.3465164854756
12,0,0.001,100,5,1,123.60750260700223
13,0,0.001,100,5,2,2794.348062218394
14,0,0.001,100,5,5,10909.553083219756
15,0,0.001,100,7,1,132.1895048976235
16,0,0.001,100,7,2,1622.5733709968372
17,0,0.001,100,7,5,6521.549938198678
18,0,0.001,200,2,1,122.70770286155137
19,0,0.001,200,2,2,1003.0942255637503
20,0,0.001,200,2,5,2517.134252500243
21,0,0.001,200,5,1,112.0848376647143
22,0,0.001,200,5,2,1952.1618785857006
23,0,0.001,200,5,5,7552.825654590325
24,0,0.001,200,7,1,139.56697250348844
25,0,0.001,200,7,2,1866.6181980319902
26,0,0.001,200,7,5,7238.023338320195
27,0,0.001,500,2,1,104.55134370806407
28,0,0.001,500,2,2,871.9840461728335
29,0,0.001,500,2,5,1858.0033236342235
30,0,0.001,500,5,1,154.8539756881534
31,0,0.001,500,5,2,1290.9472292952385
32,0,0.001,500,5,5,1634.061533618218
33,0,0.001,500,7,1,153.8128480554785
34,0,0.001,500,7,2,1734.008732598304
35,0,0.001,500,7,5,5225.626598143071
36,0,0.01,50,2,1,103.49538489707427
37,0,0.01,50,2,2,938.3381787579676
38,0,0.01,50,2,5,800.8100136561349
39,0,0.01,50,5,1,119.35539904488896
40,0,0.01,50,5,2,388.5708614174554
41,0,0.01,50,5,5,4505.488591893785
42,0,0.01,50,7,1,144.03652966246167
43,0,0.01,50,7,2,813.3709535324002
44,0,0.01,50,7,5,2582.675610787742
45,0,0.01,100,2,1,100.9362938335656
46,0,0.01,100,2,2,429.45132775228205
47,0,0.01,100,2,5,1131.7389620250517
48,0,0.01,100,5,1,86.94642703893602
49,0,0.01,100,5,2,423.89546134026347
50,0,0.01,100,5,5,590.2004760679987
51,0,0.01,100,7,1,144.14832375376906
52,0,0.01,100,7,2,522.7830600612281
53,0,0.01,100,7,5,2489.0758590140667
54,0,0.01,200,2,1,70.21002612206478
55,0,0.01,200,2,2,387.14606092257304
56,0,0.01,200,2,5,635.2869183719744
57,0,0.01,200,5,1,106.53189454123934
58,0,0.01,200,5,2,325.04619860423674
59,0,0.01,200,5,5,591.6760602103082
60,0,0.01,200,7,1,97.47466731127165
61,0,0.01,200,7,2,432.5367006793966
62,0,0.01,200,7,5,1814.2158647379958
63,0,0.01,500,2,1,50.81738824116299
64,0,0.01,500,2,2,80.62847964615689
65,0,0.01,500,2,5,15.514588826412968
66,0,0.01,500,5,1,48.378717578314195
67,0,0.01,500,5,2,12.813561727492303
68,0,0.01,500,5,5,20.465073144088638
69,0,0.01,500,7,1,52.42848515009973
70,0,0.01,500,7,2,12.539074339790371
71,0,0.01,500,7,5,18.97823166575987
72,0,0.1,50,2,1,61.086639566563996
73,0,0.1,50,2,2,129.42080410045585
74,0,0.1,50,2,5,184.435123552706
75,0,0.1,50,5,1,63.480964516212126
76,0,0.1,50,5,2,117.90815801004746
77,0,0.1,50,5,5,245.69181435137153
78,0,0.1,50,7,1,71.10546058709416
79,0,0.1,50,7,2,138.31928458506206
80,0,0.1,50,7,5,535.7388507721973
81,0,0.1,100,2,1,66.14866793953294
82,0,0.1,100,2,2,78.3193263777658
83,0,0.1,100,2,5,189.4736213008623
84,0,0.1,100,5,1,50.47904263550287
85,0,0.1,100,5,2,70.61552803426409
86,0,0.1,100,5,5,32.55161534514564
87,0,0.1,100,7,1,47.728063299952815
88,0,0.1,100,7,2,75.85469694547866
